Timestamp,aX (g),aY (g),aZ (g),Temp (C),gX,gY,gZ
2045,0.31,9.72,0.47,26.61,0.03,0.03,0.01
2061,0.31,9.71,0.49,26.63,0.03,0.03,0.01
2077,0.31,9.72,0.47,26.59,0.02,0.03,0.01
2094,0.31,9.74,0.46,26.60,0.02,0.03,0.01
2109,0.30,9.73,0.50,26.62,0.02,0.03,0.01
2125,0.31,9.72,0.51,26.62,0.03,0.03,0.01
2141,0.29,9.73,0.49,26.62,0.02,0.03,0.01
2157,0.29,9.75,0.49,26.62,0.03,0.03,0.01
2172,0.30,9.72,0.49,26.62,0.03,0.03,0.01
2189,0.30,9.74,0.50,26.62,0.03,0.03,0.01
2204,0.29,9.73,0.49,26.61,0.03,0.03,0.01
2221,0.28,9.73,0.48,26.61,0.03,0.03,0.01
2236,0.28,9.74,0.45,26.61,0.03,0.03,0.01
2252,0.29,9.73,0.48,26.63,0.02,0.03,0.01
2268,0.29,9.71,0.48,26.62,0.02,0.03,0.01
2284,0.29,9.72,0.51,26.62,0.02,0.03,0.01
2299,0.29,9.73,0.49,26.62,0.02,0.03,0.01
2316,0.30,9.73,0.51,26.63,0.02,0.03,0.01
2331,0.30,9.72,0.49,26.59,0.03,0.02,0.01
2348,0.28,9.73,0.51,26.60,0.03,0.03,0.01
2363,0.29,9.72,0.51,26.62,0.03,0.02,0.01
2379,0.30,9.73,0.50,26.61,0.03,0.03,0.01
2395,0.32,9.72,0.50,26.61,0.03,0.03,0.01
2411,0.29,9.71,0.50,26.60,0.03,0.03,0.01
2427,0.31,9.73,0.48,26.61,0.02,0.03,0.01
2443,0.29,9.73,0.47,26.62,0.03,0.03,0.01
2459,0.30,9.73,0.50,26.61,0.02,0.03,0.01
2475,0.28,9.73,0.50,26.60,0.03,0.03,0.01
2491,0.30,9.73,0.49,26.61,0.03,0.03,0.01
2506,0.30,9.73,0.49,26.63,0.03,0.03,0.01
2523,0.30,9.74,0.49,26.62,0.03,0.03,0.01
2538,0.30,9.75,0.47,26.62,0.03,0.02,0.01
2554,0.30,9.75,0.49,26.61,0.03,0.03,0.01
2570,0.31,9.72,0.49,26.61,0.03,0.03,0.01
2586,0.30,9.73,0.47,26.61,0.03,0.03,0.01
2601,0.30,9.73,0.47,26.62,0.03,0.03,0.01
2618,0.31,9.72,0.49,26.61,0.02,0.03,0.01
2633,0.30,9.72,0.50,26.63,0.02,0.03,0.01
2650,0.31,9.72,0.52,26.62,0.03,0.03,0.01
2665,0.31,9.71,0.51,26.62,0.03,0.03,0.01
2681,0.28,9.73,0.49,26.60,0.03,0.03,0.01
2697,0.28,9.72,0.49,26.62,0.03,0.03,0.01
2713,0.29,9.73,0.50,26.61,0.03,0.03,0.01
2728,0.31,9.75,0.54,26.60,0.03,0.03,0.01
2745,0.31,9.73,0.50,26.61,0.03,0.03,0.01
2761,0.30,9.72,0.47,26.62,0.03,0.03,0.01
2777,0.29,9.74,0.50,26.62,0.03,0.03,0.01
2793,0.30,9.71,0.48,26.60,0.03,0.03,0.01
2808,0.28,9.73,0.50,26.61,0.02,0.03,0.01
2825,0.30,9.72,0.48,26.62,0.02,0.03,0.01
2840,0.29,9.72,0.50,26.61,0.02,0.03,0.01
2856,0.29,9.73,0.49,26.61,0.02,0.03,0.01
2872,0.29,9.74,0.46,26.60,0.03,0.03,0.01
2888,0.30,9.73,0.48,26.60,0.03,0.03,0.01
2904,0.30,9.73,0.48,26.61,0.03,0.03,0.01
2920,0.29,9.73,0.47,26.60,0.03,0.02,0.01
2935,0.30,9.74,0.48,26.61,0.03,0.03,0.01
2952,0.30,9.71,0.50,26.62,0.03,0.03,0.01
2967,0.30,9.73,0.50,26.60,0.02,0.03,0.01
2983,0.31,9.74,0.50,26.61,0.03,0.03,0.01
2999,0.29,9.71,0.49,26.59,0.02,0.03,0.01
3015,0.28,9.72,0.49,26.61,0.03,0.03,0.01
3031,0.29,9.72,0.48,26.60,0.03,0.03,0.01
3047,0.30,9.73,0.47,26.62,0.03,0.03,0.01
3062,0.30,9.73,0.48,26.62,0.03,0.03,0.01
3079,0.29,9.73,0.51,26.61,0.03,0.03,0.01
3094,0.29,9.73,0.49,26.61,0.03,0.03,0.01
3110,0.27,9.74,0.51,26.62,0.03,0.03,0.01
3126,0.29,9.72,0.48,26.61,0.03,0.03,0.01
3142,0.30,9.73,0.49,26.62,0.02,0.03,0.01
3159,0.30,9.74,0.49,26.62,0.02,0.03,0.01
3174,0.31,9.72,0.50,26.59,0.03,0.03,0.01
3190,0.30,9.73,0.48,26.60,0.02,0.03,0.01
3206,0.31,9.73,0.47,26.62,0.03,0.03,0.01
3222,0.29,9.74,0.47,26.61,0.03,0.03,0.01
3237,0.31,9.73,0.47,26.62,0.03,0.03,0.01
3254,0.30,9.73,0.48,26.62,0.03,0.03,0.01
3269,0.30,9.75,0.47,26.62,0.03,0.03,0.01
3286,0.29,9.72,0.47,26.60,0.03,0.03,0.01
3301,0.30,9.73,0.49,26.61,0.03,0.03,0.01
3317,0.31,9.73,0.50,26.61,0.02,0.03,0.01
3333,0.30,9.73,0.50,26.59,0.02,0.03,0.01
3349,0.30,9.76,0.52,26.59,0.03,0.03,0.01
3364,0.30,9.73,0.50,26.62,0.03,0.03,0.01
3381,0.29,9.73,0.49,26.60,0.03,0.03,0.01
3396,0.29,9.73,0.48,26.61,0.03,0.03,0.01
3412,0.30,9.75,0.50,26.61,0.03,0.03,0.01
3428,0.28,9.75,0.47,26.59,0.03,0.03,0.01
3444,0.30,9.74,0.47,26.62,0.03,0.03,0.01
3460,0.28,9.71,0.50,26.60,0.03,0.03,0.01
3476,0.31,9.73,0.46,26.60,0.03,0.03,0.01
3491,0.31,9.73,0.49,26.61,0.02,0.03,0.01
3508,0.28,9.73,0.49,26.62,0.02,0.03,0.01
3524,0.27,9.73,0.48,26.59,0.02,0.03,0.01
3539,0.30,9.74,0.51,26.62,0.02,0.03,0.01
3556,0.30,9.74,0.49,26.60,0.03,0.03,0.01
3571,0.29,9.72,0.51,26.61,0.03,0.02,0.01
3588,0.30,9.71,0.51,26.61,0.03,0.03,0.01
3603,0.29,9.72,0.50,26.60,0.03,0.03,0.01
3619,0.29,9.73,0.50,26.61,0.03,0.03,0.01
3635,0.28,9.73,0.48,26.62,0.02,0.03,0.01
3651,0.30,9.73,0.47,26.62,0.03,0.03,0.01
3666,0.30,9.73,0.51,26.59,0.03,0.03,0.01
3683,0.31,9.73,0.50,26.60,0.03,0.03,0.01
3698,0.31,9.73,0.52,26.61,0.03,0.03,0.01
3715,0.30,9.73,0.48,26.63,0.03,0.03,0.01
3730,0.29,9.72,0.51,26.62,0.03,0.02,0.01
3746,0.30,9.70,0.49,26.61,0.03,0.03,0.01
3762,0.30,9.73,0.50,26.61,0.03,0.03,0.01
3778,0.29,9.73,0.48,26.61,0.03,0.02,0.01
3793,0.30,9.75,0.49,26.60,0.03,0.03,0.01
3810,0.31,9.75,0.51,26.61,0.03,0.03,0.01
3825,0.30,9.73,0.49,26.60,0.02,0.03,0.01
3842,0.31,9.73,0.48,26.60,0.02,0.03,0.01
3857,0.28,9.74,0.49,26.60,0.02,0.03,0.01
3873,0.27,9.73,0.47,26.62,0.02,0.03,0.01
3890,0.30,9.72,0.51,26.62,0.02,0.03,0.01
3905,0.30,9.72,0.50,26.62,0.03,0.03,0.01
3921,0.30,9.74,0.48,26.62,0.03,0.03,0.01
