Timestamp,aX (g),aY (g),aZ (g),Temp (C),gX,gY,gZ
2591,10.21,-0.05,-0.10,26.89,0.03,0.02,0.01
2607,10.19,-0.04,-0.08,26.89,0.02,0.02,0.01
2623,10.21,-0.06,-0.08,26.90,0.03,0.02,0.01
2639,10.19,-0.05,-0.11,26.91,0.03,0.03,0.01
2655,10.20,-0.04,-0.10,26.89,0.03,0.03,0.01
2671,10.20,-0.04,-0.09,26.88,0.03,0.02,0.01
2686,10.22,-0.03,-0.07,26.88,0.03,0.03,0.01
2703,10.20,-0.04,-0.09,26.91,0.03,0.02,0.01
2718,10.20,-0.02,-0.08,26.89,0.03,0.02,0.01
2735,10.21,-0.02,-0.08,26.89,0.03,0.02,0.01
2750,10.22,-0.03,-0.07,26.89,0.03,0.02,0.01
2766,10.20,-0.04,-0.09,26.89,0.03,0.03,0.01
2783,10.19,-0.06,-0.11,26.89,0.03,0.03,0.01
2798,10.21,-0.06,-0.09,26.90,0.03,0.03,0.01
2814,10.20,-0.05,-0.11,26.88,0.03,0.03,0.01
2830,10.20,-0.03,-0.11,26.90,0.03,0.03,0.01
2846,10.19,-0.02,-0.11,26.91,0.03,0.03,0.01
2862,10.20,-0.04,-0.11,26.90,0.03,0.03,0.01
2878,10.20,-0.04,-0.09,26.90,0.03,0.03,0.01
2893,10.20,-0.02,-0.11,26.90,0.03,0.02,0.01
2910,10.21,-0.03,-0.09,26.90,0.03,0.02,0.01
2926,10.21,-0.05,-0.10,26.91,0.03,0.02,0.01
2941,10.21,-0.07,-0.10,26.91,0.03,0.02,0.01
2958,10.22,-0.05,-0.10,26.90,0.03,0.03,0.01
2973,10.19,-0.05,-0.10,26.91,0.03,0.03,0.01
2990,10.18,-0.05,-0.08,26.91,0.03,0.03,0.01
3005,10.19,-0.05,-0.11,26.90,0.03,0.03,0.01
3021,10.20,-0.05,-0.10,26.89,0.03,0.03,0.01
3038,10.20,-0.03,-0.08,26.90,0.03,0.03,0.01
3053,10.20,-0.03,-0.10,26.92,0.03,0.02,0.01
3069,10.21,-0.04,-0.09,26.90,0.03,0.02,0.01
3085,10.17,-0.05,-0.10,26.90,0.03,0.02,0.01
3101,10.18,-0.04,-0.09,26.90,0.03,0.02,0.01
3117,10.20,-0.04,-0.10,26.90,0.03,0.02,0.01
3133,10.17,-0.04,-0.10,26.89,0.03,0.03,0.01
3148,10.20,-0.05,-0.08,26.91,0.02,0.03,0.01
3165,10.19,-0.03,-0.10,26.90,0.03,0.03,0.01
3180,10.18,-0.03,-0.08,26.90,0.03,0.03,0.01
3196,10.21,-0.04,-0.06,26.88,0.03,0.03,0.01
3213,10.19,-0.04,-0.09,26.89,0.03,0.02,0.01
3228,10.19,-0.04,-0.06,26.89,0.03,0.02,0.01
3245,10.20,-0.04,-0.09,26.91,0.03,0.02,0.01
3260,10.20,-0.04,-0.09,26.89,0.03,0.02,0.01
3276,10.20,-0.05,-0.11,26.90,0.02,0.03,0.01
3292,10.20,-0.07,-0.10,26.89,0.03,0.03,0.01
3308,10.20,-0.06,-0.08,26.90,0.02,0.03,0.01
3323,10.20,-0.03,-0.09,26.92,0.03,0.03,0.01
3340,10.18,-0.04,-0.10,26.92,0.02,0.03,0.01
3356,10.19,-0.02,-0.12,26.92,0.02,0.03,0.01
3372,10.22,-0.04,-0.08,26.89,0.02,0.03,0.01
3388,10.18,-0.05,-0.07,26.90,0.02,0.03,0.01
3403,10.21,-0.03,-0.08,26.90,0.03,0.03,0.01
3420,10.18,-0.01,-0.10,26.89,0.03,0.03,0.01
3435,10.22,-0.04,-0.10,26.87,0.03,0.02,0.01
3451,10.20,-0.05,-0.09,26.90,0.03,0.02,0.01
3468,10.20,-0.04,-0.08,26.89,0.03,0.02,0.01
3483,10.21,-0.04,-0.05,26.89,0.03,0.02,0.01
3500,10.20,-0.04,-0.10,26.89,0.03,0.03,0.01
3515,10.21,-0.04,-0.10,26.89,0.03,0.03,0.01
3531,10.21,-0.02,-0.08,26.90,0.03,0.03,0.01
3547,10.18,-0.04,-0.10,26.89,0.03,0.03,0.01
3563,10.21,-0.04,-0.08,26.90,0.03,0.03,0.01
3578,10.21,-0.03,-0.06,26.89,0.03,0.02,0.01
3595,10.21,-0.04,-0.09,26.90,0.03,0.02,0.01
3611,10.21,-0.05,-0.09,26.91,0.03,0.02,0.01
3627,10.19,-0.05,-0.06,26.89,0.03,0.02,0.01
3643,10.20,-0.01,-0.06,26.90,0.03,0.02,0.01
3658,10.19,-0.05,-0.08,26.91,0.03,0.02,0.01
3675,10.20,-0.04,-0.09,26.89,0.03,0.03,0.01
3690,10.19,-0.03,-0.07,26.89,0.03,0.03,0.01
3706,10.20,-0.04,-0.10,26.90,0.03,0.03,0.01
3722,10.19,-0.03,-0.11,26.90,0.03,0.03,0.01
3738,10.21,-0.04,-0.11,26.90,0.03,0.03,0.01
3755,10.20,-0.02,-0.07,26.92,0.03,0.03,0.01
3770,10.19,-0.05,-0.07,26.91,0.02,0.03,0.01
3786,10.18,-0.04,-0.08,26.91,0.03,0.03,0.01
3802,10.20,-0.04,-0.06,26.91,0.03,0.03,0.01
3818,10.20,-0.03,-0.08,26.91,0.03,0.02,0.01
3833,10.22,-0.04,-0.08,26.91,0.03,0.02,0.01
3850,10.20,-0.02,-0.09,26.91,0.03,0.02,0.01
3865,10.19,-0.04,-0.07,26.90,0.03,0.02,0.01
3881,10.19,-0.04,-0.10,26.89,0.03,0.03,0.01
3898,10.21,-0.05,-0.08,26.91,0.03,0.03,0.01
3913,10.20,-0.03,-0.09,26.92,0.03,0.03,0.01
3930,10.20,-0.04,-0.05,26.91,0.03,0.03,0.01
3945,10.23,-0.05,-0.11,26.89,0.03,0.03,0.01
3961,10.22,-0.03,-0.08,26.91,0.03,0.03,0.01
3977,10.20,-0.04,-0.08,26.91,0.03,0.02,0.01
3993,10.21,-0.04,-0.07,26.91,0.03,0.02,0.01
4008,10.20,-0.06,-0.07,26.90,0.03,0.02,0.01
4025,10.20,-0.04,-0.09,26.91,0.03,0.02,0.01
4041,10.19,-0.04,-0.12,26.90,0.03,0.02,0.01
4057,10.20,-0.04,-0.10,26.93,0.03,0.02,0.01
4073,10.19,-0.04,-0.11,26.92,0.03,0.02,0.01
4088,10.18,-0.06,-0.10,26.90,0.02,0.03,0.01
4105,10.18,-0.04,-0.09,26.91,0.03,0.03,0.01
4120,10.20,-0.03,-0.09,26.90,0.03,0.03,0.01
4136,10.21,-0.03,-0.09,26.92,0.03,0.03,0.01
4152,10.22,-0.04,-0.09,26.92,0.03,0.03,0.01
4168,10.18,-0.04,-0.10,26.92,0.03,0.03,0.01
4185,10.20,-0.04,-0.08,26.92,0.03,0.03,0.01
4200,10.18,-0.05,-0.08,26.93,0.03,0.03,0.01
4216,10.20,-0.04,-0.10,26.91,0.03,0.02,0.01
4232,10.18,-0.03,-0.11,26.91,0.03,0.02,0.01
4248,10.20,-0.05,-0.09,26.91,0.03,0.02,0.01
4263,10.20,-0.05,-0.11,26.89,0.03,0.03,0.01
4280,10.21,-0.04,-0.11,26.91,0.02,0.03,0.01
4295,10.21,-0.04,-0.10,26.91,0.02,0.03,0.01
4312,10.19,-0.04,-0.11,26.90,0.03,0.03,0.01
4328,10.20,-0.04,-0.09,26.91,0.03,0.03,0.01
4343,10.19,-0.04,-0.10,26.90,0.03,0.03,0.01
4360,10.19,-0.04,-0.07,26.92,0.03,0.02,0.01
4375,10.20,-0.03,-0.09,26.92,0.03,0.02,0.01
4391,10.19,-0.04,-0.08,26.92,0.03,0.02,0.01
4407,10.20,-0.04,-0.08,26.90,0.03,0.02,0.01
4423,10.20,-0.06,-0.11,26.93,0.03,0.02,0.01
4440,10.21,-0.03,-0.07,26.92,0.03,0.02,0.01
4455,10.19,-0.06,-0.08,26.91,0.03,0.03,0.01
4471,10.21,-0.03,-0.10,26.91,0.03,0.03,0.01
4487,10.19,-0.06,-0.08,26.92,0.03,0.03,0.01
4503,10.19,-0.04,-0.08,26.90,0.03,0.03,0.01
4518,10.18,-0.06,-0.11,26.91,0.03,0.03,0.01
4535,10.20,-0.05,-0.08,26.92,0.03,0.03,0.01
4550,10.20,-0.03,-0.05,26.89,0.03,0.03,0.01
4567,10.22,-0.03,-0.09,26.90,0.03,0.03,0.01
4583,10.22,-0.05,-0.10,26.90,0.03,0.02,0.01
4598,10.21,-0.04,-0.09,26.90,0.03,0.02,0.01
4615,10.20,-0.04,-0.09,26.90,0.03,0.02,0.01
