Timestamp,aX (g),aY (g),aZ (g),Temp (C),gX,gY,gZ
7090,-9.44,-0.27,0.91,26.15,0.03,0.03,0.01
7106,-9.43,-0.28,0.90,26.16,0.02,0.03,0.01
7122,-9.43,-0.28,0.91,26.17,0.03,0.03,0.01
7138,-9.43,-0.29,0.93,26.18,0.03,0.03,0.01
7154,-9.42,-0.28,0.95,26.17,0.03,0.02,0.01
7170,-9.43,-0.28,0.91,26.15,0.03,0.02,0.01
7186,-9.44,-0.28,0.93,26.17,0.03,0.02,0.01
7201,-9.44,-0.26,0.96,26.17,0.03,0.02,0.01
7218,-9.45,-0.27,0.93,26.17,0.03,0.03,0.01
7233,-9.45,-0.28,0.90,26.17,0.03,0.03,0.01
7249,-9.45,-0.27,0.92,26.17,0.03,0.03,0.01
7265,-9.45,-0.27,0.91,26.18,0.03,0.03,0.01
7281,-9.42,-0.26,0.89,26.19,0.03,0.03,0.01
7297,-9.45,-0.27,0.92,26.17,0.03,0.03,0.01
7313,-9.43,-0.25,0.93,26.17,0.03,0.02,0.01
7329,-9.45,-0.27,0.94,26.17,0.03,0.03,0.01
7345,-9.43,-0.26,0.95,26.17,0.03,0.03,0.01
7361,-9.43,-0.26,0.96,26.16,0.03,0.03,0.01
7376,-9.45,-0.27,0.96,26.17,0.02,0.03,0.01
7393,-9.43,-0.25,0.94,26.17,0.03,0.03,0.01
7408,-9.44,-0.27,0.96,26.18,0.03,0.03,0.01
7425,-9.44,-0.28,0.97,26.17,0.03,0.03,0.01
7440,-9.44,-0.27,0.93,26.18,0.03,0.03,0.01
7456,-9.44,-0.30,0.91,26.18,0.03,0.03,0.01
7472,-9.43,-0.29,0.94,26.16,0.03,0.03,0.01
7488,-9.43,-0.29,0.91,26.17,0.03,0.03,0.01
7503,-9.42,-0.25,0.91,26.18,0.03,0.03,0.01
7520,-9.45,-0.26,0.93,26.18,0.03,0.03,0.01
7535,-9.43,-0.28,0.91,26.17,0.03,0.03,0.01
7552,-9.42,-0.29,0.91,26.17,0.03,0.02,0.01
7568,-9.42,-0.27,0.89,26.17,0.03,0.02,0.01
7583,-9.44,-0.28,0.93,26.20,0.03,0.03,0.01
7600,-9.45,-0.28,0.93,26.18,0.03,0.02,0.01
7615,-9.43,-0.27,0.94,26.19,0.03,0.03,0.01
7631,-9.45,-0.28,0.92,26.17,0.03,0.03,0.01
7647,-9.45,-0.28,0.97,26.19,0.03,0.03,0.01
7663,-9.43,-0.26,0.92,26.18,0.03,0.03,0.01
7678,-9.42,-0.28,0.94,26.18,0.03,0.03,0.01
7695,-9.41,-0.26,0.91,26.17,0.03,0.03,0.01
7710,-9.43,-0.28,0.94,26.19,0.03,0.02,0.01
7727,-9.43,-0.30,0.91,26.17,0.03,0.03,0.01
7742,-9.42,-0.27,0.92,26.19,0.03,0.02,0.01
7758,-9.43,-0.28,0.92,26.18,0.03,0.03,0.01
7775,-9.45,-0.29,0.92,26.19,0.03,0.02,0.01
7790,-9.42,-0.27,0.91,26.17,0.03,0.02,0.01
7806,-9.40,-0.27,0.95,26.17,0.03,0.02,0.01
7822,-9.44,-0.29,0.93,26.17,0.03,0.02,0.01
7838,-9.44,-0.26,0.93,26.18,0.03,0.02,0.01
7854,-9.44,-0.28,0.93,26.20,0.03,0.03,0.01
7870,-9.44,-0.27,0.91,26.19,0.03,0.02,0.01
7885,-9.44,-0.27,0.91,26.18,0.03,0.03,0.01
7902,-9.43,-0.28,0.94,26.16,0.03,0.03,0.01
7917,-9.42,-0.27,0.92,26.15,0.03,0.03,0.01
7933,-9.43,-0.27,0.91,26.16,0.03,0.03,0.01
7949,-9.42,-0.26,0.90,26.18,0.03,0.03,0.01
7965,-9.44,-0.27,0.90,26.17,0.03,0.03,0.01
7982,-9.41,-0.28,0.91,26.17,0.03,0.02,0.01
7997,-9.44,-0.28,0.90,26.18,0.03,0.03,0.01
8013,-9.43,-0.28,0.88,26.17,0.03,0.03,0.01
8029,-9.43,-0.27,0.93,26.17,0.03,0.03,0.01
8045,-9.43,-0.28,0.93,26.16,0.03,0.03,0.01
8060,-9.43,-0.28,0.91,26.19,0.03,0.03,0.01
8077,-9.43,-0.26,0.95,26.19,0.03,0.03,0.01
8092,-9.42,-0.27,0.93,26.17,0.03,0.03,0.01
8109,-9.43,-0.26,0.93,26.17,0.03,0.02,0.01
8124,-9.44,-0.28,0.95,26.17,0.03,0.02,0.01
8140,-9.46,-0.26,0.89,26.18,0.03,0.02,0.01
8156,-9.44,-0.26,0.92,26.17,0.03,0.02,0.01
8172,-9.42,-0.26,0.92,26.19,0.03,0.02,0.01
8187,-9.43,-0.24,0.92,26.18,0.03,0.02,0.01
8204,-9.44,-0.27,0.92,26.17,0.03,0.02,0.01
8220,-9.43,-0.28,0.94,26.18,0.02,0.03,0.01
8236,-9.44,-0.27,0.92,26.17,0.03,0.03,0.01
8252,-9.44,-0.27,0.91,26.16,0.03,0.03,0.01
8267,-9.44,-0.27,0.91,26.17,0.03,0.03,0.01
8284,-9.43,-0.28,0.93,26.18,0.03,0.03,0.01
8299,-9.44,-0.28,0.94,26.19,0.03,0.03,0.01
8315,-9.44,-0.28,0.92,26.17,0.03,0.02,0.01
8331,-9.42,-0.25,0.91,26.18,0.03,0.03,0.01
8347,-9.44,-0.27,0.91,26.17,0.02,0.03,0.01
8363,-9.43,-0.29,0.91,26.18,0.03,0.03,0.01
8379,-9.42,-0.27,0.93,26.18,0.03,0.03,0.01
8394,-9.43,-0.28,0.92,26.18,0.03,0.02,0.01
8411,-9.42,-0.28,0.93,26.18,0.03,0.03,0.01
8427,-9.43,-0.26,0.92,26.17,0.03,0.03,0.01
8442,-9.44,-0.29,0.93,26.17,0.03,0.02,0.01
8459,-9.43,-0.28,0.91,26.18,0.03,0.02,0.01
8474,-9.46,-0.25,0.92,26.16,0.03,0.02,0.01
8491,-9.44,-0.28,0.94,26.17,0.03,0.03,0.01
8506,-9.43,-0.26,0.94,26.16,0.03,0.03,0.01
8522,-9.42,-0.27,0.93,26.17,0.03,0.02,0.01
8538,-9.46,-0.25,0.89,26.16,0.03,0.03,0.01
8554,-9.45,-0.28,0.90,26.16,0.03,0.03,0.01
8569,-9.44,-0.28,0.91,26.17,0.03,0.03,0.01
8586,-9.43,-0.29,0.90,26.17,0.03,0.02,0.01
8601,-9.45,-0.25,0.92,26.18,0.03,0.02,0.01
8617,-9.44,-0.26,0.92,26.18,0.03,0.03,0.01
8634,-9.42,-0.29,0.93,26.17,0.03,0.03,0.01
8649,-9.41,-0.27,0.89,26.16,0.03,0.03,0.01
8666,-9.43,-0.30,0.91,26.17,0.03,0.02,0.01
8681,-9.43,-0.27,0.91,26.18,0.03,0.02,0.01
8697,-9.43,-0.29,0.90,26.18,0.03,0.02,0.01
8713,-9.43,-0.29,0.91,26.19,0.03,0.03,0.01
8729,-9.43,-0.27,0.94,26.18,0.03,0.03,0.01
8744,-9.41,-0.27,0.93,26.18,0.03,0.02,0.01
8761,-9.43,-0.27,0.92,26.19,0.03,0.03,0.01
8776,-9.42,-0.27,0.91,26.19,0.03,0.02,0.01
8793,-9.42,-0.27,0.93,26.17,0.03,0.02,0.01
8808,-9.44,-0.26,0.95,26.19,0.03,0.03,0.01
8824,-9.41,-0.27,0.93,26.18,0.03,0.03,0.01
8841,-9.43,-0.27,0.92,26.17,0.03,0.03,0.01
8856,-9.45,-0.28,0.91,26.17,0.03,0.03,0.01
8872,-9.43,-0.26,0.90,26.19,0.03,0.03,0.01
8888,-9.43,-0.26,0.92,26.18,0.03,0.03,0.01
8904,-9.44,-0.27,0.93,26.16,0.03,0.03,0.01
8920,-9.44,-0.26,0.93,26.16,0.03,0.03,0.01
8936,-9.44,-0.27,0.91,26.16,0.03,0.03,0.01
8951,-9.44,-0.28,0.94,26.16,0.03,0.03,0.01
8968,-9.43,-0.26,0.93,26.18,0.03,0.03,0.01
8983,-9.42,-0.28,0.89,26.18,0.03,0.02,0.01
8999,-9.41,-0.27,0.96,26.16,0.03,0.02,0.01
9015,-9.44,-0.27,0.97,26.17,0.03,0.02,0.01
9031,-9.43,-0.28,0.93,26.16,0.03,0.02,0.01
9047,-9.44,-0.27,0.92,26.19,0.03,0.02,0.01
9063,-9.45,-0.25,0.93,26.18,0.03,0.02,0.01
9079,-9.45,-0.28,0.92,26.17,0.03,0.02,0.01
9095,-9.42,-0.27,0.95,26.14,0.03,0.02,0.01
9111,-9.44,-0.26,0.94,26.17,0.03,0.02,0.01
9126,-9.44,-0.27,0.93,26.17,0.03,0.02,0.01
9143,-9.43,-0.27,0.94,26.19,0.03,0.02,0.01
9158,-9.42,-0.28,0.94,26.17,0.03,0.03,0.01
9175,-9.43,-0.26,0.95,26.17,0.03,0.03,0.01
9190,-9.44,-0.27,0.90,26.19,0.03,0.02,0.01
9206,-9.42,-0.30,0.93,26.18,0.03,0.02,0.01
9222,-9.44,-0.25,0.93,26.17,0.03,0.02,0.01
9238,-9.43,-0.24,0.95,26.18,0.03,0.03,0.01
9253,-9.45,-0.27,0.93,26.18,0.03,0.03,0.01
9270,-9.45,-0.28,0.90,26.17,0.03,0.03,0.01
9286,-9.45,-0.28,0.94,26.17,0.03,0.02,0.01
9302,-9.44,-0.27,0.93,26.16,0.03,0.02,0.01
9318,-9.44,-0.26,0.95,26.18,0.03,0.02,0.01
9333,-9.43,-0.25,0.91,26.17,0.03,0.02,0.01
9350,-9.43,-0.26,0.92,26.18,0.03,0.03,0.01
9365,-9.43,-0.29,0.95,26.19,0.03,0.03,0.01
9381,-9.43,-0.29,0.92,26.17,0.03,0.03,0.01
9397,-9.44,-0.28,0.89,26.18,0.03,0.03,0.01
9413,-9.43,-0.28,0.92,26.21,0.03,0.03,0.01
9428,-9.43,-0.26,0.93,26.19,0.03,0.03,0.01
9445,-9.42,-0.27,0.93,26.17,0.03,0.03,0.01
9460,-9.43,-0.28,0.91,26.17,0.03,0.03,0.01
9477,-9.44,-0.27,0.93,26.17,0.03,0.02,0.01
9493,-9.44,-0.25,0.95,26.18,0.03,0.02,0.01
9508,-9.44,-0.27,0.88,26.18,0.03,0.02,0.01
9525,-9.44,-0.27,0.91,26.17,0.03,0.02,0.01
9540,-9.44,-0.26,0.92,26.18,0.03,0.02,0.01
9556,-9.41,-0.27,0.90,26.17,0.03,0.02,0.01
9572,-9.44,-0.27,0.91,26.18,0.03,0.02,0.01
9588,-9.43,-0.28,0.92,26.17,0.03,0.02,0.01
9604,-9.44,-0.27,0.94,26.17,0.03,0.02,0.01
9620,-9.44,-0.28,0.95,26.17,0.03,0.02,0.01
9635,-9.42,-0.27,0.93,26.17,0.03,0.02,0.01
9652,-9.42,-0.26,0.93,26.18,0.03,0.02,0.01
9667,-9.43,-0.28,0.90,26.17,0.03,0.02,0.01
9683,-9.42,-0.26,0.93,26.18,0.03,0.02,0.01
9699,-9.41,-0.29,0.96,26.18,0.03,0.02,0.01
9715,-9.44,-0.27,0.94,26.19,0.03,0.02,0.01
9732,-9.43,-0.27,0.94,26.16,0.03,0.03,0.01
9747,-9.44,-0.25,0.91,26.16,0.03,0.03,0.01
9763,-9.43,-0.27,0.92,26.18,0.03,0.02,0.01
9779,-9.43,-0.26,0.93,26.15,0.03,0.03,0.01
9795,-9.44,-0.27,0.90,26.17,0.03,0.03,0.01
9810,-9.45,-0.27,0.95,26.16,0.03,0.03,0.01
9827,-9.44,-0.27,0.94,26.17,0.03,0.03,0.01
9842,-9.42,-0.27,0.95,26.17,0.03,0.02,0.01
9859,-9.44,-0.28,0.93,26.17,0.03,0.03,0.01
9874,-9.41,-0.26,0.94,26.18,0.03,0.03,0.01
9890,-9.44,-0.26,0.94,26.16,0.03,0.03,0.01
9906,-9.43,-0.27,0.92,26.19,0.03,0.03,0.01
9922,-9.43,-0.26,0.93,26.16,0.03,0.03,0.01
9938,-9.46,-0.26,0.94,26.19,0.03,0.03,0.01
9954,-9.44,-0.26,0.96,26.18,0.03,0.03,0.01
9970,-9.43,-0.26,0.95,26.16,0.03,0.03,0.01
9986,-9.43,-0.28,0.93,26.15,0.03,0.03,0.01
10002,-9.42,-0.27,0.94,26.18,0.03,0.03,0.01
10017,-9.45,-0.25,0.94,26.17,0.03,0.03,0.01
10034,-9.43,-0.28,0.89,26.18,0.03,0.03,0.01
10049,-9.42,-0.27,0.91,26.16,0.02,0.03,0.01
10065,-9.44,-0.27,0.90,26.16,0.03,0.03,0.01
10082,-9.44,-0.27,0.92,26.17,0.03,0.03,0.01
10097,-9.42,-0.27,0.89,26.17,0.03,0.03,0.01
10114,-9.44,-0.28,0.96,26.17,0.03,0.03,0.01
10129,-9.44,-0.29,0.93,26.18,0.03,0.03,0.01
10145,-9.44,-0.28,0.94,26.19,0.03,0.03,0.01
10162,-9.44,-0.27,0.92,26.19,0.02,0.03,0.01
10177,-9.45,-0.26,0.93,26.17,0.02,0.03,0.01
10193,-9.45,-0.28,0.89,26.17,0.03,0.03,0.01
10209,-9.43,-0.27,0.94,26.17,0.03,0.03,0.01
10225,-9.43,-0.28,0.94,26.20,0.03,0.02,0.01
10241,-9.44,-0.26,0.94,26.17,0.03,0.02,0.01
10257,-9.44,-0.26,0.92,26.19,0.03,0.02,0.01
10273,-9.43,-0.28,0.91,26.17,0.03,0.02,0.01
10289,-9.44,-0.28,0.90,26.19,0.03,0.03,0.01
10305,-9.43,-0.27,0.92,26.18,0.03,0.03,0.01
10320,-9.41,-0.28,0.94,26.17,0.03,0.03,0.01
10337,-9.43,-0.29,0.90,26.15,0.03,0.02,0.01
10352,-9.45,-0.28,0.91,26.17,0.03,0.02,0.01
10369,-9.45,-0.27,0.93,26.17,0.03,0.02,0.01
10385,-9.43,-0.26,0.93,26.17,0.03,0.02,0.01
10400,-9.43,-0.28,0.93,26.18,0.03,0.02,0.01
10417,-9.43,-0.27,0.94,26.18,0.03,0.03,0.01
10432,-9.43,-0.27,0.90,26.19,0.03,0.03,0.01
10448,-9.43,-0.28,0.91,26.20,0.03,0.03,0.01
10464,-9.43,-0.28,0.96,26.17,0.03,0.03,0.01
10480,-9.43,-0.28,0.94,26.18,0.03,0.03,0.01
10497,-9.45,-0.26,0.92,26.17,0.03,0.03,0.01
10512,-9.45,-0.27,0.90,26.19,0.02,0.03,0.01
10528,-9.43,-0.28,0.93,26.17,0.03,0.03,0.01
10544,-9.44,-0.27,0.91,26.17,0.03,0.03,0.01
10560,-9.44,-0.27,0.93,26.16,0.03,0.03,0.01
10576,-9.43,-0.26,0.93,26.17,0.03,0.03,0.01
10592,-9.43,-0.27,0.91,26.17,0.03,0.03,0.01
10608,-9.46,-0.25,0.91,26.18,0.03,0.03,0.01
10624,-9.42,-0.27,0.90,26.17,0.03,0.03,0.01
10640,-9.43,-0.28,0.91,26.16,0.03,0.02,0.01
10655,-9.43,-0.27,0.94,26.17,0.03,0.02,0.01
10672,-9.41,-0.27,0.92,26.17,0.03,0.02,0.01
10688,-9.42,-0.27,0.91,26.17,0.03,0.02,0.01
10703,-9.44,-0.26,0.91,26.17,0.03,0.02,0.01
10720,-9.42,-0.27,0.95,26.17,0.03,0.02,0.01
10735,-9.43,-0.27,0.91,26.20,0.03,0.03,0.01
10752,-9.42,-0.27,0.90,26.19,0.03,0.03,0.01
10768,-9.42,-0.28,0.92,26.19,0.03,0.02,0.01
10783,-9.43,-0.28,0.94,26.17,0.03,0.02,0.01
10800,-9.43,-0.28,0.92,26.17,0.03,0.03,0.01
10815,-9.43,-0.27,0.95,26.17,0.03,0.02,0.01
10831,-9.44,-0.26,0.89,26.19,0.03,0.02,0.01
10847,-9.44,-0.27,0.90,26.17,0.03,0.02,0.01
10863,-9.44,-0.26,0.92,26.17,0.03,0.03,0.01
10880,-9.42,-0.26,0.91,26.17,0.03,0.03,0.01
10895,-9.43,-0.27,0.95,26.17,0.03,0.02,0.01
10911,-9.44,-0.26,0.94,26.17,0.03,0.03,0.01
10927,-9.42,-0.28,0.91,26.17,0.03,0.03,0.01
10943,-9.45,-0.27,0.90,26.16,0.03,0.03,0.01
10958,-9.44,-0.27,0.91,26.17,0.03,0.03,0.01
10975,-9.44,-0.28,0.90,26.20,0.03,0.03,0.01
10991,-9.42,-0.27,0.92,26.17,0.03,0.02,0.01
11006,-9.41,-0.26,0.92,26.16,0.03,0.03,0.01
11023,-9.42,-0.28,0.94,26.18,0.03,0.02,0.01
11038,-9.44,-0.28,0.92,26.19,0.03,0.03,0.01
11055,-9.44,-0.28,0.89,26.18,0.03,0.03,0.01
11070,-9.43,-0.29,0.90,26.17,0.03,0.03,0.01
11086,-9.41,-0.27,0.91,26.17,0.03,0.02,0.01
11103,-9.43,-0.28,0.92,26.17,0.03,0.02,0.01
11118,-9.44,-0.26,0.93,26.17,0.03,0.02,0.01
11134,-9.43,-0.27,0.93,26.17,0.03,0.02,0.01
11150,-9.42,-0.26,0.95,26.16,0.03,0.02,0.01
11166,-9.43,-0.26,0.94,26.16,0.03,0.02,0.01
11183,-9.43,-0.27,0.91,26.17,0.03,0.02,0.01
11198,-9.43,-0.26,0.92,26.17,0.03,0.02,0.01
11214,-9.43,-0.28,0.90,26.17,0.03,0.03,0.01
11230,-9.41,-0.28,0.92,26.18,0.03,0.03,0.01
11246,-9.43,-0.28,0.91,26.18,0.03,0.03,0.01
11261,-9.44,-0.28,0.90,26.18,0.03,0.03,0.01
11278,-9.43,-0.27,0.93,26.17,0.03,0.03,0.01
11294,-9.43,-0.27,0.90,26.16,0.03,0.03,0.01
11310,-9.42,-0.28,0.90,26.17,0.03,0.03,0.01
11326,-9.44,-0.27,0.92,26.17,0.02,0.03,0.01
11341,-9.44,-0.27,0.92,26.19,0.02,0.03,0.01
11358,-9.41,-0.27,0.92,26.16,0.02,0.03,0.01
11373,-9.42,-0.26,0.89,26.18,0.02,0.03,0.01
11389,-9.44,-0.28,0.92,26.18,0.03,0.02,0.01
11406,-9.44,-0.27,0.93,26.17,0.03,0.02,0.01
11421,-9.44,-0.27,0.92,26.18,0.03,0.02,0.01
11438,-9.44,-0.26,0.88,26.17,0.03,0.02,0.01
11453,-9.42,-0.27,0.91,26.17,0.03,0.02,0.01
11469,-9.43,-0.29,0.92,26.17,0.03,0.03,0.01
11486,-9.43,-0.27,0.94,26.17,0.03,0.03,0.01
11501,-9.44,-0.27,0.91,26.17,0.03,0.03,0.01
11517,-9.42,-0.27,0.95,26.17,0.03,0.02,0.01
11533,-9.44,-0.29,0.90,26.16,0.03,0.02,0.01
11549,-9.41,-0.26,0.95,26.16,0.03,0.02,0.01
11565,-9.44,-0.26,0.93,26.18,0.03,0.03,0.01
11581,-9.44,-0.27,0.91,26.17,0.03,0.03,0.01
11597,-9.43,-0.27,0.90,26.17,0.03,0.03,0.01
11613,-9.47,-0.27,0.94,26.17,0.03,0.03,0.01
11629,-9.45,-0.27,0.92,26.17,0.03,0.03,0.01
11644,-9.42,-0.25,0.92,26.17,0.03,0.02,0.01
11661,-9.42,-0.27,0.95,26.16,0.03,0.02,0.01
11676,-9.42,-0.28,0.93,26.15,0.03,0.03,0.01
11693,-9.42,-0.27,0.90,26.17,0.03,0.03,0.01
11709,-9.44,-0.26,0.94,26.17,0.03,0.03,0.01
11724,-9.44,-0.27,0.92,26.18,0.03,0.03,0.01
11741,-9.42,-0.27,0.93,26.15,0.03,0.03,0.01
11756,-9.43,-0.27,0.92,26.17,0.03,0.02,0.01
11772,-9.44,-0.26,0.95,26.19,0.03,0.03,0.01
11789,-9.42,-0.28,0.94,26.17,0.03,0.03,0.01
11804,-9.44,-0.28,0.94,26.17,0.03,0.03,0.01
11821,-9.43,-0.28,0.93,26.17,0.03,0.03,0.01
11836,-9.43,-0.27,0.91,26.18,0.03,0.02,0.01
11852,-9.45,-0.27,0.90,26.18,0.03,0.03,0.01
11868,-9.44,-0.27,0.92,26.17,0.03,0.03,0.01
11884,-9.45,-0.26,0.88,26.17,0.03,0.02,0.01
11900,-9.43,-0.28,0.91,26.18,0.03,0.02,0.01
11916,-9.42,-0.27,0.90,26.19,0.03,0.02,0.01
11932,-9.44,-0.27,0.90,26.19,0.03,0.02,0.01
11948,-9.44,-0.28,0.90,26.19,0.03,0.02,0.01
11964,-9.42,-0.26,0.91,26.15,0.03,0.03,0.01
11979,-9.43,-0.27,0.90,26.16,0.03,0.03,0.01
11996,-9.43,-0.27,0.92,26.16,0.03,0.02,0.01
12012,-9.44,-0.28,0.91,26.17,0.03,0.02,0.01
12027,-9.44,-0.28,0.93,26.17,0.03,0.03,0.01
12044,-9.44,-0.28,0.93,26.17,0.03,0.03,0.01
12059,-9.44,-0.28,0.91,26.17,0.03,0.03,0.01
12076,-9.44,-0.30,0.94,26.17,0.03,0.02,0.01
12092,-9.44,-0.28,0.91,26.19,0.03,0.03,0.01
12107,-9.45,-0.25,0.90,26.19,0.03,0.03,0.01
12124,-9.45,-0.28,0.93,26.17,0.03,0.03,0.01
12139,-9.44,-0.27,0.90,26.17,0.03,0.03,0.01
12155,-9.46,-0.26,0.95,26.15,0.03,0.03,0.01
12171,-9.43,-0.28,0.93,26.17,0.03,0.03,0.01
12187,-9.44,-0.28,0.94,26.14,0.02,0.03,0.01
12204,-9.44,-0.27,0.94,26.16,0.03,0.03,0.01
12219,-9.45,-0.28,0.92,26.17,0.03,0.03,0.01
12235,-9.44,-0.28,0.93,26.18,0.03,0.02,0.01
12251,-9.44,-0.30,0.91,26.16,0.03,0.02,0.01
12267,-9.42,-0.30,0.92,26.17,0.03,0.02,0.01
12282,-9.44,-0.29,0.91,26.18,0.03,0.02,0.01
12299,-9.44,-0.26,0.97,26.17,0.03,0.02,0.01
12315,-9.45,-0.27,0.93,26.17,0.03,0.03,0.01
12331,-9.44,-0.26,0.91,26.17,0.03,0.03,0.01
12347,-9.42,-0.28,0.93,26.18,0.03,0.02,0.01
12362,-9.44,-0.28,0.91,26.17,0.03,0.02,0.01
12379,-9.43,-0.27,0.94,26.17,0.03,0.02,0.01
12395,-9.42,-0.26,0.92,26.16,0.03,0.03,0.01
12410,-9.43,-0.26,0.92,26.18,0.03,0.03,0.01
12427,-9.46,-0.29,0.92,26.18,0.03,0.03,0.01
12442,-9.43,-0.26,0.96,26.15,0.03,0.02,0.01
12459,-9.45,-0.27,0.91,26.18,0.03,0.03,0.01
12474,-9.44,-0.25,0.93,26.18,0.03,0.02,0.01
12490,-9.44,-0.26,0.91,26.19,0.03,0.03,0.01
12507,-9.43,-0.28,0.94,26.17,0.03,0.02,0.01
12522,-9.42,-0.29,0.93,26.17,0.03,0.03,0.01
12538,-9.43,-0.28,0.92,26.17,0.03,0.03,0.01
12554,-9.44,-0.26,0.92,26.16,0.03,0.03,0.01
12570,-9.44,-0.28,0.93,26.17,0.03,0.03,0.01
12587,-9.44,-0.26,0.92,26.19,0.03,0.03,0.01
12602,-9.44,-0.29,0.90,26.18,0.03,0.02,0.01
12618,-9.43,-0.27,0.91,26.18,0.03,0.02,0.01
12634,-9.43,-0.26,0.92,26.16,0.03,0.02,0.01
12650,-9.45,-0.26,0.91,26.14,0.03,0.02,0.01
12665,-9.42,-0.28,0.93,26.16,0.03,0.02,0.01
12682,-9.43,-0.28,0.96,26.17,0.03,0.03,0.01
12698,-9.45,-0.28,0.93,26.17,0.03,0.03,0.01
12713,-9.44,-0.26,0.90,26.17,0.03,0.03,0.01
12730,-9.44,-0.26,0.94,26.18,0.02,0.03,0.01
12745,-9.43,-0.29,0.92,26.17,0.03,0.03,0.01
12762,-9.43,-0.26,0.89,26.18,0.03,0.03,0.01
12777,-9.42,-0.26,0.91,26.19,0.03,0.02,0.01
12793,-9.43,-0.28,0.96,26.16,0.03,0.03,0.01
12810,-9.43,-0.28,0.95,26.18,0.03,0.03,0.01
12825,-9.44,-0.27,0.93,26.18,0.03,0.02,0.01
12841,-9.44,-0.28,0.92,26.18,0.03,0.02,0.01
12857,-9.42,-0.27,0.95,26.17,0.03,0.02,0.01
12873,-9.44,-0.24,0.94,26.16,0.03,0.02,0.01
12890,-9.43,-0.27,0.94,26.18,0.03,0.03,0.01
12905,-9.44,-0.26,0.94,26.17,0.03,0.03,0.01
12921,-9.45,-0.26,0.91,26.17,0.03,0.03,0.01
12937,-9.44,-0.27,0.93,26.17,0.03,0.03,0.01
12953,-9.42,-0.28,0.91,26.17,0.03,0.02,0.01
12968,-9.41,-0.27,0.89,26.18,0.03,0.02,0.01
12985,-9.42,-0.27,0.93,26.17,0.03,0.02,0.01
13001,-9.44,-0.29,0.96,26.19,0.03,0.02,0.01
13017,-9.42,-0.27,0.87,26.18,0.03,0.02,0.01
13033,-9.45,-0.27,0.89,26.18,0.03,0.03,0.01
13048,-9.43,-0.27,0.93,26.18,0.03,0.03,0.01
13065,-9.45,-0.26,0.93,26.17,0.03,0.03,0.01
13080,-9.44,-0.28,0.92,26.17,0.03,0.03,0.01
13096,-9.43,-0.25,0.95,26.16,0.03,0.03,0.01
13113,-9.43,-0.27,0.95,26.17,0.03,0.03,0.01
13128,-9.42,-0.26,0.94,26.16,0.02,0.03,0.01
13145,-9.43,-0.26,0.92,26.19,0.03,0.02,0.01
13160,-9.44,-0.26,0.94,26.19,0.03,0.02,0.01
13176,-9.45,-0.28,0.92,26.19,0.03,0.02,0.01
13192,-9.44,-0.28,0.95,26.19,0.03,0.02,0.01
13208,-9.45,-0.28,0.94,26.18,0.03,0.03,0.01
13224,-9.43,-0.28,0.93,26.19,0.03,0.03,0.01
13240,-9.44,-0.27,0.94,26.18,0.03,0.03,0.01
13256,-9.43,-0.26,0.94,26.18,0.03,0.03,0.01
13272,-9.42,-0.26,0.92,26.17,0.02,0.03,0.01
13288,-9.43,-0.28,0.90,26.17,0.02,0.03,0.01
13304,-9.44,-0.29,0.93,26.16,0.03,0.03,0.01
13320,-9.42,-0.28,0.92,26.17,0.03,0.03,0.01
13336,-9.42,-0.28,0.90,26.17,0.03,0.03,0.01
13351,-9.43,-0.26,0.91,26.18,0.03,0.03,0.01
13368,-9.45,-0.27,0.91,26.18,0.03,0.03,0.01
13383,-9.44,-0.26,0.90,26.18,0.03,0.03,0.01
13400,-9.42,-0.27,0.94,26.18,0.03,0.03,0.01
13416,-9.42,-0.25,0.93,26.17,0.03,0.03,0.01
13431,-9.44,-0.27,0.89,26.17,0.03,0.03,0.01
13448,-9.42,-0.28,0.90,26.17,0.03,0.02,0.01
13463,-9.45,-0.27,0.91,26.17,0.03,0.02,0.01
13479,-9.46,-0.26,0.92,26.17,0.03,0.02,0.01
13495,-9.43,-0.26,0.94,26.19,0.03,0.02,0.01
13511,-9.42,-0.27,0.89,26.17,0.03,0.02,0.01
13528,-9.42,-0.27,0.91,26.18,0.03,0.03,0.01
13543,-9.43,-0.27,0.92,26.19,0.03,0.03,0.01
13559,-9.43,-0.26,0.91,26.18,0.03,0.02,0.01
13575,-9.44,-0.27,0.94,26.19,0.03,0.02,0.01
13591,-9.44,-0.28,0.92,26.17,0.03,0.02,0.01
13606,-9.43,-0.27,0.89,26.17,0.03,0.03,0.01
13623,-9.42,-0.27,0.95,26.19,0.03,0.03,0.01
13639,-9.43,-0.27,0.91,26.18,0.03,0.03,0.01
13655,-9.43,-0.28,0.92,26.17,0.03,0.03,0.01
13671,-9.44,-0.28,0.90,26.17,0.03,0.03,0.01
13686,-9.42,-0.26,0.91,26.18,0.03,0.02,0.01
13703,-9.42,-0.26,0.94,26.17,0.03,0.02,0.01
13719,-9.44,-0.25,0.91,26.17,0.03,0.03,0.01
13734,-9.45,-0.27,0.89,26.19,0.03,0.02,0.01
13751,-9.45,-0.26,0.94,26.19,0.03,0.03,0.01
13766,-9.45,-0.28,0.96,26.18,0.03,0.03,0.01
13783,-9.44,-0.26,0.91,26.18,0.03,0.03,0.01
13798,-9.43,-0.27,0.92,26.18,0.03,0.02,0.01
13814,-9.42,-0.26,0.91,26.17,0.03,0.02,0.01
