Timestamp,aX (g),aY (g),aZ (g),Temp (C),gX (°/s),gY (°/s),gZ (°/s)
8803,12672.00,-36.00,-10188.00,25.42,185.00,191.00,97.00
8907,12532.00,-36.00,-10312.00,25.33,192.00,179.00,100.00
9013,12564.00,-80.00,-10176.00,25.33,197.00,166.00,113.00
9118,12436.00,-104.00,-10252.00,25.28,200.00,194.00,117.00
9223,12536.00,-40.00,-10200.00,25.38,205.00,175.00,78.00
9328,12612.00,-44.00,-10496.00,25.28,189.00,226.00,70.00
9433,12596.00,20.00,-10304.00,25.33,186.00,173.00,143.00
9538,12528.00,4.00,-10424.00,25.33,173.00,170.00,107.00
9644,12604.00,-84.00,-10276.00,25.42,168.00,178.00,115.00
9748,12592.00,-84.00,-10360.00,25.38,190.00,155.00,99.00
9853,12668.00,-72.00,-10228.00,25.28,182.00,196.00,103.00
9958,12620.00,-128.00,-10292.00,25.38,158.00,203.00,91.00
10063,12616.00,-80.00,-10364.00,25.28,198.00,186.00,117.00
10169,12592.00,-112.00,-10408.00,25.38,196.00,180.00,112.00
10273,12628.00,8.00,-10508.00,25.24,194.00,189.00,102.00
10379,12604.00,-104.00,-10180.00,25.38,138.00,215.00,96.00
10484,12608.00,-96.00,-10312.00,25.28,167.00,158.00,116.00
10589,12668.00,0.00,-10204.00,25.38,157.00,191.00,116.00
10694,12640.00,-88.00,-10288.00,25.28,180.00,174.00,80.00
10799,12628.00,-16.00,-10236.00,25.38,193.00,170.00,104.00
10904,12640.00,-44.00,-10260.00,25.28,186.00,181.00,96.00
11010,12572.00,-60.00,-10292.00,25.33,171.00,165.00,81.00
11114,12620.00,-36.00,-10472.00,25.28,173.00,171.00,101.00
11219,12580.00,-160.00,-10324.00,25.28,171.00,175.00,84.00
11325,12596.00,60.00,-10240.00,25.28,181.00,203.00,90.00
11429,12560.00,-80.00,-10400.00,25.33,165.00,188.00,88.00
11535,12544.00,-68.00,-10248.00,25.33,167.00,186.00,88.00
11639,12492.00,-116.00,-10224.00,25.38,223.00,173.00,102.00
11745,12564.00,0.00,-10320.00,25.28,180.00,177.00,98.00
11850,12512.00,-88.00,-10196.00,25.28,189.00,180.00,100.00
11955,12600.00,8.00,-10104.00,25.28,198.00,192.00,92.00
12060,12452.00,-80.00,-10204.00,25.38,192.00,172.00,108.00
12166,12556.00,20.00,-10276.00,25.38,179.00,178.00,102.00
12270,12580.00,-64.00,-10196.00,25.24,171.00,199.00,94.00
12376,12528.00,-68.00,-10328.00,25.38,171.00,183.00,82.00
12480,12700.00,-76.00,-10304.00,25.38,193.00,196.00,104.00
12585,12572.00,-80.00,-10244.00,25.33,184.00,210.00,98.00
12691,12500.00,-8.00,-10296.00,25.33,210.00,197.00,99.00
12795,12680.00,-4.00,-10388.00,25.28,191.00,184.00,90.00
12901,12620.00,-52.00,-10392.00,25.28,187.00,204.00,90.00
13005,12600.00,-116.00,-10148.00,25.28,190.00,183.00,100.00
13111,12464.00,-68.00,-10324.00,25.42,183.00,183.00,81.00
