Timestamp,aX (g),aY (g),aZ (g),Temp (C),gX (°/s),gY (°/s),gZ (°/s)
Timestamp,aX (g),aY (g),aZ (g),Temp (C),gX (°/s),gY (°/s),gZ (°/s)
27,16772.00,-92.00,-1556.00,24.91,172.00,155.00,125.00
187,16896.00,-84.00,-1608.00,24.86,111.00,118.00,92.00
292,16904.00,44.00,-1644.00,24.95,243.00,214.00,120.00
397,16720.00,64.00,-1760.00,24.95,124.00,165.00,101.00
502,16840.00,8.00,-1488.00,24.91,171.00,144.00,99.00
607,16808.00,52.00,-2004.00,24.95,-33.00,-42.00,101.00
712,16764.00,-276.00,-1384.00,24.81,105.00,106.00,70.00
817,16692.00,360.00,-304.00,24.91,871.00,-2.00,117.00
922,16928.00,144.00,-1876.00,25.00,161.00,183.00,113.00
1027,16500.00,-48.00,-1960.00,24.81,354.00,633.00,95.00
1132,16956.00,76.00,-1176.00,24.81,121.00,-3.00,102.00
1236,16844.00,72.00,-1736.00,24.86,85.00,29.00,99.00
1342,16620.00,84.00,-1496.00,24.91,158.00,199.00,88.00
1446,16548.00,32.00,-1840.00,25.00,125.00,164.00,109.00
1552,16764.00,16.00,-1500.00,24.91,224.00,147.00,101.00
1656,16796.00,100.00,-1724.00,24.91,91.00,84.00,102.00
1762,16720.00,32.00,-2088.00,24.81,169.00,188.00,117.00
1866,16944.00,60.00,-1508.00,24.91,232.00,57.00,133.00
1972,16976.00,-40.00,-1572.00,24.91,137.00,111.00,79.00
2076,16780.00,268.00,-1844.00,24.91,349.00,-36.00,119.00
2182,16724.00,68.00,-1880.00,25.00,192.00,165.00,103.00
2286,16804.00,60.00,-1704.00,24.91,203.00,167.00,109.00
2392,16720.00,184.00,-1952.00,24.95,233.00,156.00,106.00
2497,16744.00,40.00,-1976.00,24.91,135.00,135.00,108.00
2601,16796.00,76.00,-1852.00,24.91,179.00,201.00,101.00
2707,16800.00,64.00,-1688.00,24.91,172.00,200.00,111.00
2811,16672.00,-4.00,-1780.00,24.91,192.00,173.00,100.00
2917,16692.00,120.00,-1880.00,24.95,191.00,178.00,103.00
3021,16836.00,104.00,-1820.00,25.00,177.00,171.00,103.00
3127,16804.00,100.00,-1840.00,24.91,200.00,182.00,97.00
3232,16808.00,-32.00,-1856.00,24.91,202.00,186.00,95.00
3337,16776.00,108.00,-1864.00,24.91,198.00,158.00,111.00
3442,16808.00,8.00,-1832.00,24.91,167.00,190.00,97.00
3547,16828.00,92.00,-1996.00,24.95,124.00,176.00,90.00
3652,16784.00,-64.00,-2084.00,24.91,180.00,176.00,90.00
3757,16796.00,16.00,-1860.00,25.00,169.00,184.00,90.00
3862,16672.00,32.00,-1776.00,24.86,182.00,142.00,101.00
3966,16776.00,136.00,-1896.00,24.91,191.00,142.00,118.00
4072,16812.00,100.00,-2000.00,25.05,175.00,180.00,99.00
4176,16704.00,76.00,-1876.00,24.91,203.00,182.00,113.00
4282,16820.00,92.00,-1800.00,25.00,174.00,187.00,97.00
4387,16776.00,56.00,-1768.00,24.86,171.00,190.00,105.00
4492,16788.00,88.00,-1820.00,25.00,176.00,179.00,107.00
4597,16780.00,20.00,-1752.00,24.91,194.00,216.00,110.00
4702,16784.00,84.00,-1796.00,25.00,177.00,195.00,99.00
4807,16732.00,4.00,-1764.00,25.00,198.00,203.00,122.00
4912,16756.00,88.00,-1716.00,25.00,185.00,135.00,120.00
5017,16852.00,168.00,-1980.00,24.91,198.00,174.00,91.00
5122,16808.00,84.00,-1804.00,24.95,169.00,189.00,96.00
5227,16852.00,80.00,-1844.00,25.00,204.00,165.00,117.00
5331,16696.00,116.00,-1836.00,24.95,185.00,191.00,88.00
5437,16708.00,40.00,-1792.00,24.95,178.00,181.00,110.00
5541,16748.00,128.00,-1956.00,24.95,200.00,172.00,81.00
5647,16792.00,120.00,-1848.00,24.91,154.00,182.00,105.00
5752,16816.00,44.00,-1972.00,25.00,141.00,170.00,105.00
5857,16664.00,28.00,-1780.00,24.91,182.00,194.00,105.00
5962,16728.00,88.00,-1800.00,25.05,159.00,182.00,88.00
6067,16816.00,52.00,-1772.00,24.95,197.00,188.00,93.00
6172,16728.00,36.00,-1744.00,24.91,206.00,188.00,96.00
6277,16768.00,72.00,-1816.00,24.91,192.00,159.00,97.00
6382,16700.00,0.00,-1744.00,24.91,312.00,192.00,101.00
6487,16724.00,24.00,-1832.00,25.00,197.00,176.00,106.00
6592,16840.00,180.00,-1740.00,25.05,177.00,171.00,101.00
6696,16808.00,0.00,-1976.00,24.95,162.00,200.00,103.00
6802,16796.00,24.00,-1944.00,25.05,189.00,181.00,94.00
6906,16704.00,0.00,-1672.00,25.00,163.00,177.00,105.00
7012,16656.00,152.00,-1752.00,25.00,184.00,224.00,97.00
7117,16788.00,48.00,-1736.00,24.86,210.00,184.00,114.00
7222,16724.00,56.00,-1900.00,25.00,193.00,180.00,96.00
7327,16752.00,32.00,-1848.00,25.00,181.00,187.00,132.00
7432,16768.00,120.00,-1848.00,24.91,180.00,182.00,116.00
7537,16804.00,72.00,-1912.00,25.00,161.00,191.00,94.00
7642,16740.00,88.00,-1748.00,25.00,156.00,194.00,111.00
7747,16668.00,160.00,-1692.00,25.00,195.00,176.00,96.00
7852,16748.00,76.00,-1900.00,25.00,191.00,202.00,100.00
7957,16724.00,84.00,-1876.00,24.95,180.00,180.00,104.00
8061,16884.00,80.00,-1896.00,24.95,175.00,150.00,121.00
8167,16732.00,28.00,-1780.00,24.95,163.00,176.00,112.00
8272,16848.00,48.00,-1724.00,24.95,155.00,193.00,96.00
