Timestamp,aX (g),aY (g),aZ (g),Temp (C),gX (°/s),gY (°/s),gZ (°/s)
6590,15052.00,-8.00,-6864.00,25.19,197.00,203.00,83.00
6695,15060.00,16.00,-6800.00,25.14,207.00,187.00,106.00
6800,14936.00,20.00,-6712.00,25.28,179.00,197.00,101.00
6905,14976.00,-48.00,-6964.00,25.19,176.00,168.00,100.00
7011,15068.00,48.00,-6924.00,25.33,188.00,173.00,89.00
7115,15032.00,8.00,-6900.00,25.28,177.00,182.00,76.00
7221,15052.00,-84.00,-6788.00,25.24,147.00,172.00,101.00
7325,15040.00,52.00,-6812.00,25.24,187.00,184.00,101.00
7431,15020.00,140.00,-6820.00,25.28,195.00,185.00,105.00
7535,14936.00,8.00,-6896.00,25.24,180.00,173.00,85.00
7641,14944.00,-76.00,-6696.00,25.28,172.00,187.00,88.00
7745,15052.00,16.00,-6780.00,25.24,174.00,218.00,85.00
7851,15020.00,-52.00,-6764.00,25.24,181.00,187.00,115.00
7955,14988.00,76.00,-6832.00,25.38,172.00,195.00,118.00
8060,14952.00,-88.00,-6876.00,25.33,203.00,176.00,105.00
8166,15084.00,-52.00,-7068.00,25.19,176.00,187.00,130.00
8270,15016.00,4.00,-7008.00,25.33,217.00,177.00,123.00
8376,15180.00,72.00,-6880.00,25.28,186.00,179.00,109.00
8480,15020.00,44.00,-6876.00,25.28,164.00,190.00,94.00
8586,15080.00,-80.00,-6804.00,25.24,170.00,192.00,96.00
8690,15116.00,16.00,-6900.00,25.28,177.00,190.00,108.00
8796,14964.00,-96.00,-6744.00,25.33,175.00,168.00,121.00
8900,15004.00,20.00,-6752.00,25.28,195.00,183.00,82.00
9006,15088.00,44.00,-6856.00,25.28,186.00,171.00,98.00
9110,14992.00,172.00,-7012.00,25.33,196.00,193.00,118.00
9216,14988.00,-40.00,-6872.00,25.28,192.00,183.00,111.00
9321,14968.00,-40.00,-6968.00,25.24,178.00,163.00,90.00
9425,15036.00,56.00,-6944.00,25.28,174.00,182.00,95.00
9531,15036.00,48.00,-6764.00,25.28,168.00,180.00,115.00
9635,15008.00,64.00,-6764.00,25.28,198.00,203.00,104.00
9741,14948.00,20.00,-6800.00,25.33,197.00,207.00,86.00
9845,15080.00,-100.00,-6904.00,25.33,192.00,218.00,108.00
9951,14932.00,-76.00,-6956.00,25.28,187.00,203.00,96.00
10055,15004.00,8.00,-6792.00,25.33,192.00,198.00,97.00
10161,14972.00,-52.00,-6928.00,25.19,187.00,188.00,116.00
10266,15064.00,108.00,-6908.00,25.28,189.00,192.00,95.00
10371,15092.00,108.00,-6688.00,25.33,185.00,181.00,100.00
10476,14992.00,0.00,-6876.00,25.33,162.00,177.00,118.00
10580,14972.00,32.00,-7056.00,25.38,165.00,187.00,115.00
10686,15028.00,60.00,-6964.00,25.24,208.00,176.00,116.00
10791,15004.00,12.00,-6824.00,25.24,191.00,175.00,113.00
10896,15056.00,-48.00,-6924.00,25.19,204.00,203.00,100.00
11001,15032.00,-44.00,-6936.00,25.24,191.00,201.00,117.00
11106,14960.00,-32.00,-6980.00,25.24,158.00,204.00,110.00
11211,15052.00,60.00,-6940.00,25.28,170.00,212.00,108.00
11317,15036.00,64.00,-6704.00,25.28,166.00,178.00,106.00
11421,15028.00,-24.00,-6816.00,25.33,154.00,205.00,112.00
11527,15116.00,56.00,-6832.00,25.38,208.00,191.00,124.00
11631,14988.00,-8.00,-6856.00,25.33,190.00,161.00,93.00
11737,15008.00,20.00,-6916.00,25.28,190.00,168.00,91.00
11842,15088.00,44.00,-6908.00,25.24,174.00,189.00,103.00
11947,14996.00,-52.00,-6784.00,25.28,151.00,167.00,101.00
12052,14936.00,-20.00,-6944.00,25.33,177.00,184.00,107.00
12156,15044.00,-4.00,-6972.00,25.33,179.00,192.00,102.00
12262,15044.00,-56.00,-6872.00,25.33,199.00,186.00,91.00
12367,15040.00,-28.00,-6812.00,25.28,196.00,193.00,98.00
12472,15000.00,-92.00,-6944.00,25.24,173.00,186.00,111.00
12577,14980.00,-68.00,-6868.00,25.24,181.00,187.00,91.00
12682,14948.00,12.00,-6956.00,25.28,168.00,186.00,132.00
12787,15064.00,32.00,-6952.00,25.33,151.00,174.00,104.00
12893,15068.00,-4.00,-6820.00,25.28,142.00,177.00,111.00
12997,15040.00,-48.00,-7008.00,25.33,195.00,197.00,86.00
13103,16916.00,904.00,-6816.00,25.28,179.00,329.00,292.00
13207,15216.00,-16.00,-6796.00,25.28,139.00,226.00,145.00
13313,14984.00,-144.00,-6932.00,25.24,145.00,125.00,125.00
13418,14852.00,-32.00,-6980.00,25.38,147.00,190.00,96.00
13522,14988.00,-52.00,-6976.00,25.33,197.00,200.00,94.00
13628,15008.00,-12.00,-6976.00,25.28,182.00,178.00,114.00
13732,15032.00,28.00,-6792.00,25.33,140.00,200.00,120.00
13838,14932.00,-20.00,-7080.00,25.28,211.00,159.00,111.00
13943,15140.00,28.00,-6848.00,25.28,182.00,202.00,96.00
14048,14956.00,-24.00,-6848.00,25.24,191.00,162.00,113.00
14153,15048.00,-24.00,-6792.00,25.28,180.00,181.00,92.00
14258,14976.00,-44.00,-6904.00,25.24,213.00,200.00,105.00
14363,14952.00,0.00,-6652.00,25.28,189.00,164.00,93.00
14468,15016.00,100.00,-6924.00,25.28,204.00,185.00,113.00
14573,14952.00,-4.00,-6784.00,25.28,162.00,212.00,122.00
14679,14932.00,0.00,-6880.00,25.24,167.00,165.00,97.00
14783,15028.00,-52.00,-6880.00,25.33,177.00,169.00,114.00
14888,15048.00,-36.00,-6856.00,25.33,199.00,179.00,105.00
14993,15028.00,36.00,-6992.00,25.28,187.00,198.00,109.00
15098,14984.00,-44.00,-6820.00,25.24,185.00,171.00,99.00
15204,14976.00,64.00,-6812.00,25.28,156.00,195.00,97.00
15308,14992.00,-28.00,-6992.00,25.33,175.00,179.00,104.00
15414,14860.00,84.00,-6964.00,25.33,188.00,187.00,108.00
15518,14996.00,100.00,-6908.00,25.33,180.00,194.00,95.00
15624,14992.00,-24.00,-6900.00,25.24,170.00,171.00,100.00
15729,15084.00,-76.00,-6992.00,25.28,186.00,162.00,106.00
15834,15156.00,-36.00,-6812.00,25.19,181.00,206.00,85.00
15939,14988.00,40.00,-6872.00,25.28,198.00,188.00,96.00
16044,15024.00,-92.00,-6988.00,25.24,170.00,178.00,103.00
16149,14988.00,20.00,-6960.00,25.33,205.00,182.00,106.00
16254,14932.00,-32.00,-6944.00,25.33,175.00,154.00,109.00
16359,15016.00,104.00,-6892.00,25.33,177.00,180.00,112.00
16464,15028.00,-36.00,-6844.00,25.33,188.00,166.00,109.00
16569,15004.00,4.00,-6916.00,25.24,193.00,186.00,116.00
16674,15004.00,-44.00,-6848.00,25.28,215.00,188.00,127.00
16780,15028.00,-24.00,-6980.00,25.33,180.00,191.00,105.00
16884,15052.00,4.00,-6984.00,25.28,168.00,194.00,92.00
16990,15072.00,-48.00,-6872.00,25.38,175.00,190.00,115.00
17094,15100.00,-64.00,-6916.00,25.28,172.00,168.00,84.00
17200,14972.00,8.00,-6820.00,25.28,182.00,191.00,91.00
17304,15072.00,-12.00,-6900.00,25.33,212.00,172.00,105.00
17410,15068.00,64.00,-6828.00,25.28,196.00,192.00,107.00
17515,14996.00,8.00,-6844.00,25.24,180.00,186.00,89.00
17619,15044.00,-12.00,-6908.00,25.38,176.00,172.00,109.00
17725,14972.00,4.00,-7088.00,25.24,178.00,186.00,96.00
17829,15120.00,-68.00,-6836.00,25.33,173.00,170.00,95.00
17935,15016.00,8.00,-6780.00,25.19,176.00,180.00,114.00
18039,14932.00,-8.00,-6916.00,25.19,194.00,184.00,116.00
18145,14976.00,8.00,-6884.00,25.47,194.00,174.00,87.00
18250,15084.00,-8.00,-6784.00,25.28,189.00,186.00,94.00
18355,14908.00,-28.00,-6908.00,25.33,194.00,181.00,84.00
18460,14980.00,-56.00,-7000.00,25.28,189.00,146.00,115.00
18565,15056.00,-32.00,-6956.00,25.33,181.00,166.00,107.00
18670,15012.00,8.00,-6840.00,25.28,185.00,193.00,105.00
18775,15036.00,0.00,-6944.00,25.24,157.00,178.00,102.00
18880,15056.00,60.00,-6808.00,25.38,170.00,179.00,108.00
18985,14968.00,56.00,-6884.00,25.38,170.00,191.00,90.00
19090,14900.00,-12.00,-6936.00,25.28,188.00,190.00,113.00
19195,15064.00,-324.00,-7052.00,25.28,304.00,149.00,217.00
19300,15052.00,-36.00,-6800.00,25.24,177.00,216.00,93.00
19405,15068.00,-120.00,-6724.00,25.28,189.00,181.00,98.00
19511,15032.00,36.00,-6848.00,25.28,183.00,208.00,101.00
19615,14988.00,4.00,-6836.00,25.33,171.00,191.00,113.00
19721,15068.00,84.00,-6972.00,25.19,165.00,173.00,98.00
19825,14980.00,44.00,-6892.00,25.28,206.00,192.00,88.00
19931,15040.00,32.00,-6720.00,25.24,161.00,185.00,89.00
20035,15048.00,56.00,-7008.00,25.28,182.00,186.00,98.00
20141,15016.00,-12.00,-6892.00,25.24,170.00,201.00,122.00
20246,15004.00,-16.00,-6948.00,25.38,165.00,171.00,120.00
20350,15016.00,-16.00,-6812.00,25.24,194.00,162.00,106.00
20456,15072.00,24.00,-6864.00,25.24,163.00,161.00,88.00
20560,14932.00,52.00,-6804.00,25.24,172.00,202.00,94.00
20666,15076.00,88.00,-7100.00,25.38,183.00,175.00,100.00
20771,14948.00,-40.00,-6944.00,25.28,225.00,188.00,93.00
20876,15020.00,44.00,-6828.00,25.33,216.00,203.00,85.00
20981,14920.00,12.00,-6844.00,25.47,172.00,146.00,95.00
21086,15084.00,-36.00,-6996.00,25.28,204.00,193.00,99.00
