Timestamp,aX (g),aY (g),aZ (g),Temp (C),gX (°/s),gY (°/s),gZ (°/s)
3651,16764.00,44.00,-2408.00,25.14,181.00,179.00,112.00
3757,16616.00,104.00,-2540.00,25.19,197.00,187.00,90.00
3861,16604.00,-40.00,-2488.00,25.14,174.00,164.00,100.00
3966,16792.00,112.00,-2520.00,25.09,189.00,178.00,102.00
4071,16604.00,-52.00,-2352.00,25.19,152.00,207.00,115.00
4176,16684.00,20.00,-2580.00,25.24,154.00,182.00,108.00
4281,16620.00,184.00,-2580.00,25.19,172.00,159.00,102.00
4386,16704.00,-4.00,-2532.00,25.19,183.00,196.00,119.00
4492,16588.00,92.00,-2352.00,25.19,171.00,193.00,115.00
4596,16680.00,72.00,-2444.00,25.19,194.00,190.00,101.00
4702,16596.00,28.00,-2272.00,25.24,176.00,159.00,107.00
4806,16632.00,48.00,-2588.00,25.19,179.00,200.00,98.00
4912,16596.00,8.00,-2472.00,25.14,205.00,181.00,92.00
5016,16632.00,68.00,-2320.00,25.14,182.00,181.00,77.00
5122,16612.00,56.00,-2512.00,25.09,176.00,182.00,117.00
5226,16604.00,-24.00,-2500.00,25.14,191.00,179.00,105.00
5331,16612.00,40.00,-2456.00,25.09,192.00,206.00,109.00
5436,16624.00,96.00,-2448.00,25.19,190.00,158.00,102.00
5541,16636.00,64.00,-2440.00,25.19,197.00,191.00,106.00
5647,16584.00,68.00,-2512.00,25.09,159.00,181.00,95.00
5751,16752.00,112.00,-2592.00,25.19,147.00,177.00,96.00
5857,16604.00,16.00,-2424.00,25.24,175.00,167.00,109.00
5961,16668.00,112.00,-2520.00,25.19,167.00,170.00,107.00
6067,16644.00,36.00,-2432.00,25.24,199.00,184.00,101.00
6171,16596.00,80.00,-2480.00,25.14,190.00,182.00,98.00
6277,16672.00,16.00,-2464.00,25.14,182.00,156.00,94.00
6381,16564.00,72.00,-2392.00,25.05,193.00,180.00,93.00
6487,16560.00,116.00,-2292.00,25.14,172.00,180.00,95.00
6591,16668.00,0.00,-2592.00,25.19,162.00,199.00,112.00
6696,16620.00,168.00,-2452.00,25.09,173.00,196.00,105.00
6802,16600.00,16.00,-2488.00,25.19,183.00,196.00,96.00
6906,16620.00,148.00,-2504.00,25.19,203.00,185.00,101.00
7012,16664.00,44.00,-2568.00,25.14,205.00,192.00,113.00
7116,16652.00,12.00,-2468.00,25.19,180.00,210.00,94.00
7222,16584.00,116.00,-2592.00,25.19,200.00,192.00,96.00
7326,16568.00,64.00,-2448.00,25.19,226.00,171.00,110.00
7432,16552.00,52.00,-2476.00,25.14,173.00,164.00,89.00
7536,16624.00,76.00,-2532.00,25.14,181.00,171.00,109.00
7642,16732.00,96.00,-2484.00,25.05,180.00,200.00,90.00
7746,16696.00,92.00,-2504.00,25.14,172.00,200.00,100.00
7852,16612.00,48.00,-2372.00,25.09,182.00,171.00,109.00
7957,16712.00,16.00,-2480.00,25.09,167.00,176.00,104.00
8061,16636.00,108.00,-2468.00,25.19,177.00,174.00,93.00
8167,16644.00,8.00,-2364.00,25.14,163.00,207.00,108.00
8271,16628.00,68.00,-2472.00,25.24,160.00,186.00,102.00
8377,16740.00,-8.00,-2512.00,25.19,177.00,166.00,108.00
8481,16732.00,56.00,-2444.00,25.09,196.00,200.00,122.00
8587,16596.00,120.00,-2636.00,25.19,196.00,192.00,106.00
8691,16660.00,36.00,-2576.00,25.09,202.00,179.00,101.00
8797,16744.00,44.00,-2404.00,25.14,173.00,174.00,118.00
8902,16632.00,-68.00,-2456.00,25.19,182.00,172.00,104.00
9007,16620.00,52.00,-2484.00,25.05,174.00,172.00,98.00
9112,16624.00,-4.00,-2524.00,25.14,151.00,185.00,92.00
9217,16608.00,88.00,-2528.00,25.19,201.00,178.00,118.00
9322,16612.00,72.00,-2352.00,25.14,180.00,186.00,77.00
9426,16604.00,160.00,-2508.00,25.19,183.00,172.00,119.00
9532,16568.00,104.00,-2496.00,25.14,193.00,178.00,116.00
9636,16632.00,92.00,-2440.00,25.14,175.00,193.00,114.00
9742,16704.00,124.00,-2508.00,25.09,165.00,201.00,127.00
9847,16692.00,132.00,-2604.00,25.19,172.00,194.00,96.00
9952,16756.00,152.00,-2564.00,25.19,155.00,179.00,97.00
10057,16624.00,84.00,-2484.00,25.19,190.00,179.00,92.00
10162,16560.00,-4.00,-2600.00,25.24,182.00,168.00,111.00
10267,16644.00,56.00,-2456.00,25.19,183.00,186.00,82.00
10372,16704.00,100.00,-2552.00,25.14,185.00,190.00,98.00
10477,16680.00,76.00,-2484.00,25.14,212.00,211.00,129.00
10583,16600.00,172.00,-2552.00,25.28,209.00,183.00,114.00
10687,16604.00,28.00,-2540.00,25.14,165.00,188.00,90.00
