Timestamp,aX (g),aY (g),aZ (g),Temp (C),gX (°/s),gY (°/s),gZ (°/s)
9637,14060.00,12.00,-8616.00,25.42,188.00,172.00,115.00
9742,14008.00,-4.00,-8680.00,25.28,169.00,163.00,120.00
9847,14012.00,-56.00,-8476.00,25.33,162.00,205.00,115.00
9952,13956.00,-64.00,-8632.00,25.42,181.00,159.00,126.00
10057,13968.00,36.00,-8592.00,25.42,173.00,186.00,95.00
10163,14008.00,-52.00,-8532.00,25.33,188.00,175.00,114.00
10267,13896.00,-60.00,-8556.00,25.33,210.00,182.00,96.00
10373,13944.00,-52.00,-8460.00,25.38,161.00,173.00,93.00
10477,14040.00,-52.00,-8612.00,25.38,163.00,175.00,129.00
10583,14012.00,80.00,-8564.00,25.28,166.00,159.00,106.00
10688,13952.00,0.00,-8656.00,25.42,179.00,172.00,94.00
10792,13984.00,36.00,-8548.00,25.38,167.00,182.00,107.00
10898,13924.00,8.00,-8468.00,25.38,182.00,196.00,126.00
