Timestamp,aX (g),aY (g),aZ (g),Temp (C),gX (°/s),gY (°/s),gZ (°/s)
6696,15852.00,-48.00,-5212.00,25.24,149.00,198.00,115.00
6802,15832.00,60.00,-5212.00,25.19,216.00,197.00,101.00
6906,15784.00,-44.00,-5264.00,25.24,174.00,162.00,111.00
7012,15744.00,40.00,-5044.00,25.28,186.00,195.00,102.00
7116,15880.00,-4.00,-5020.00,25.24,179.00,196.00,107.00
7222,15780.00,28.00,-5316.00,25.28,202.00,203.00,110.00
7327,15700.00,-60.00,-5228.00,25.19,178.00,215.00,108.00
7432,15800.00,-60.00,-5312.00,25.24,200.00,179.00,110.00
7537,15692.00,-20.00,-5060.00,25.24,191.00,158.00,74.00
7642,15876.00,60.00,-5252.00,25.24,179.00,175.00,100.00
7747,15884.00,-64.00,-5172.00,25.19,190.00,204.00,100.00
7852,15812.00,28.00,-5296.00,25.19,149.00,177.00,90.00
7957,15900.00,24.00,-5140.00,25.19,158.00,203.00,99.00
8061,15880.00,96.00,-5232.00,25.28,206.00,182.00,91.00
8167,15864.00,24.00,-5088.00,25.19,163.00,167.00,90.00
8271,15808.00,40.00,-5076.00,25.19,201.00,175.00,100.00
8377,15852.00,-48.00,-5240.00,25.14,171.00,196.00,99.00
8482,15856.00,112.00,-5400.00,25.24,169.00,184.00,97.00
8587,15784.00,112.00,-5168.00,25.09,185.00,179.00,112.00
8692,15768.00,8.00,-5128.00,25.19,162.00,213.00,119.00
8797,15880.00,0.00,-5260.00,25.09,177.00,149.00,92.00
8902,15784.00,-52.00,-4976.00,25.28,174.00,173.00,101.00
9007,15736.00,-40.00,-5244.00,25.33,203.00,195.00,125.00
9112,15768.00,-8.00,-5016.00,25.24,215.00,217.00,103.00
9217,15716.00,-100.00,-5148.00,25.24,204.00,192.00,108.00
9322,15876.00,0.00,-5212.00,25.19,193.00,177.00,132.00
9426,15840.00,-36.00,-5284.00,25.09,205.00,206.00,125.00
9532,15784.00,0.00,-5284.00,25.24,162.00,200.00,94.00
9636,15828.00,72.00,-5176.00,25.19,166.00,173.00,107.00
9742,15744.00,28.00,-5156.00,25.24,168.00,182.00,102.00
9847,15716.00,-48.00,-5208.00,25.14,149.00,197.00,105.00
9952,15852.00,92.00,-5140.00,25.19,205.00,172.00,106.00
10057,15796.00,8.00,-5184.00,25.28,184.00,185.00,130.00
10162,15732.00,96.00,-5192.00,25.19,169.00,204.00,103.00
10267,15812.00,44.00,-5172.00,25.24,192.00,179.00,104.00
10373,15832.00,-48.00,-5172.00,25.28,165.00,199.00,116.00
10477,15836.00,-68.00,-5176.00,25.19,182.00,189.00,113.00
10583,15788.00,-20.00,-5172.00,25.14,185.00,196.00,98.00
10687,15768.00,-52.00,-5132.00,25.24,185.00,188.00,122.00
10792,15904.00,-60.00,-5444.00,25.19,172.00,190.00,78.00
10897,15800.00,-40.00,-5184.00,25.19,202.00,214.00,84.00
11002,15848.00,-52.00,-5156.00,25.19,183.00,146.00,105.00
11108,15912.00,24.00,-5172.00,25.14,186.00,203.00,101.00
11212,15768.00,-92.00,-5112.00,25.28,187.00,179.00,114.00
11318,15780.00,-8.00,-5304.00,25.28,191.00,165.00,85.00
11422,15920.00,72.00,-5144.00,25.19,190.00,183.00,107.00
11528,15784.00,-8.00,-5276.00,25.14,175.00,213.00,108.00
11633,15872.00,-40.00,-5380.00,25.24,195.00,218.00,116.00
11738,15856.00,28.00,-5200.00,25.19,155.00,205.00,121.00
11843,15804.00,64.00,-5012.00,25.19,166.00,168.00,105.00
11948,15784.00,28.00,-5160.00,25.14,164.00,195.00,105.00
12053,15828.00,-92.00,-5168.00,25.19,187.00,157.00,109.00
12158,15904.00,-72.00,-5140.00,25.24,168.00,187.00,125.00
12263,15832.00,84.00,-5220.00,25.28,184.00,214.00,82.00
12368,15848.00,64.00,-5292.00,25.28,174.00,176.00,112.00
12473,15844.00,20.00,-5324.00,25.19,191.00,183.00,123.00
12578,15728.00,128.00,-5100.00,25.24,191.00,175.00,110.00
12684,15760.00,-36.00,-5064.00,25.19,179.00,182.00,113.00
12788,15852.00,-104.00,-5132.00,25.14,174.00,203.00,70.00
12894,15856.00,-96.00,-5092.00,25.24,152.00,155.00,106.00
12999,15800.00,-16.00,-5104.00,25.28,161.00,172.00,101.00
13104,15788.00,-48.00,-5188.00,25.19,192.00,190.00,134.00
13209,15848.00,40.00,-4976.00,25.14,188.00,182.00,94.00
13314,15780.00,84.00,-5288.00,25.28,171.00,185.00,104.00
13419,15812.00,48.00,-5288.00,25.19,204.00,185.00,117.00
13524,15860.00,40.00,-5128.00,25.14,172.00,205.00,122.00
13629,15804.00,-92.00,-5228.00,25.24,177.00,168.00,122.00
13734,15924.00,56.00,-5096.00,25.19,171.00,186.00,127.00
13839,15804.00,-124.00,-5280.00,25.24,189.00,187.00,107.00
13944,15640.00,-100.00,-5260.00,25.14,191.00,168.00,86.00
14050,15720.00,52.00,-5228.00,25.19,165.00,191.00,93.00
14154,15768.00,-88.00,-5264.00,25.19,192.00,167.00,93.00
14260,15752.00,-20.00,-5176.00,25.24,202.00,200.00,112.00
14364,15836.00,-36.00,-5208.00,25.24,190.00,171.00,101.00
14470,15816.00,-12.00,-5120.00,25.09,185.00,205.00,102.00
14575,15812.00,-4.00,-5216.00,25.28,151.00,196.00,77.00
14680,15800.00,8.00,-5180.00,25.19,151.00,210.00,105.00
14785,15800.00,-32.00,-5184.00,25.19,170.00,177.00,82.00
14889,15792.00,-28.00,-5260.00,25.24,157.00,196.00,108.00
14995,15912.00,-56.00,-5216.00,25.33,202.00,171.00,119.00
15099,15880.00,-20.00,-5252.00,25.19,170.00,175.00,119.00
15205,15796.00,-36.00,-5112.00,25.24,176.00,198.00,117.00
15310,15908.00,12.00,-5156.00,25.09,153.00,167.00,100.00
15415,15760.00,-4.00,-5144.00,25.19,167.00,168.00,107.00
15520,15772.00,-52.00,-5452.00,25.19,170.00,202.00,111.00
15626,15840.00,4.00,-5168.00,25.24,203.00,176.00,84.00
15730,15848.00,-76.00,-5192.00,25.24,160.00,185.00,96.00
15836,15812.00,32.00,-5212.00,25.24,176.00,203.00,98.00
15940,15828.00,96.00,-5224.00,25.19,180.00,165.00,105.00
16046,15744.00,-68.00,-5332.00,25.19,202.00,184.00,113.00
16150,15816.00,52.00,-5156.00,25.24,164.00,177.00,97.00
16256,15784.00,104.00,-5204.00,25.24,169.00,189.00,88.00
16361,15796.00,-4.00,-5260.00,25.19,168.00,183.00,124.00
16465,15720.00,-108.00,-5212.00,25.19,214.00,175.00,92.00
16571,15752.00,-92.00,-5336.00,25.24,191.00,193.00,88.00
16675,15780.00,24.00,-5208.00,25.19,179.00,188.00,112.00
16781,15748.00,-36.00,-5196.00,25.19,181.00,191.00,102.00
16886,15832.00,8.00,-5208.00,25.14,198.00,190.00,97.00
16991,15792.00,20.00,-5172.00,25.24,177.00,177.00,91.00
17096,15812.00,44.00,-5240.00,25.24,163.00,157.00,94.00
17201,15912.00,-36.00,-5184.00,25.24,186.00,198.00,97.00
17306,15764.00,-16.00,-5180.00,25.28,210.00,182.00,90.00
17411,15796.00,0.00,-5236.00,25.28,173.00,186.00,100.00
17516,15844.00,-72.00,-5212.00,25.28,193.00,193.00,95.00
17620,15908.00,68.00,-5080.00,25.28,209.00,142.00,105.00
17726,15744.00,-96.00,-5180.00,25.33,179.00,196.00,102.00
17831,15928.00,-28.00,-5324.00,25.19,195.00,189.00,109.00
17936,15744.00,-16.00,-5204.00,25.24,188.00,196.00,96.00
18041,15956.00,0.00,-5196.00,25.24,174.00,168.00,107.00
18146,15792.00,12.00,-5364.00,25.24,185.00,183.00,95.00
18251,15816.00,32.00,-5228.00,25.24,166.00,177.00,101.00
18356,15784.00,-92.00,-5220.00,25.28,178.00,158.00,102.00
18461,15728.00,-4.00,-5228.00,25.24,186.00,189.00,113.00
18567,15816.00,-64.00,-5044.00,25.19,205.00,192.00,113.00
18671,15720.00,-28.00,-5140.00,25.24,205.00,175.00,100.00
18777,15788.00,-64.00,-5132.00,25.28,172.00,203.00,94.00
18881,15852.00,72.00,-5224.00,25.14,189.00,176.00,123.00
18987,15868.00,-52.00,-5080.00,25.28,198.00,185.00,103.00
19092,15856.00,28.00,-5184.00,25.24,199.00,187.00,118.00
19196,15732.00,-20.00,-5152.00,25.19,205.00,156.00,87.00
19302,15812.00,44.00,-5000.00,25.28,197.00,177.00,98.00
19406,15816.00,-24.00,-5296.00,25.14,158.00,231.00,115.00
19512,15796.00,-36.00,-5248.00,25.24,180.00,196.00,89.00
19617,15744.00,0.00,-5116.00,25.19,175.00,212.00,105.00
19722,15788.00,-12.00,-5284.00,25.28,174.00,168.00,106.00
19827,15720.00,-20.00,-5088.00,25.19,200.00,175.00,77.00
19932,15860.00,16.00,-5300.00,25.33,201.00,192.00,121.00
20037,15760.00,72.00,-5040.00,25.28,202.00,186.00,111.00
20143,15776.00,12.00,-5228.00,25.19,182.00,186.00,107.00
20247,15780.00,-4.00,-5116.00,25.24,187.00,172.00,95.00
20353,15748.00,88.00,-5208.00,25.33,184.00,172.00,86.00
20457,15816.00,36.00,-5220.00,25.24,170.00,167.00,92.00
20562,15872.00,0.00,-5300.00,25.28,177.00,193.00,126.00
20667,15904.00,-16.00,-5228.00,25.28,175.00,190.00,99.00
20772,15828.00,20.00,-5140.00,25.24,183.00,195.00,90.00
20877,15800.00,16.00,-5124.00,25.28,189.00,204.00,89.00
20982,15868.00,0.00,-5104.00,25.33,202.00,198.00,85.00
21088,15792.00,8.00,-5192.00,25.14,187.00,199.00,103.00
21192,15812.00,32.00,-5204.00,25.19,171.00,212.00,109.00
21298,15720.00,-16.00,-5328.00,25.19,187.00,161.00,89.00
21402,15740.00,-96.00,-5072.00,25.19,151.00,170.00,110.00
21508,15756.00,-4.00,-5284.00,25.19,179.00,216.00,75.00
21612,15812.00,-16.00,-5080.00,25.24,190.00,189.00,93.00
21718,15760.00,36.00,-5164.00,25.28,179.00,195.00,99.00
21823,15716.00,-76.00,-5260.00,25.28,174.00,199.00,113.00
21927,15832.00,-48.00,-5232.00,25.14,190.00,192.00,138.00
22033,15768.00,-44.00,-5256.00,25.19,183.00,180.00,96.00
22137,15780.00,32.00,-5232.00,25.28,178.00,187.00,111.00
22243,15752.00,28.00,-5152.00,25.24,183.00,185.00,99.00
22347,15812.00,20.00,-5136.00,25.24,186.00,178.00,80.00
22453,15800.00,-12.00,-5228.00,25.24,169.00,181.00,72.00
22558,15732.00,16.00,-5260.00,25.19,195.00,192.00,97.00
22663,15820.00,16.00,-5296.00,25.28,190.00,200.00,89.00
22768,15836.00,-4.00,-5200.00,25.19,168.00,214.00,89.00
22873,15648.00,-20.00,-5312.00,25.28,164.00,183.00,95.00
22978,15800.00,40.00,-5172.00,25.28,192.00,194.00,108.00
23083,15796.00,20.00,-5188.00,25.19,177.00,167.00,109.00
23188,15836.00,-16.00,-5292.00,25.24,168.00,177.00,125.00
23293,15848.00,4.00,-5112.00,25.28,192.00,183.00,84.00
23398,15780.00,-60.00,-5148.00,25.33,192.00,180.00,109.00
23503,15828.00,44.00,-5172.00,25.28,175.00,196.00,86.00
23608,15864.00,164.00,-5208.00,25.24,181.00,168.00,99.00
23713,15772.00,-68.00,-5320.00,25.19,191.00,194.00,109.00
23819,15796.00,84.00,-5232.00,25.28,165.00,193.00,101.00
23923,15780.00,36.00,-5180.00,25.24,174.00,200.00,99.00
24029,15780.00,60.00,-5240.00,25.24,180.00,208.00,114.00
24133,15844.00,44.00,-5148.00,25.28,208.00,198.00,70.00
24239,15792.00,8.00,-5236.00,25.28,174.00,177.00,94.00
24343,15788.00,8.00,-5196.00,25.19,155.00,174.00,93.00
24449,15852.00,-64.00,-5284.00,25.19,177.00,192.00,89.00
24553,15732.00,-48.00,-5180.00,25.19,141.00,185.00,99.00
24658,15816.00,-28.00,-5248.00,25.24,189.00,192.00,118.00
24764,15792.00,56.00,-5292.00,25.28,183.00,203.00,77.00
24868,15840.00,60.00,-5280.00,25.19,186.00,182.00,114.00
24974,15732.00,0.00,-5036.00,25.09,191.00,188.00,101.00
25078,15792.00,-48.00,-5132.00,25.28,197.00,192.00,104.00
25184,15748.00,-60.00,-5164.00,25.24,184.00,179.00,109.00
25289,15820.00,-20.00,-5160.00,25.28,187.00,131.00,105.00
25394,15900.00,-64.00,-5160.00,25.24,187.00,196.00,100.00
25499,15852.00,-8.00,-5284.00,25.24,198.00,188.00,106.00
25604,15828.00,100.00,-5104.00,25.19,187.00,183.00,89.00
25709,15888.00,0.00,-5220.00,25.38,175.00,188.00,101.00
25815,15772.00,60.00,-5164.00,25.19,175.00,177.00,84.00
25919,15804.00,-24.00,-5256.00,25.14,183.00,186.00,107.00
26024,15780.00,-4.00,-5200.00,25.28,183.00,178.00,78.00
26129,15780.00,-48.00,-5096.00,25.28,166.00,196.00,82.00
26234,15788.00,-56.00,-5136.00,25.28,164.00,161.00,94.00
26339,15796.00,92.00,-5216.00,25.14,157.00,179.00,96.00
26444,15736.00,8.00,-5192.00,25.28,204.00,185.00,88.00
26549,15748.00,-52.00,-5312.00,25.19,173.00,191.00,109.00
26654,15784.00,68.00,-5408.00,25.28,186.00,194.00,119.00
26760,15864.00,36.00,-5036.00,25.24,183.00,179.00,89.00
26864,15800.00,-64.00,-5204.00,25.28,191.00,168.00,113.00
26970,15796.00,-64.00,-5284.00,25.19,176.00,204.00,89.00
27074,15772.00,-60.00,-5148.00,25.24,159.00,200.00,97.00
27180,15844.00,-20.00,-5176.00,25.24,151.00,183.00,99.00
