Timestamp,aX (g),aY (g),aZ (g),Temp (C),gX (°/s),gY (°/s),gZ (°/s)
6278,1024.00,-668.00,-15756.00,25.28,165.00,160.00,114.00
6382,860.00,-684.00,-15520.00,25.38,196.00,184.00,100.00
6488,940.00,-700.00,-15540.00,25.28,225.00,200.00,110.00
6592,900.00,-612.00,-15480.00,25.24,188.00,160.00,102.00
6697,1024.00,-664.00,-15500.00,25.33,175.00,211.00,112.00
6803,972.00,-584.00,-15656.00,25.38,186.00,184.00,118.00
6907,956.00,-676.00,-15712.00,25.28,152.00,189.00,72.00
7013,1024.00,-664.00,-15608.00,25.28,168.00,207.00,111.00
7117,856.00,-620.00,-15524.00,25.24,184.00,188.00,102.00
7223,1072.00,-636.00,-15564.00,25.19,175.00,206.00,113.00
7328,916.00,-592.00,-15576.00,25.28,182.00,195.00,113.00
7433,1036.00,-700.00,-15568.00,25.24,222.00,169.00,107.00
7538,944.00,-632.00,-15508.00,25.28,203.00,173.00,98.00
7643,960.00,-720.00,-15696.00,25.28,163.00,183.00,107.00
7748,952.00,-632.00,-15504.00,25.28,191.00,184.00,107.00
7853,988.00,-700.00,-15484.00,25.24,168.00,160.00,102.00
7958,952.00,-852.00,-15480.00,25.24,172.00,181.00,108.00
8064,848.00,-544.00,-15500.00,25.28,207.00,152.00,111.00
8168,952.00,-644.00,-15536.00,25.28,198.00,172.00,122.00
8273,1016.00,-648.00,-15548.00,25.28,214.00,167.00,101.00
8378,856.00,-732.00,-15380.00,25.33,192.00,178.00,107.00
8483,908.00,-684.00,-15448.00,25.24,177.00,184.00,128.00
8588,1008.00,-712.00,-15532.00,25.28,186.00,184.00,121.00
8693,876.00,-676.00,-15584.00,25.28,169.00,176.00,88.00
8799,1036.00,-616.00,-15628.00,25.38,180.00,178.00,118.00
8903,1024.00,-572.00,-15456.00,25.33,181.00,182.00,106.00
9009,964.00,-672.00,-15692.00,25.38,207.00,163.00,102.00
9113,904.00,-624.00,-15524.00,25.24,209.00,196.00,86.00
9219,888.00,-664.00,-15728.00,25.24,171.00,177.00,93.00
9323,988.00,-636.00,-15540.00,25.33,190.00,194.00,114.00
9428,1028.00,-636.00,-15668.00,25.28,169.00,184.00,109.00
9534,960.00,-604.00,-15548.00,25.24,170.00,181.00,111.00
9638,928.00,-636.00,-15500.00,25.33,171.00,185.00,68.00
9744,920.00,-756.00,-15516.00,25.24,166.00,176.00,128.00
9848,876.00,-640.00,-15456.00,25.28,180.00,210.00,89.00
9954,956.00,-612.00,-15536.00,25.28,186.00,151.00,113.00
10058,864.00,-752.00,-15348.00,25.28,177.00,187.00,98.00
10164,956.00,-720.00,-15660.00,25.24,175.00,171.00,89.00
10269,936.00,-672.00,-15576.00,25.28,184.00,176.00,115.00
10374,984.00,-744.00,-15600.00,25.24,166.00,198.00,101.00
10479,1020.00,-644.00,-15528.00,25.28,178.00,180.00,103.00
10584,864.00,-640.00,-15412.00,25.24,181.00,184.00,103.00
10689,848.00,-736.00,-15556.00,25.28,163.00,188.00,99.00
10795,900.00,-672.00,-15456.00,25.33,200.00,170.00,94.00
10899,976.00,-660.00,-15620.00,25.33,192.00,191.00,92.00
11004,952.00,-660.00,-15464.00,25.38,183.00,183.00,90.00
11109,992.00,-728.00,-15488.00,25.28,189.00,163.00,78.00
11214,956.00,-620.00,-15712.00,25.28,182.00,185.00,76.00
11320,952.00,-656.00,-15412.00,25.24,168.00,187.00,101.00
11424,964.00,-584.00,-15500.00,25.28,167.00,177.00,106.00
11530,1004.00,-768.00,-15556.00,25.28,172.00,203.00,92.00
11634,936.00,-612.00,-15492.00,25.33,177.00,180.00,106.00
11740,916.00,-728.00,-15704.00,25.38,193.00,178.00,85.00
