Timestamp,aX (g),aY (g),aZ (g),Temp (C),gX (°/s),gY (°/s),gZ (°/s)
9014,8132.00,-200.00,-13800.00,26.51,192.00,202.00,85.00
9118,8156.00,-192.00,-13700.00,26.55,179.00,193.00,99.00
9224,8160.00,-284.00,-13772.00,26.55,171.00,180.00,87.00
9328,8128.00,-196.00,-13836.00,26.46,177.00,180.00,88.00
9434,8076.00,-236.00,-13704.00,26.41,170.00,204.00,119.00
9538,8120.00,-316.00,-13904.00,26.41,170.00,164.00,102.00
9644,8264.00,-272.00,-13776.00,26.51,167.00,173.00,113.00
9749,8160.00,-308.00,-13704.00,26.51,181.00,206.00,102.00
9853,8104.00,-276.00,-13748.00,26.55,185.00,194.00,105.00
9959,8124.00,-308.00,-13728.00,26.37,181.00,168.00,123.00
10064,8112.00,-116.00,-13492.00,26.46,186.00,175.00,105.00
10169,8188.00,-200.00,-13776.00,26.51,182.00,202.00,109.00
10274,8208.00,-220.00,-13664.00,26.51,191.00,183.00,116.00
10380,8044.00,-200.00,-13760.00,26.46,180.00,177.00,100.00
10484,8148.00,-296.00,-13808.00,26.41,199.00,188.00,116.00
10590,8180.00,-204.00,-13872.00,26.46,176.00,183.00,114.00
10695,8176.00,-200.00,-13644.00,26.41,171.00,173.00,99.00
10800,8240.00,-276.00,-13732.00,26.37,182.00,176.00,115.00
10905,8204.00,-220.00,-13712.00,26.41,175.00,160.00,105.00
11010,8068.00,-280.00,-13768.00,26.46,171.00,208.00,91.00
11115,8396.00,-240.00,-13616.00,26.60,190.00,157.00,118.00
11220,8272.00,-220.00,-13812.00,26.46,176.00,192.00,85.00
11325,8172.00,-312.00,-13684.00,26.46,163.00,173.00,123.00
11430,8252.00,-208.00,-13652.00,26.46,177.00,200.00,98.00
11536,8196.00,-288.00,-13764.00,26.37,158.00,194.00,113.00
11640,8248.00,-136.00,-13708.00,26.41,167.00,190.00,95.00
11746,8164.00,-112.00,-13752.00,26.51,188.00,195.00,102.00
11851,8028.00,-232.00,-13820.00,26.60,182.00,219.00,96.00
11956,8240.00,-80.00,-13768.00,26.41,192.00,159.00,109.00
12061,8084.00,-260.00,-13824.00,26.60,181.00,158.00,88.00
12166,8180.00,-164.00,-13728.00,26.51,168.00,175.00,118.00
12271,8168.00,-252.00,-13740.00,26.41,167.00,182.00,124.00
12377,8196.00,-232.00,-13708.00,26.51,197.00,181.00,107.00
12481,8228.00,-240.00,-13768.00,26.41,181.00,182.00,103.00
12587,8160.00,-256.00,-13912.00,26.46,199.00,184.00,99.00
12692,8092.00,-260.00,-13812.00,26.55,179.00,201.00,126.00
12796,8172.00,-228.00,-13572.00,26.46,184.00,199.00,100.00
12902,8276.00,-224.00,-13724.00,26.55,186.00,187.00,110.00
13007,8128.00,-284.00,-13700.00,26.51,208.00,187.00,108.00
13112,8168.00,-160.00,-13780.00,26.55,191.00,194.00,83.00
13217,8184.00,-336.00,-13680.00,26.51,190.00,207.00,116.00
13323,8132.00,-264.00,-13676.00,26.60,179.00,203.00,109.00
13427,8192.00,-292.00,-13844.00,26.51,181.00,181.00,100.00
13533,8200.00,-244.00,-13728.00,26.51,175.00,183.00,89.00
13637,8120.00,-248.00,-13808.00,26.51,168.00,180.00,105.00
13743,8144.00,-152.00,-13820.00,26.51,168.00,188.00,106.00
13848,8176.00,-228.00,-13936.00,26.60,181.00,201.00,111.00
13953,8228.00,-180.00,-13800.00,26.51,171.00,178.00,118.00
14058,8208.00,-244.00,-13728.00,26.55,180.00,192.00,107.00
14163,8228.00,-212.00,-13820.00,26.46,183.00,171.00,101.00
14268,8104.00,-196.00,-13652.00,26.55,160.00,174.00,132.00
14373,8140.00,-292.00,-13852.00,26.55,194.00,186.00,111.00
14479,8176.00,-220.00,-13712.00,26.51,166.00,174.00,101.00
14583,8232.00,-192.00,-13760.00,26.51,165.00,204.00,108.00
14689,8156.00,-184.00,-13756.00,26.60,172.00,190.00,106.00
14794,8216.00,-228.00,-13660.00,26.60,196.00,187.00,103.00
14899,8236.00,-152.00,-13740.00,26.55,176.00,163.00,107.00
15004,8216.00,-220.00,-13752.00,26.55,191.00,189.00,112.00
15110,8156.00,-256.00,-13784.00,26.55,185.00,185.00,106.00
15214,8244.00,-240.00,-13520.00,26.46,177.00,177.00,99.00
15320,8148.00,-180.00,-13708.00,26.55,204.00,161.00,121.00
15425,8192.00,-256.00,-13776.00,26.55,182.00,181.00,126.00
15529,8200.00,-212.00,-13728.00,26.55,190.00,199.00,101.00
15635,8168.00,-252.00,-13744.00,26.51,169.00,181.00,104.00
15740,8208.00,-280.00,-13460.00,26.60,173.00,187.00,92.00
15845,8260.00,-260.00,-13816.00,26.55,175.00,178.00,126.00
15950,8300.00,-272.00,-13784.00,26.41,175.00,179.00,104.00
16056,8140.00,-244.00,-13820.00,26.51,174.00,196.00,102.00
16160,8128.00,-200.00,-13860.00,26.46,172.00,185.00,108.00
16266,8124.00,-160.00,-13852.00,26.55,199.00,173.00,119.00
16371,8228.00,-216.00,-13688.00,26.51,180.00,166.00,118.00
16476,8156.00,-208.00,-13784.00,26.55,179.00,178.00,92.00
16581,8184.00,-240.00,-13800.00,26.46,169.00,208.00,102.00
16686,8212.00,-196.00,-13708.00,26.60,152.00,173.00,121.00
16791,8224.00,-300.00,-13868.00,26.55,164.00,171.00,95.00
16897,8092.00,-212.00,-13672.00,26.51,162.00,183.00,101.00
17001,8172.00,-180.00,-13748.00,26.55,176.00,191.00,97.00
17106,8220.00,-144.00,-13872.00,26.46,174.00,195.00,101.00
17212,8140.00,-224.00,-13632.00,26.55,208.00,170.00,88.00
17316,8212.00,-232.00,-13864.00,26.55,190.00,203.00,117.00
17422,8156.00,-244.00,-13820.00,26.55,177.00,193.00,117.00
17527,8140.00,-220.00,-13744.00,26.60,193.00,166.00,111.00
17632,8296.00,-160.00,-13792.00,26.51,161.00,196.00,116.00
17737,8240.00,-208.00,-13880.00,26.60,164.00,193.00,100.00
17843,8144.00,-220.00,-13800.00,26.55,175.00,209.00,106.00
17947,8248.00,-228.00,-13792.00,26.51,171.00,199.00,118.00
18053,8152.00,-172.00,-14016.00,26.55,173.00,182.00,103.00
18158,8144.00,-284.00,-13772.00,26.60,178.00,186.00,105.00
18263,8164.00,-164.00,-13872.00,26.60,198.00,185.00,107.00
18368,8176.00,-184.00,-13796.00,26.46,195.00,182.00,120.00
18472,8188.00,-160.00,-13788.00,26.51,179.00,182.00,130.00
18578,8132.00,-212.00,-13784.00,26.55,180.00,188.00,127.00
18683,8248.00,-204.00,-13752.00,26.55,195.00,178.00,114.00
18788,8168.00,-168.00,-13680.00,26.65,151.00,183.00,109.00
18893,8264.00,-260.00,-13680.00,26.60,180.00,187.00,99.00
18999,8080.00,-244.00,-13880.00,26.60,198.00,200.00,115.00
19103,8196.00,-296.00,-13728.00,26.65,185.00,216.00,110.00
19209,8156.00,-212.00,-13780.00,26.60,194.00,193.00,108.00
19314,8112.00,-220.00,-13528.00,26.65,186.00,190.00,115.00
19419,8240.00,-248.00,-13776.00,26.60,195.00,190.00,105.00
19524,8096.00,-148.00,-13880.00,26.55,200.00,184.00,104.00
19630,8192.00,-212.00,-13664.00,26.51,173.00,186.00,97.00
19734,8100.00,-164.00,-13756.00,26.51,168.00,213.00,112.00
19840,8116.00,-236.00,-13892.00,26.51,174.00,159.00,103.00
19945,8172.00,-216.00,-13912.00,26.60,169.00,178.00,96.00
20049,8188.00,-272.00,-13660.00,26.60,179.00,190.00,96.00
20155,8096.00,-280.00,-13900.00,26.51,179.00,182.00,107.00
20259,8148.00,-200.00,-13776.00,26.60,184.00,187.00,98.00
20365,8080.00,-120.00,-13900.00,26.51,201.00,183.00,100.00
20470,8192.00,-276.00,-13876.00,26.51,176.00,173.00,97.00
20575,8140.00,-144.00,-13812.00,26.60,194.00,204.00,119.00
20680,8136.00,-268.00,-13688.00,26.65,179.00,192.00,113.00
20786,8228.00,-284.00,-13704.00,26.55,166.00,184.00,103.00
20890,8172.00,-148.00,-13896.00,26.55,173.00,194.00,104.00
20996,8172.00,-216.00,-13760.00,26.55,166.00,169.00,93.00
21101,8184.00,-144.00,-13812.00,26.46,211.00,176.00,97.00
21206,8092.00,-160.00,-13852.00,26.55,191.00,162.00,123.00
21311,8120.00,-236.00,-13668.00,26.55,181.00,202.00,107.00
21416,8176.00,-232.00,-13744.00,26.65,203.00,169.00,108.00
21521,8244.00,-176.00,-13836.00,26.55,189.00,188.00,121.00
21626,8112.00,-164.00,-13852.00,26.65,189.00,196.00,107.00
21732,8208.00,-256.00,-13988.00,26.65,180.00,205.00,121.00
21836,8084.00,-204.00,-13800.00,26.55,186.00,159.00,129.00
21942,8172.00,-212.00,-13636.00,26.65,169.00,179.00,105.00
22047,8116.00,-268.00,-13756.00,26.55,166.00,185.00,117.00
22152,8176.00,-220.00,-13824.00,26.60,173.00,187.00,105.00
