Timestamp,aX (g),aY (g),aZ (g),Temp (C),gX (�/s),gY (�/s),gZ (�/s)
43462,0.35,-0.06,-0.88,28.15,1.50,1.11,0.90
43567,0.35,-0.06,-0.89,28.20,1.42,1.11,0.86
43671,0.35,-0.06,-0.89,28.11,1.39,1.19,0.85
43776,0.36,-0.06,-0.89,28.25,1.50,1.37,0.73
43880,0.36,-0.06,-0.89,28.11,1.28,1.60,0.88
43984,0.36,-0.06,-0.89,28.25,1.44,0.99,1.03
44089,0.36,-0.06,-0.89,28.20,1.32,1.20,1.02
44193,0.37,-0.06,-0.89,28.29,1.48,1.47,0.76
44299,0.36,-0.06,-0.89,28.25,1.37,1.79,0.85
44403,0.35,-0.06,-0.88,28.15,1.37,1.68,0.83
44508,0.36,-0.06,-0.88,28.29,1.23,1.53,0.79
44612,0.36,-0.05,-0.88,28.25,1.44,1.47,0.74
44717,0.35,-0.06,-0.90,28.29,1.30,1.42,0.99
44821,0.36,-0.06,-0.88,28.15,1.29,1.48,0.64
44925,0.36,-0.06,-0.89,28.29,1.27,1.02,0.80
45030,0.36,-0.05,-0.89,28.25,1.26,1.37,0.88
45135,0.35,-0.06,-0.89,28.29,1.11,1.24,1.05
45240,0.35,-0.06,-0.89,28.25,1.15,0.79,0.87
45344,0.35,-0.06,-0.90,28.20,1.22,1.40,0.87
45449,0.36,-0.06,-0.89,28.25,1.40,1.63,0.91
45553,0.35,-0.05,-0.89,28.29,1.11,1.62,0.83
45658,0.35,-0.06,-0.89,28.25,1.31,1.61,0.76
45762,0.35,-0.06,-0.90,28.25,1.36,1.33,0.88
45867,0.35,-0.06,-0.90,28.25,1.24,1.43,0.82
45972,0.36,-0.06,-0.89,28.29,1.30,1.66,0.69
46076,0.35,-0.05,-0.89,28.20,1.24,1.36,0.81
46181,0.35,-0.06,-0.89,28.25,1.29,1.67,0.92
46285,0.36,-0.06,-0.89,28.25,1.22,1.53,0.79
46390,0.36,-0.06,-0.90,28.20,1.54,1.34,0.83
46494,0.35,-0.05,-0.89,28.29,1.30,1.25,0.73
46599,0.36,-0.06,-0.90,28.25,1.50,1.21,0.90
46703,0.36,-0.06,-0.89,28.29,1.37,1.28,0.85
46809,0.35,-0.06,-0.89,28.25,1.30,1.95,0.84
46913,0.36,-0.06,-0.89,28.25,1.44,1.13,0.79
47017,0.36,-0.06,-0.89,28.29,1.23,1.39,0.82
47122,0.36,-0.06,-0.89,28.29,1.44,1.60,0.77
47226,0.36,-0.05,-0.90,28.25,1.42,1.72,0.80
47331,0.36,-0.06,-0.89,28.25,1.53,1.63,0.75
47435,0.36,-0.06,-0.88,28.29,1.37,1.66,0.81
47540,0.35,-0.06,-0.90,28.29,1.44,1.31,0.90
47645,0.36,-0.06,-0.89,28.34,1.38,1.29,0.85
47750,0.35,-0.06,-0.90,28.25,1.37,1.42,0.75
47854,0.36,-0.05,-0.90,28.25,1.34,1.24,0.76
47959,0.36,-0.06,-0.89,28.34,1.36,1.29,0.84
48063,0.36,-0.05,-0.89,28.25,1.41,1.07,0.64
48167,0.36,-0.06,-0.89,28.34,1.27,1.40,0.97
48272,0.35,-0.06,-0.89,28.34,1.35,1.50,0.93
48376,0.36,-0.05,-0.90,28.29,1.30,1.21,0.78
48482,0.36,-0.05,-0.89,28.44,1.33,1.42,0.76
48586,0.36,-0.06,-0.89,28.29,1.33,1.75,0.73
48691,0.36,-0.06,-0.89,28.34,1.38,1.40,0.66
48795,0.35,-0.06,-0.89,28.29,1.31,1.47,0.91
48900,0.35,-0.05,-0.90,28.25,1.29,1.42,0.82
49004,0.35,-0.06,-0.89,28.25,1.34,1.27,0.82
49108,0.36,-0.05,-0.89,28.20,1.33,1.81,0.87
49213,0.35,-0.06,-0.90,28.34,1.21,1.28,0.91
49318,0.36,-0.06,-0.89,28.20,1.16,1.28,0.76
49423,0.36,-0.06,-0.89,28.34,1.52,1.37,0.81
49527,0.35,-0.06,-0.88,28.39,1.09,1.58,0.92
49632,0.35,-0.05,-0.89,28.29,1.18,1.31,0.69
49736,0.36,-0.06,-0.89,28.34,0.98,1.75,0.92
49841,0.35,-0.06,-0.90,28.29,1.34,1.16,0.69
49945,0.35,-0.06,-0.89,28.44,1.40,1.44,0.81
50050,0.35,-0.06,-0.90,28.39,1.30,1.43,0.73
50155,0.36,-0.06,-0.89,28.20,1.36,1.46,0.76
50259,0.36,-0.06,-0.88,28.25,1.44,1.69,0.84
50364,0.36,-0.06,-0.89,28.39,1.41,1.53,0.77
50468,0.36,-0.06,-0.90,28.39,1.44,1.80,0.74
50573,0.36,-0.06,-0.89,28.34,1.34,1.27,0.83
50677,0.36,-0.06,-0.90,28.29,1.33,1.60,0.88
50782,0.36,-0.06,-0.89,28.34,1.32,1.12,0.85
