Timestamp,aX (g),aY (g),aZ (g),Temp (C),gX (°/s),gY (°/s),gZ (°/s)
6699,12516.00,-60.00,-10372.00,24.77,183.00,195.00,101.00
6804,12432.00,8.00,-10316.00,24.62,175.00,162.00,105.00
6908,12496.00,24.00,-10456.00,24.77,179.00,161.00,98.00
7014,12404.00,20.00,-10292.00,24.77,175.00,171.00,103.00
7118,12420.00,-52.00,-10112.00,24.72,177.00,185.00,103.00
7224,12428.00,-112.00,-10324.00,24.77,199.00,180.00,95.00
7329,12488.00,-8.00,-10368.00,24.72,181.00,184.00,95.00
7434,12524.00,-8.00,-10472.00,24.62,169.00,199.00,116.00
7539,12484.00,12.00,-10332.00,24.62,169.00,209.00,104.00
7644,12400.00,48.00,-10512.00,24.72,182.00,198.00,103.00
7749,12480.00,-56.00,-10284.00,24.72,172.00,166.00,105.00
7855,12436.00,-48.00,-10260.00,24.81,159.00,197.00,86.00
7959,12440.00,60.00,-10420.00,24.72,190.00,177.00,116.00
8065,12368.00,-20.00,-10352.00,24.72,192.00,178.00,104.00
8169,12400.00,24.00,-10284.00,24.72,155.00,187.00,104.00
8274,12444.00,-4.00,-10320.00,24.72,158.00,180.00,97.00
8379,12604.00,84.00,-10740.00,24.72,198.00,184.00,112.00
8484,12508.00,-12.00,-10012.00,24.72,160.00,177.00,116.00
8590,12524.00,84.00,-10240.00,24.72,173.00,188.00,108.00
8694,12448.00,0.00,-10376.00,24.72,182.00,202.00,94.00
8800,12452.00,-68.00,-10264.00,24.67,180.00,173.00,119.00
8904,12444.00,76.00,-10464.00,24.67,187.00,179.00,98.00
9010,12380.00,40.00,-10264.00,24.67,168.00,169.00,91.00
9115,12504.00,-24.00,-10492.00,24.72,177.00,187.00,126.00
9220,12452.00,-16.00,-10420.00,24.72,168.00,194.00,94.00
9325,12428.00,4.00,-10372.00,24.72,170.00,199.00,123.00
9430,12504.00,-60.00,-10236.00,24.77,173.00,190.00,89.00
9535,12412.00,36.00,-10412.00,24.67,187.00,167.00,108.00
9639,12460.00,56.00,-10444.00,24.77,162.00,191.00,99.00
9745,12468.00,-24.00,-10428.00,24.77,162.00,160.00,87.00
9850,12464.00,-36.00,-10368.00,24.72,168.00,183.00,109.00
9955,12480.00,56.00,-10384.00,24.81,193.00,179.00,117.00
10060,12404.00,32.00,-10412.00,24.72,169.00,153.00,94.00
10165,12488.00,-4.00,-10244.00,24.72,179.00,195.00,108.00
10270,12520.00,72.00,-10320.00,24.72,183.00,179.00,99.00
10376,12388.00,-60.00,-10428.00,24.77,159.00,194.00,79.00
10480,12444.00,88.00,-10440.00,24.67,158.00,190.00,98.00
10586,12352.00,44.00,-10404.00,24.86,156.00,183.00,110.00
10691,12456.00,-40.00,-10436.00,24.77,163.00,188.00,134.00
10796,12476.00,-16.00,-10496.00,24.67,191.00,209.00,96.00
10901,12372.00,72.00,-10536.00,24.67,179.00,186.00,101.00
11005,12552.00,-8.00,-10416.00,24.77,192.00,179.00,110.00
11111,12476.00,80.00,-10328.00,24.77,170.00,179.00,101.00
11216,12412.00,-12.00,-10456.00,24.81,162.00,172.00,91.00
11321,12420.00,32.00,-10332.00,24.72,169.00,172.00,105.00
11426,12460.00,-16.00,-10260.00,24.86,190.00,197.00,104.00
11532,12440.00,-8.00,-10344.00,24.86,190.00,160.00,109.00
11636,12568.00,-16.00,-10432.00,24.81,185.00,192.00,92.00
11742,12468.00,-56.00,-10380.00,24.81,176.00,191.00,100.00
11847,12444.00,20.00,-10544.00,24.77,193.00,183.00,112.00
11952,12536.00,-20.00,-10588.00,24.72,182.00,200.00,95.00
12057,12404.00,64.00,-10444.00,24.86,154.00,194.00,103.00
12162,12452.00,-64.00,-10416.00,24.81,174.00,179.00,102.00
12267,12444.00,-12.00,-10328.00,24.77,169.00,173.00,104.00
12372,12456.00,-64.00,-10352.00,24.77,177.00,196.00,84.00
12477,12468.00,-28.00,-10396.00,24.86,178.00,189.00,105.00
12582,12516.00,56.00,-10428.00,24.81,200.00,193.00,121.00
12688,12428.00,52.00,-10280.00,24.91,180.00,177.00,112.00
12792,12424.00,28.00,-10404.00,24.77,177.00,192.00,97.00
12898,12392.00,48.00,-10292.00,24.77,152.00,130.00,104.00
13003,12456.00,-40.00,-10324.00,24.77,174.00,220.00,95.00
13108,12380.00,40.00,-10544.00,24.81,180.00,186.00,91.00
13213,12520.00,-40.00,-10384.00,24.81,166.00,187.00,97.00
13318,12524.00,32.00,-10240.00,24.81,173.00,180.00,103.00
13423,12472.00,60.00,-10268.00,24.77,188.00,178.00,86.00
13529,12516.00,-24.00,-10412.00,24.86,162.00,175.00,96.00
13633,12416.00,8.00,-10204.00,24.77,157.00,183.00,117.00
13739,12412.00,-80.00,-10360.00,24.81,186.00,171.00,87.00
13844,12428.00,-68.00,-10396.00,24.91,180.00,191.00,78.00
13948,12316.00,-64.00,-10360.00,24.86,165.00,211.00,123.00
14054,12460.00,20.00,-10400.00,24.86,192.00,188.00,95.00
14158,12460.00,-12.00,-10404.00,24.86,183.00,199.00,111.00
14264,12404.00,-28.00,-10272.00,24.77,193.00,163.00,83.00
14369,12372.00,48.00,-10260.00,24.77,179.00,190.00,114.00
14474,12428.00,-32.00,-10360.00,24.77,166.00,163.00,100.00
14579,12416.00,-68.00,-10252.00,24.91,152.00,172.00,112.00
14685,12388.00,0.00,-10388.00,24.91,187.00,180.00,88.00
14789,12484.00,28.00,-10352.00,24.86,187.00,182.00,99.00
14895,12460.00,-76.00,-10420.00,24.91,177.00,183.00,110.00
15000,12544.00,88.00,-10268.00,24.77,174.00,188.00,102.00
15105,12404.00,32.00,-10584.00,24.86,171.00,194.00,98.00
15210,12508.00,76.00,-10448.00,24.95,147.00,181.00,96.00
15314,12500.00,84.00,-10612.00,24.91,189.00,203.00,94.00
15420,12512.00,-28.00,-10260.00,24.91,166.00,217.00,97.00
15525,12352.00,-12.00,-10372.00,24.91,192.00,175.00,107.00
15630,12480.00,20.00,-10524.00,24.86,176.00,164.00,110.00
15735,12508.00,-44.00,-10336.00,24.81,196.00,194.00,116.00
15841,12504.00,-32.00,-10424.00,24.86,156.00,194.00,107.00
15945,12472.00,-52.00,-10468.00,24.86,151.00,178.00,101.00
16051,12404.00,36.00,-10428.00,24.91,165.00,188.00,112.00
16156,12484.00,-84.00,-10256.00,24.86,156.00,210.00,87.00
16261,12452.00,8.00,-10424.00,24.86,169.00,169.00,110.00
16366,12480.00,-36.00,-10516.00,24.81,188.00,181.00,95.00
16471,12520.00,-8.00,-10416.00,24.91,171.00,191.00,86.00
16576,12520.00,12.00,-10392.00,24.81,176.00,187.00,104.00
16681,12448.00,-20.00,-10352.00,24.86,152.00,182.00,88.00
16786,12416.00,-4.00,-10408.00,24.86,161.00,180.00,95.00
16891,12404.00,24.00,-10456.00,24.95,170.00,194.00,90.00
16996,12464.00,-52.00,-10560.00,24.86,170.00,182.00,82.00
17101,12544.00,0.00,-10456.00,24.86,160.00,188.00,136.00
17207,12320.00,-24.00,-10500.00,24.91,190.00,185.00,103.00
17311,12460.00,36.00,-10400.00,24.91,192.00,190.00,98.00
17417,12432.00,-52.00,-10360.00,24.86,161.00,172.00,133.00
17522,12380.00,48.00,-10396.00,24.95,173.00,206.00,116.00
17627,12500.00,-60.00,-10320.00,24.86,175.00,177.00,98.00
17732,12436.00,-36.00,-10500.00,24.86,189.00,186.00,110.00
17837,12524.00,32.00,-10388.00,24.91,188.00,187.00,93.00
17942,12512.00,4.00,-10524.00,24.91,177.00,175.00,89.00
18048,12444.00,-40.00,-10384.00,25.00,204.00,197.00,94.00
18152,12500.00,-80.00,-10460.00,24.86,157.00,181.00,108.00
18257,12432.00,28.00,-10428.00,24.95,165.00,206.00,103.00
18363,12436.00,-8.00,-10356.00,25.00,174.00,189.00,104.00
18467,12428.00,0.00,-10280.00,24.86,173.00,184.00,107.00
18573,12332.00,88.00,-10320.00,24.95,159.00,183.00,118.00
18677,12508.00,-68.00,-10480.00,25.00,178.00,186.00,114.00
18783,12420.00,-28.00,-10284.00,24.95,191.00,190.00,106.00
18888,12488.00,-36.00,-10372.00,24.86,180.00,188.00,112.00
18993,12472.00,-104.00,-10408.00,24.91,171.00,178.00,107.00
19098,12444.00,4.00,-10372.00,24.95,163.00,203.00,87.00
19204,12464.00,-72.00,-10424.00,24.95,161.00,183.00,101.00
19308,12476.00,4.00,-10228.00,25.00,171.00,179.00,102.00
19414,12412.00,-24.00,-10336.00,24.91,180.00,191.00,104.00
19519,12428.00,-32.00,-10396.00,24.86,196.00,206.00,96.00
19623,12520.00,44.00,-10488.00,25.00,175.00,183.00,125.00
19729,12400.00,-88.00,-10444.00,24.91,174.00,164.00,103.00
19833,12468.00,60.00,-10508.00,24.86,155.00,143.00,98.00
19939,12452.00,48.00,-10476.00,25.00,165.00,192.00,118.00
20044,12584.00,-64.00,-10476.00,24.95,183.00,154.00,74.00
20149,12400.00,-48.00,-10504.00,25.00,168.00,188.00,106.00
20254,12484.00,-16.00,-10456.00,25.00,195.00,186.00,109.00
20360,12460.00,-24.00,-10504.00,25.05,167.00,194.00,109.00
20464,12452.00,20.00,-10352.00,25.00,182.00,198.00,90.00
20570,12424.00,-44.00,-10376.00,25.00,163.00,179.00,91.00
20674,12436.00,-24.00,-10280.00,24.95,172.00,187.00,79.00
20780,12416.00,8.00,-10212.00,24.95,161.00,202.00,86.00
20885,12360.00,16.00,-10324.00,24.95,165.00,181.00,94.00
20989,12376.00,-12.00,-10348.00,25.00,181.00,160.00,109.00
21095,12532.00,0.00,-10388.00,24.91,162.00,180.00,99.00
21199,12484.00,12.00,-10420.00,24.91,184.00,207.00,112.00
21305,12568.00,4.00,-10456.00,24.95,183.00,180.00,86.00
21410,12428.00,4.00,-10420.00,24.95,168.00,183.00,87.00
21515,12464.00,-20.00,-10376.00,24.91,185.00,178.00,102.00
21620,12392.00,-4.00,-10492.00,24.95,186.00,179.00,118.00
21725,12496.00,-52.00,-10452.00,24.95,167.00,181.00,97.00
21830,12312.00,32.00,-10324.00,25.00,176.00,183.00,96.00
21936,12468.00,-16.00,-10376.00,24.91,184.00,183.00,120.00
22040,12500.00,-24.00,-10280.00,24.95,176.00,195.00,106.00
22146,12404.00,-4.00,-10504.00,25.00,172.00,187.00,101.00
22251,12416.00,-4.00,-10364.00,25.00,177.00,194.00,94.00
22355,12464.00,-16.00,-10340.00,24.91,188.00,181.00,88.00
22461,12432.00,-88.00,-10456.00,25.05,195.00,204.00,107.00
22565,12516.00,-4.00,-10464.00,25.05,193.00,192.00,100.00
22671,12444.00,-28.00,-10360.00,25.00,193.00,174.00,113.00
22776,12536.00,-60.00,-10512.00,24.95,183.00,190.00,85.00
22881,12420.00,8.00,-10476.00,24.95,167.00,186.00,94.00
22986,12520.00,32.00,-10400.00,24.95,156.00,194.00,102.00
23092,12464.00,96.00,-10400.00,25.00,152.00,198.00,96.00
23196,12516.00,12.00,-10428.00,25.00,187.00,174.00,118.00
23302,12388.00,28.00,-10264.00,24.95,187.00,174.00,119.00
23406,12416.00,-56.00,-10292.00,25.00,182.00,179.00,96.00
23512,12420.00,-40.00,-10388.00,24.95,189.00,173.00,113.00
23617,12424.00,-32.00,-10464.00,25.09,148.00,175.00,115.00
23721,12448.00,-56.00,-10636.00,24.95,183.00,179.00,114.00
23827,12336.00,16.00,-10392.00,25.00,168.00,186.00,105.00
23932,12408.00,84.00,-10504.00,25.00,174.00,191.00,112.00
24037,12364.00,4.00,-10392.00,25.05,183.00,200.00,86.00
24142,12536.00,4.00,-10404.00,25.05,172.00,175.00,92.00
24247,12516.00,-52.00,-10496.00,24.95,184.00,185.00,113.00
24352,12428.00,-116.00,-10492.00,25.00,176.00,188.00,112.00
24458,12420.00,16.00,-10372.00,25.05,151.00,199.00,96.00
24562,12340.00,-8.00,-10372.00,25.05,154.00,193.00,104.00
24668,12480.00,36.00,-10424.00,25.05,177.00,194.00,113.00
24773,12484.00,-60.00,-10484.00,25.00,169.00,187.00,120.00
24878,12508.00,0.00,-10392.00,25.05,195.00,183.00,103.00
24983,12456.00,-8.00,-10496.00,24.95,186.00,172.00,83.00
25088,12524.00,-72.00,-10424.00,24.95,175.00,175.00,111.00
25193,12452.00,-32.00,-10460.00,25.00,182.00,171.00,108.00
25298,12536.00,-32.00,-10324.00,25.05,170.00,168.00,112.00
25403,12420.00,84.00,-10364.00,25.00,170.00,174.00,95.00
25508,12384.00,-32.00,-10592.00,25.14,155.00,207.00,83.00
25614,12420.00,48.00,-10476.00,24.95,191.00,209.00,107.00
25718,12436.00,-28.00,-10540.00,25.09,189.00,201.00,110.00
25824,12472.00,48.00,-10528.00,25.05,179.00,182.00,92.00
25928,12480.00,-36.00,-10336.00,25.05,174.00,207.00,92.00
26034,12508.00,92.00,-10424.00,25.05,163.00,198.00,109.00
26139,12488.00,52.00,-10360.00,25.09,159.00,169.00,83.00
26244,12420.00,-8.00,-10296.00,25.00,170.00,203.00,103.00
26349,12472.00,0.00,-10492.00,24.95,180.00,202.00,109.00
26454,12372.00,24.00,-10320.00,25.05,179.00,203.00,113.00
26559,12392.00,24.00,-10396.00,25.00,186.00,208.00,94.00
26664,12464.00,80.00,-10528.00,25.09,168.00,195.00,108.00
26769,12476.00,-68.00,-10544.00,25.05,171.00,165.00,112.00
26874,12392.00,28.00,-10480.00,25.00,173.00,181.00,98.00
26980,12412.00,44.00,-10392.00,25.09,162.00,190.00,89.00
27084,12436.00,-8.00,-10348.00,24.95,163.00,174.00,117.00
27190,12480.00,-32.00,-10432.00,25.05,182.00,191.00,93.00
27294,12448.00,0.00,-10432.00,25.00,169.00,182.00,99.00
27400,12352.00,-48.00,-10288.00,25.05,192.00,190.00,73.00
27505,12444.00,16.00,-10536.00,25.09,177.00,213.00,87.00
27610,12500.00,-12.00,-10596.00,25.05,166.00,169.00,115.00
27715,12416.00,-24.00,-10336.00,25.09,154.00,174.00,101.00
27820,12452.00,-36.00,-10516.00,25.05,164.00,179.00,113.00
27925,12484.00,44.00,-10248.00,25.00,157.00,197.00,109.00
28030,12460.00,-32.00,-10444.00,25.09,188.00,188.00,88.00
28135,12564.00,112.00,-10412.00,25.05,185.00,180.00,104.00
28240,12468.00,-28.00,-10440.00,25.09,181.00,200.00,107.00
28346,12488.00,-28.00,-10656.00,25.05,178.00,185.00,107.00
28450,12456.00,-56.00,-10420.00,25.05,162.00,186.00,105.00
28556,12484.00,84.00,-10404.00,25.09,172.00,202.00,100.00
28661,12424.00,12.00,-10444.00,24.95,180.00,174.00,118.00
28766,12432.00,24.00,-10412.00,25.19,173.00,200.00,81.00
28871,12552.00,32.00,-10432.00,24.91,185.00,186.00,94.00
28977,12428.00,48.00,-10500.00,25.05,186.00,179.00,96.00
29081,12476.00,36.00,-10368.00,25.00,171.00,192.00,112.00
29187,12456.00,72.00,-10472.00,25.00,178.00,168.00,95.00
29291,12372.00,60.00,-10328.00,25.14,166.00,202.00,95.00
29396,12384.00,-88.00,-10372.00,25.14,159.00,197.00,111.00
29502,12444.00,-68.00,-10384.00,25.09,190.00,204.00,108.00
29606,12480.00,36.00,-10368.00,25.05,167.00,197.00,96.00
29712,12452.00,0.00,-10516.00,25.05,193.00,193.00,99.00
29816,12556.00,8.00,-10392.00,25.05,173.00,215.00,112.00
29922,12344.00,-84.00,-10392.00,25.05,178.00,191.00,97.00
30027,12508.00,80.00,-10464.00,25.09,185.00,153.00,110.00
30132,12332.00,-96.00,-10456.00,25.05,174.00,198.00,110.00
30237,12452.00,-36.00,-10460.00,25.09,164.00,193.00,116.00
30343,12440.00,16.00,-10360.00,25.14,164.00,169.00,109.00
30447,12440.00,16.00,-10412.00,25.00,181.00,181.00,71.00
30553,12488.00,28.00,-10424.00,25.09,179.00,184.00,123.00
30658,12472.00,4.00,-10420.00,25.05,187.00,161.00,88.00
30763,12476.00,-64.00,-10376.00,25.14,164.00,189.00,87.00
30868,12424.00,-48.00,-10548.00,25.09,167.00,181.00,110.00
30972,12476.00,0.00,-10384.00,25.09,176.00,192.00,106.00
31078,12536.00,-60.00,-10548.00,25.05,167.00,171.00,109.00
31183,12400.00,-20.00,-10428.00,25.19,165.00,163.00,116.00
31288,12504.00,-48.00,-10492.00,25.09,173.00,203.00,136.00
31393,12432.00,-36.00,-10436.00,25.14,177.00,171.00,101.00
31499,12512.00,56.00,-10488.00,25.14,167.00,188.00,89.00
31603,12508.00,-12.00,-10268.00,25.19,186.00,163.00,109.00
31709,12444.00,-48.00,-10500.00,25.05,179.00,200.00,107.00
31813,12416.00,-24.00,-10532.00,25.14,178.00,171.00,96.00
31919,12440.00,-76.00,-10376.00,25.14,187.00,171.00,107.00
32024,12480.00,-80.00,-10480.00,25.19,158.00,187.00,87.00
32129,12436.00,48.00,-10260.00,25.09,201.00,182.00,106.00
32234,12344.00,28.00,-10412.00,25.14,189.00,203.00,100.00
32339,12496.00,60.00,-10556.00,25.14,178.00,176.00,116.00
32444,12472.00,-12.00,-10504.00,25.09,169.00,193.00,111.00
32549,12400.00,20.00,-10464.00,25.09,178.00,199.00,83.00
32655,12432.00,56.00,-10272.00,25.14,160.00,178.00,99.00
32759,12468.00,-24.00,-10420.00,25.19,169.00,179.00,96.00
32865,12408.00,-76.00,-10440.00,25.14,193.00,194.00,115.00
32969,12504.00,-12.00,-10436.00,25.14,205.00,177.00,118.00
33075,12332.00,56.00,-10464.00,25.19,171.00,171.00,109.00
33180,12284.00,-20.00,-10380.00,25.19,132.00,207.00,127.00
33285,12520.00,-104.00,-10412.00,25.14,162.00,169.00,100.00
33390,12460.00,-52.00,-10384.00,25.14,180.00,208.00,105.00
33496,12548.00,-80.00,-10440.00,25.14,178.00,189.00,88.00
33600,12416.00,4.00,-10420.00,25.19,185.00,186.00,86.00
33705,12432.00,20.00,-10464.00,25.14,192.00,186.00,118.00
33811,12480.00,144.00,-10360.00,25.14,176.00,191.00,102.00
33915,12420.00,-68.00,-10344.00,25.14,174.00,186.00,85.00
34021,12404.00,-12.00,-10340.00,25.24,181.00,194.00,103.00
34126,12500.00,-24.00,-10352.00,25.09,169.00,180.00,81.00
34231,12456.00,-28.00,-10300.00,25.14,188.00,170.00,118.00
34336,12388.00,-24.00,-10440.00,25.19,148.00,198.00,97.00
34441,12448.00,-52.00,-10400.00,25.14,194.00,180.00,117.00
34546,12428.00,20.00,-10400.00,25.09,190.00,195.00,92.00
34652,12404.00,108.00,-10312.00,25.19,178.00,168.00,112.00
34756,12432.00,60.00,-10636.00,25.19,176.00,184.00,113.00
34862,12400.00,-8.00,-10524.00,25.28,183.00,169.00,108.00
34967,12400.00,44.00,-10528.00,25.14,174.00,193.00,102.00
35072,12492.00,-36.00,-10376.00,25.09,171.00,169.00,94.00
35177,12356.00,48.00,-10448.00,25.09,182.00,169.00,102.00
35282,12464.00,44.00,-10320.00,25.24,174.00,175.00,105.00
35387,12356.00,16.00,-10520.00,25.19,179.00,208.00,106.00
35492,12444.00,80.00,-10460.00,25.24,173.00,164.00,110.00
35598,12436.00,-32.00,-10316.00,25.19,177.00,184.00,95.00
35702,12448.00,16.00,-10444.00,25.24,180.00,177.00,103.00
35808,12360.00,40.00,-10364.00,25.24,180.00,194.00,111.00
35912,12316.00,8.00,-10424.00,25.19,183.00,178.00,87.00
36018,12424.00,28.00,-10556.00,25.28,171.00,173.00,134.00
36123,12396.00,52.00,-10592.00,25.24,193.00,182.00,102.00
36228,12408.00,4.00,-10312.00,25.14,182.00,179.00,103.00
36333,12472.00,-12.00,-10508.00,25.28,166.00,212.00,99.00
36439,12216.00,-12.00,-10396.00,25.14,170.00,184.00,90.00
36543,12448.00,16.00,-10516.00,25.14,171.00,163.00,95.00
36648,12412.00,-56.00,-10452.00,25.19,169.00,214.00,98.00
36753,12052.00,112.00,-10272.00,25.09,194.00,232.00,112.00
36858,10012.00,-528.00,-12240.00,25.19,248.00,358.00,46.00
36964,12908.00,-160.00,-10236.00,25.14,158.00,84.00,99.00
37068,12440.00,52.00,-10416.00,25.33,182.00,184.00,83.00
37174,12380.00,12.00,-10596.00,25.19,162.00,173.00,117.00
37279,12440.00,-32.00,-10448.00,25.24,152.00,184.00,108.00
37384,12364.00,-16.00,-10516.00,25.28,184.00,203.00,114.00
37489,12496.00,-8.00,-10432.00,25.24,183.00,197.00,113.00
37595,12384.00,60.00,-10400.00,25.24,184.00,199.00,110.00
37699,12420.00,8.00,-10464.00,25.28,183.00,210.00,99.00
37805,12412.00,-32.00,-10456.00,25.19,182.00,205.00,107.00
37909,12492.00,80.00,-10360.00,25.24,178.00,189.00,111.00
38014,12396.00,-12.00,-10528.00,25.09,166.00,152.00,96.00
38120,12436.00,-68.00,-10428.00,25.19,172.00,201.00,105.00
38224,12472.00,36.00,-10396.00,25.24,163.00,182.00,77.00
38330,12356.00,-12.00,-10516.00,25.28,186.00,198.00,126.00
38435,12500.00,12.00,-10556.00,25.24,194.00,178.00,126.00
38540,12472.00,-52.00,-10428.00,25.24,190.00,203.00,88.00
38645,12428.00,0.00,-10296.00,25.19,180.00,177.00,122.00
38750,12440.00,-36.00,-10492.00,25.14,173.00,178.00,105.00
38855,12608.00,-28.00,-10312.00,25.19,172.00,173.00,98.00
38961,12480.00,-24.00,-10540.00,25.24,171.00,187.00,99.00
39065,12496.00,36.00,-10420.00,25.24,162.00,176.00,98.00
39171,12448.00,56.00,-10468.00,25.19,182.00,192.00,122.00
39276,12416.00,-40.00,-10436.00,25.24,154.00,188.00,110.00
39380,12412.00,16.00,-10356.00,25.28,209.00,212.00,101.00
39486,12112.00,100.00,-10280.00,25.24,195.00,192.00,82.00
39591,12524.00,-40.00,-10304.00,25.24,183.00,187.00,111.00
39696,12452.00,16.00,-10396.00,25.24,178.00,196.00,115.00
39801,12396.00,56.00,-10448.00,25.28,171.00,202.00,108.00
39907,12444.00,28.00,-10500.00,25.24,186.00,195.00,104.00
40011,12432.00,28.00,-10248.00,25.28,179.00,168.00,116.00
40117,12432.00,-4.00,-10376.00,25.33,178.00,209.00,104.00
40222,12408.00,-12.00,-10524.00,25.33,173.00,206.00,85.00
40327,12472.00,-44.00,-10468.00,25.19,174.00,208.00,102.00
40432,12440.00,-28.00,-10348.00,25.24,172.00,202.00,88.00
40537,12484.00,-104.00,-10476.00,25.33,157.00,188.00,111.00
40642,12532.00,8.00,-10476.00,25.24,170.00,179.00,91.00
40748,12368.00,-32.00,-10540.00,25.33,148.00,201.00,113.00
40852,12484.00,-4.00,-10392.00,25.19,173.00,196.00,103.00
40957,12360.00,56.00,-10420.00,25.33,183.00,175.00,87.00
41063,12632.00,32.00,-10504.00,25.28,180.00,172.00,101.00
41167,12432.00,8.00,-10444.00,25.24,170.00,174.00,101.00
41273,12484.00,60.00,-10436.00,25.24,156.00,185.00,122.00
41377,12432.00,24.00,-10276.00,25.19,170.00,161.00,88.00
41483,12444.00,-44.00,-10400.00,25.24,184.00,197.00,114.00
41588,12372.00,-76.00,-10308.00,25.28,178.00,174.00,105.00
41693,12364.00,48.00,-10412.00,25.24,162.00,184.00,86.00
41798,12460.00,-12.00,-10540.00,25.24,176.00,184.00,112.00
41904,12420.00,-84.00,-10296.00,25.38,168.00,199.00,135.00
42008,12416.00,28.00,-10444.00,25.33,190.00,201.00,88.00
42114,12392.00,64.00,-10424.00,25.28,187.00,168.00,100.00
