Timestamp,aX (g),aY (g),aZ (g),Temp (C),gX (°/s),gY (°/s),gZ (°/s)
5711,0.27,0.03,-0.93,28.86,1.26,1.53,0.77
5816,0.26,0.03,-0.92,28.86,1.46,1.60,0.90
5920,0.27,0.04,-0.93,29.00,1.28,1.46,0.85
6025,0.27,0.03,-0.93,28.95,1.31,1.31,0.62
6129,0.26,0.03,-0.92,28.91,1.51,1.37,0.80
6234,0.26,0.03,-0.92,29.00,1.44,1.41,0.89
6338,0.27,0.03,-0.92,29.00,1.38,1.52,1.09
6443,0.27,0.03,-0.93,29.00,1.37,1.69,0.77
6547,0.27,0.03,-0.91,28.95,1.53,1.31,1.11
6651,0.27,0.03,-0.92,28.95,1.56,1.35,0.69
6756,0.27,0.03,-0.92,29.00,1.29,1.47,0.77
6861,0.27,0.03,-0.93,28.95,1.38,1.45,0.97
6966,0.27,0.03,-0.92,29.00,1.27,1.56,0.76
7070,0.27,0.03,-0.92,29.05,1.15,1.31,0.87
7175,0.27,0.04,-0.91,29.05,1.41,1.46,0.91
7279,0.27,0.03,-0.92,28.81,1.34,1.30,0.73
7384,0.27,0.03,-0.92,29.00,1.36,1.41,0.91
7488,0.27,0.03,-0.92,28.86,1.28,1.37,0.89
7592,0.26,0.03,-0.92,29.05,1.16,1.53,0.83
7697,0.27,0.03,-0.93,28.95,1.27,1.40,0.77
7801,0.27,0.03,-0.92,28.95,1.39,1.45,0.91
7906,0.27,0.03,-0.93,29.05,1.25,1.53,0.81
8010,0.27,0.03,-0.92,29.00,1.43,1.36,0.69
8115,0.27,0.03,-0.92,28.95,1.32,1.33,0.72
8219,0.26,0.03,-0.91,29.00,1.39,1.44,0.81
8325,0.27,0.04,-0.93,29.05,1.35,1.50,0.79
8429,0.27,0.03,-0.92,28.91,1.55,1.16,1.05
8534,0.27,0.03,-0.92,28.95,1.26,1.44,0.93
8638,0.27,0.03,-0.92,29.00,1.31,1.55,0.90
8742,0.27,0.03,-0.92,28.95,1.50,1.50,0.63
8847,0.27,0.03,-0.92,28.95,1.45,1.38,0.71
8951,0.26,0.03,-0.92,29.09,1.39,1.54,0.85
9056,0.27,0.04,-0.92,29.05,1.18,1.20,0.92
9160,0.27,0.03,-0.91,29.00,1.31,1.20,0.76
9265,0.27,0.04,-0.92,28.95,1.13,1.60,0.85
9369,0.27,0.03,-0.92,28.95,1.25,1.69,0.96
9474,0.27,0.03,-0.93,29.00,1.58,1.42,0.79
9578,0.27,0.03,-0.91,28.95,1.41,1.32,0.79
9682,0.27,0.03,-0.93,29.05,1.31,1.59,0.94
9788,0.27,0.03,-0.92,29.05,1.45,1.27,0.81
9892,0.27,0.03,-0.92,28.95,1.41,1.53,0.83
9997,0.27,0.03,-0.92,29.05,1.35,1.40,0.73
10101,0.27,0.03,-0.91,29.00,1.44,1.63,0.85
10206,0.27,0.03,-0.93,29.00,1.20,1.54,0.92
10310,0.28,0.02,-0.92,28.95,1.27,1.34,1.01
10415,0.27,0.03,-0.92,28.95,1.44,1.56,0.82
10519,0.27,0.03,-0.92,29.05,1.22,1.41,0.69
10624,0.27,0.04,-0.93,29.05,1.44,1.34,0.96
10728,0.27,0.03,-0.92,29.05,1.42,1.34,0.89
10833,0.27,0.03,-0.91,28.95,1.47,1.39,0.75
10938,0.27,0.03,-0.93,29.00,1.24,1.63,0.98
11042,0.27,0.03,-0.92,28.95,1.40,1.41,1.00
11147,0.27,0.03,-0.92,28.95,1.31,1.40,0.87
11251,0.28,0.04,-0.93,28.95,1.38,1.62,0.85
11356,0.27,0.04,-0.93,29.00,1.45,1.51,0.73
11460,0.27,0.03,-0.93,29.00,1.34,1.27,0.78
11565,0.27,0.03,-0.92,28.95,1.46,1.63,0.83
11670,0.27,0.03,-0.92,28.95,1.47,1.53,0.92
11774,0.27,0.03,-0.93,28.95,1.44,1.60,0.92
11879,0.27,0.04,-0.93,29.05,1.47,1.26,0.92
11983,0.27,0.03,-0.92,29.00,1.52,1.46,0.86
12088,0.27,0.03,-0.92,29.00,1.46,1.69,0.84
12192,0.27,0.04,-0.92,28.91,1.32,1.34,0.83
12297,0.27,0.03,-0.92,28.91,1.47,1.35,0.91
12401,0.27,0.03,-0.92,29.00,1.42,1.28,0.99
12506,0.26,0.03,-0.92,28.91,1.15,1.32,0.84
12611,0.27,0.03,-0.91,28.95,1.45,1.32,0.89
12716,0.28,0.03,-0.92,29.00,1.54,1.59,0.70
12820,0.27,0.03,-0.93,29.00,1.53,1.21,0.66
12924,0.27,0.03,-0.92,29.00,1.44,1.44,0.72
13029,0.27,0.03,-0.92,28.95,1.24,1.61,0.69
13133,0.28,0.04,-0.92,29.09,1.44,1.66,0.80
13238,0.27,0.03,-0.92,29.00,1.56,1.16,0.90
13342,0.27,0.03,-0.92,29.05,1.26,1.44,0.79
13448,0.27,0.04,-0.93,29.00,1.39,1.11,0.80
13552,0.27,0.04,-0.92,28.91,1.32,1.54,1.02
13657,0.27,0.03,-0.92,28.95,1.13,1.76,0.86
13761,0.27,0.03,-0.93,29.00,1.49,1.35,0.77
13865,0.27,0.03,-0.91,29.00,1.38,1.41,0.89
13970,0.27,0.03,-0.92,29.00,1.26,1.53,0.93
14074,0.27,0.04,-0.92,29.05,1.36,1.45,0.89
14179,0.28,0.03,-0.91,29.00,1.36,1.34,0.69
14283,0.27,0.03,-0.92,29.00,1.56,1.56,0.93
14389,0.27,0.03,-0.92,29.00,1.31,1.41,0.90
14493,0.28,0.03,-0.91,29.00,1.40,1.55,0.76
14598,0.27,0.03,-0.93,29.00,1.28,1.56,0.93
14702,0.27,0.03,-0.93,29.09,1.44,1.17,0.92
14807,0.28,0.03,-0.92,29.00,1.45,1.33,0.67
14911,0.27,0.02,-0.92,29.05,1.42,1.42,1.11
15015,0.27,0.03,-0.92,28.95,1.31,1.45,0.89
15120,0.27,0.03,-0.92,28.95,1.28,1.44,0.86
15224,0.27,0.03,-0.92,29.05,1.21,1.32,0.89
15330,0.27,0.03,-0.91,29.00,1.25,1.33,0.91
15434,0.27,0.03,-0.92,29.00,1.45,1.63,0.83
15539,0.27,0.03,-0.92,29.00,1.37,1.56,0.96
15643,0.27,0.04,-0.93,29.00,1.27,1.47,0.87
15748,0.27,0.03,-0.91,29.00,1.33,1.40,0.78
15852,0.27,0.03,-0.92,29.00,1.24,1.59,0.95
15956,0.27,0.03,-0.92,29.05,1.26,1.44,0.94
16061,0.27,0.03,-0.92,29.09,1.36,1.69,0.95
16165,0.27,0.03,-0.92,29.00,1.21,1.48,0.83
16271,0.27,0.03,-0.91,28.95,1.51,1.21,0.77
16375,0.27,0.03,-0.92,28.95,1.38,1.76,1.14
16480,0.28,0.03,-0.92,29.05,1.24,1.45,0.98
16584,0.27,0.03,-0.91,29.00,1.31,1.49,0.80
16689,0.27,0.03,-0.93,29.05,1.31,2.07,0.82
16793,0.27,0.03,-0.92,29.05,1.37,1.63,0.89
16898,0.28,0.02,-0.92,29.00,1.40,1.31,0.74
17002,0.27,0.03,-0.92,29.05,1.48,1.24,1.08
17107,0.28,0.03,-0.92,28.95,1.46,1.56,0.92
17212,0.27,0.03,-0.92,28.95,1.13,1.52,0.94
17316,0.28,0.04,-0.92,29.05,1.28,1.25,0.82
17421,0.28,0.03,-0.93,29.00,1.27,1.32,0.76
17525,0.27,0.03,-0.91,29.00,1.45,1.44,0.86
17630,0.28,0.04,-0.92,29.00,1.40,1.89,0.85
17734,0.27,0.03,-0.93,28.95,1.61,0.96,0.82
17839,0.27,0.03,-0.91,29.05,1.15,1.76,0.86
17943,0.29,0.03,-0.92,29.05,1.40,1.50,0.80
18049,0.28,0.04,-0.92,29.05,1.37,1.30,0.96
18153,0.27,0.03,-0.93,29.00,1.37,1.82,0.98
18257,0.27,0.03,-0.91,29.00,1.37,1.10,0.94
18362,0.28,0.03,-0.92,29.14,1.34,1.18,0.79
18466,0.27,0.03,-0.91,28.95,1.23,1.31,0.85
18571,0.28,0.02,-0.92,28.95,2.03,1.50,8.91
18675,0.28,0.03,-0.91,29.00,1.47,1.75,0.92
18780,0.28,0.03,-0.93,29.00,1.31,1.50,0.90
18884,0.28,0.03,-0.92,29.09,1.07,1.48,0.78
18990,0.27,0.03,-0.93,29.05,1.34,1.40,0.87
19094,0.28,0.03,-0.93,29.05,1.26,1.26,1.01
19198,0.27,0.03,-0.92,29.00,1.34,1.56,0.91
19303,0.28,0.02,-0.91,29.00,1.40,1.46,0.99
19407,0.28,0.03,-0.92,29.09,1.26,1.79,0.86
19512,0.28,0.03,-0.93,29.05,1.34,1.42,0.70
19616,0.28,0.03,-0.92,29.05,1.44,0.95,0.86
19721,0.28,0.03,-0.92,29.05,1.62,1.40,0.84
19825,0.28,0.02,-0.91,29.05,1.31,1.69,0.95
19931,0.28,0.02,-0.92,29.05,1.47,1.05,0.68
20035,0.28,0.03,-0.91,29.09,1.31,1.37,0.72
20140,0.28,0.03,-0.92,29.05,1.40,1.43,0.97
20244,0.28,0.03,-0.91,29.05,1.28,1.52,1.02
20348,0.28,0.03,-0.92,29.05,1.16,1.61,0.81
20453,0.28,0.03,-0.92,29.05,1.40,1.49,0.73
20557,0.28,0.02,-0.93,29.00,1.32,1.27,0.90
20662,0.28,0.03,-0.93,29.00,1.18,1.43,0.95
20767,0.27,0.03,-0.93,29.09,1.29,1.66,0.78
20872,0.28,0.03,-0.91,29.05,1.24,1.68,0.64
20976,0.28,0.03,-0.94,29.05,1.25,1.40,0.76
21081,0.28,0.03,-0.92,29.05,1.35,1.23,0.89
21185,0.28,0.03,-0.92,28.95,1.42,1.27,0.89
21289,0.27,0.03,-0.92,29.09,1.28,1.44,0.90
21394,0.28,0.02,-0.91,28.95,1.42,1.23,1.01
21498,0.28,0.02,-0.93,28.95,1.63,1.57,0.90
21603,0.28,0.02,-0.91,29.09,1.33,1.54,0.75
21708,0.27,0.03,-0.92,29.09,1.31,1.23,0.84
21813,0.27,0.03,-0.92,29.00,1.58,1.48,0.94
21917,0.27,0.03,-0.92,29.05,1.18,1.19,0.95
22022,0.28,0.03,-0.93,29.05,1.41,1.15,1.02
22126,0.27,0.03,-0.92,29.09,1.18,1.15,1.03
22231,0.28,0.02,-0.93,29.05,1.43,1.17,0.83
22335,0.28,0.02,-0.91,29.14,1.22,1.36,0.85
22439,0.28,0.03,-0.91,29.05,1.45,1.44,0.79
22545,0.28,0.03,-0.92,29.14,1.42,1.47,0.81
22649,0.27,0.02,-0.91,28.95,1.19,1.66,0.73
22754,0.28,0.02,-0.92,29.00,1.60,1.47,1.01
22858,0.28,0.03,-0.92,29.05,1.20,1.70,0.88
22963,0.28,0.02,-0.92,29.05,1.33,1.65,0.95
23067,0.28,0.03,-0.93,29.14,1.47,1.38,0.66
23172,0.28,0.03,-0.91,29.05,1.30,1.37,0.87
23276,0.28,0.03,-0.92,29.19,1.48,1.15,1.10
23380,0.28,0.02,-0.91,29.09,1.59,0.94,5.19
23486,0.28,0.03,-0.91,29.05,1.34,2.06,1.15
23590,0.28,0.02,-0.92,29.05,1.40,2.02,2.89
23695,0.27,0.02,-0.92,29.14,1.37,3.65,3.84
23799,0.29,0.01,-0.92,29.05,2.22,2.21,16.73
23904,0.29,0.02,-0.91,29.05,1.26,2.66,0.86
24008,0.29,0.01,-0.91,29.05,1.29,1.56,0.89
24113,0.28,0.01,-0.92,29.09,1.32,1.46,0.82
24217,0.29,0.01,-0.93,29.09,1.20,1.13,0.95
24323,0.29,0.01,-0.92,29.14,0.99,1.76,0.81
24427,0.29,0.01,-0.93,29.05,1.15,1.36,0.89
24531,0.28,0.02,-0.92,29.05,1.53,1.55,0.92
24636,0.28,0.01,-0.92,29.05,1.12,1.68,0.79
24740,0.28,0.01,-0.92,29.00,1.40,1.55,0.81
24845,0.28,0.01,-0.91,29.19,1.47,1.27,0.89
24949,0.28,0.01,-0.92,29.09,1.31,1.39,0.73
25054,0.28,0.01,-0.92,29.05,1.34,1.19,0.94
25159,0.28,0.01,-0.91,29.05,1.25,1.53,0.77
25264,0.28,0.02,-0.92,29.05,1.46,1.48,0.85
25368,0.29,0.02,-0.92,29.00,1.49,1.76,0.79
25473,0.28,0.02,-0.92,29.09,1.51,1.40,0.92
25577,0.28,0.02,-0.92,29.05,1.21,1.36,0.85
25681,0.28,0.02,-0.92,29.14,1.48,1.69,0.76
25786,0.29,0.01,-0.92,29.14,1.50,1.51,0.96
25890,0.28,0.01,-0.92,29.00,1.41,1.57,0.83
25995,0.28,0.02,-0.92,29.09,1.31,1.70,0.86
26100,0.29,0.02,-0.93,29.05,1.23,1.23,0.69
26205,0.28,0.02,-0.91,29.14,1.08,1.41,0.89
26309,0.28,0.01,-0.91,29.14,1.36,1.63,0.85
26414,0.28,0.01,-0.92,29.14,1.34,1.47,0.80
26518,0.29,0.01,-0.91,29.09,1.32,1.24,0.88
26622,0.28,0.01,-0.92,29.09,1.34,1.34,0.78
26727,0.29,0.01,-0.92,29.09,1.29,1.56,0.92
26831,0.28,0.02,-0.92,29.14,1.21,1.36,0.95
26936,0.29,0.01,-0.92,29.05,1.33,1.34,0.88
27041,0.28,0.01,-0.92,29.09,1.37,1.15,0.98
27146,0.28,0.01,-0.93,29.09,1.39,1.18,0.92
27250,0.28,0.01,-0.92,29.09,1.40,1.49,0.86
27355,0.28,0.01,-0.93,29.05,1.31,1.73,0.96
27459,0.28,0.01,-0.92,29.14,1.40,1.12,0.77
27564,0.29,0.01,-0.92,29.09,1.39,1.16,1.01
27668,0.28,0.01,-0.90,29.14,1.31,1.58,0.66
27772,0.29,0.01,-0.92,29.05,1.03,1.75,0.85
27878,0.28,0.02,-0.92,29.14,1.26,1.42,0.62
27982,0.28,0.01,-0.91,29.05,1.27,1.38,0.72
28087,0.28,0.02,-0.91,29.09,1.37,1.34,0.92
28191,0.29,0.01,-0.92,29.09,1.27,1.40,0.66
28296,0.28,0.01,-0.92,29.05,1.48,1.44,0.85
28400,0.28,0.01,-0.91,29.05,1.35,1.23,1.01
28505,0.29,0.01,-0.92,29.05,1.25,1.40,0.73
28609,0.28,0.01,-0.93,29.19,1.16,1.25,0.74
28713,0.29,0.01,-0.92,29.19,1.12,1.29,0.69
28819,0.28,0.01,-0.91,29.09,1.40,1.05,0.78
28923,0.28,0.01,-0.92,29.14,1.22,1.50,0.82
29028,0.28,0.02,-0.91,29.05,1.42,1.34,0.84
29132,0.29,0.01,-0.91,29.09,1.35,1.68,0.98
29237,0.27,0.01,-0.92,29.19,1.25,1.42,0.85
29341,0.28,0.01,-0.92,29.05,1.43,1.40,0.78
29446,0.28,0.01,-0.93,29.05,1.38,1.48,0.86
29550,0.28,0.01,-0.91,29.05,1.31,1.50,0.79
29655,0.28,0.02,-0.92,29.09,1.31,1.38,0.69
29760,0.28,0.01,-0.91,29.09,1.43,1.50,1.02
29864,0.28,0.01,-0.92,29.09,1.36,1.36,0.79
29969,0.29,0.02,-0.92,29.09,1.41,1.47,0.57
30073,0.28,0.02,-0.92,29.05,1.30,1.73,0.79
30178,0.28,0.01,-0.93,29.14,1.31,1.58,0.77
30282,0.29,0.01,-0.93,29.05,1.27,1.23,0.88
30387,0.28,0.01,-0.91,29.19,1.42,1.03,0.90
30491,0.29,0.01,-0.91,29.00,1.35,1.37,0.82
30597,0.28,0.01,-0.92,29.19,1.31,1.79,0.76
30701,0.29,0.01,-0.91,29.14,1.31,1.68,0.63
30806,0.29,0.02,-0.93,29.14,1.24,1.73,0.87
30910,0.28,0.01,-0.91,29.24,1.44,1.08,0.76
31014,0.28,0.02,-0.91,29.09,1.41,1.12,0.90
31119,0.28,0.02,-0.93,29.05,1.40,1.50,0.79
31223,0.28,0.01,-0.92,29.14,1.37,1.55,0.87
31328,0.28,0.02,-0.92,29.14,1.40,1.66,0.76
31432,0.28,0.01,-0.92,29.14,1.51,1.11,0.82
31538,0.29,0.02,-0.92,29.09,1.40,1.47,0.71
31642,0.28,0.01,-0.92,29.09,1.43,1.37,0.76
31747,0.29,0.01,-0.92,29.24,1.28,1.45,0.68
31851,0.29,0.01,-0.93,29.14,1.37,1.21,0.85
31955,0.28,0.01,-0.91,29.14,1.46,1.27,0.84
32060,0.28,0.02,-0.92,29.19,1.45,1.31,0.99
32164,0.28,0.01,-0.91,29.19,1.56,1.38,0.88
32269,0.28,0.01,-0.92,29.09,1.38,1.27,0.82
32374,0.28,0.01,-0.92,29.14,1.27,1.32,0.88
32479,0.28,0.01,-0.90,29.14,1.25,1.53,0.82
32583,0.29,0.01,-0.92,29.19,1.38,1.78,0.79
32688,0.29,0.01,-0.91,29.09,1.56,1.22,0.84
32792,0.28,0.01,-0.91,29.05,1.46,1.02,0.63
32897,0.29,0.02,-0.92,29.14,1.54,1.11,0.82
33001,0.28,0.02,-0.91,29.09,1.32,1.83,0.73
33105,0.29,0.02,-0.91,29.09,1.18,1.62,0.90
33210,0.29,0.02,-0.92,29.14,1.44,1.53,0.98
33315,0.28,0.01,-0.92,29.14,1.48,1.30,0.75
33420,0.28,0.01,-0.92,29.09,1.29,1.35,0.81
33524,0.29,0.02,-0.92,29.09,1.29,1.66,0.85
33629,0.29,0.01,-0.92,29.09,1.37,1.41,0.82
33733,0.29,0.01,-0.91,29.05,1.60,1.22,0.93
33838,0.28,0.01,-0.93,29.05,1.45,1.58,0.90
33942,0.29,0.01,-0.92,29.09,1.43,1.38,0.95
34046,0.29,0.01,-0.92,29.09,1.40,1.44,0.95
34151,0.29,0.02,-0.92,29.09,1.40,1.38,0.94
34256,0.29,0.01,-0.91,29.14,1.40,1.37,0.92
34361,0.29,0.02,-0.92,29.14,1.47,1.52,0.62
34465,0.29,0.01,-0.91,29.14,1.54,1.12,1.05
34570,0.28,0.01,-0.93,29.05,1.51,1.31,0.79
34674,0.28,0.02,-0.92,29.19,1.24,1.33,0.79
34779,0.29,0.01,-0.91,29.19,1.57,1.38,0.79
34883,0.29,0.02,-0.92,29.14,1.29,1.53,0.92
34988,0.29,0.02,-0.92,29.14,1.22,1.49,0.76
35093,0.29,0.01,-0.93,29.19,1.47,1.20,0.86
35197,0.28,0.01,-0.92,29.09,1.49,1.23,0.74
35302,0.28,0.01,-0.92,29.05,1.47,1.36,0.73
35406,0.29,0.01,-0.92,29.19,1.46,1.22,0.65
35511,0.29,0.02,-0.92,29.09,1.40,1.50,0.82
35615,0.29,0.01,-0.91,29.14,1.61,1.55,0.64
35720,0.29,0.01,-0.91,29.14,1.44,1.27,0.81
35824,0.29,0.02,-0.92,29.14,1.47,1.30,0.73
35929,0.28,0.02,-0.91,29.05,1.37,1.63,0.79
36034,0.29,0.01,-0.92,29.14,1.51,1.55,0.89
36139,0.29,0.01,-0.92,29.05,1.37,1.47,0.76
36243,0.29,0.01,-0.92,29.14,1.48,1.28,0.77
36347,0.28,0.01,-0.92,29.14,1.40,1.43,0.87
36452,0.29,0.02,-0.93,29.19,1.53,1.68,0.82
36556,0.29,0.02,-0.92,29.00,1.50,1.20,0.87
36661,0.28,0.02,-0.91,29.19,1.37,1.43,0.92
36765,0.29,0.02,-0.91,29.09,1.53,1.96,0.67
36871,0.29,0.01,-0.92,29.14,1.26,1.69,0.88
36975,0.28,0.01,-0.91,29.14,1.37,1.37,0.85
37080,0.28,0.01,-0.92,29.14,1.41,1.21,0.76
37184,0.29,0.01,-0.91,29.09,1.53,1.71,0.81
37288,0.29,0.01,-0.91,29.19,1.46,1.39,0.86
37393,0.29,0.01,-0.91,29.19,1.34,1.56,0.79
37497,0.29,0.01,-0.93,29.09,1.52,1.38,0.79
37602,0.29,0.01,-0.92,29.14,1.44,1.39,0.84
37707,0.28,0.01,-0.91,29.14,1.38,1.34,0.68
37812,0.28,0.02,-0.91,29.09,1.50,1.62,0.82
37916,0.28,0.01,-0.93,29.19,1.47,1.40,0.75
38021,0.28,0.02,-0.92,29.19,1.27,1.47,0.89
38125,0.28,0.02,-0.92,29.09,1.47,1.47,0.74
38230,0.29,0.02,-0.91,29.09,1.22,1.56,0.79
38334,0.29,0.02,-0.92,29.14,1.45,1.34,0.82
38438,0.28,0.01,-0.92,29.14,1.54,1.53,0.83
38543,0.29,0.01,-0.91,29.14,1.61,1.50,0.71
38648,0.29,0.02,-0.92,29.19,1.28,1.27,0.82
38753,0.29,0.02,-0.92,29.09,1.40,1.40,0.73
38857,0.29,0.01,-0.92,29.09,1.50,1.24,0.86
38962,0.29,0.01,-0.91,29.09,1.50,1.53,0.87
39066,0.29,0.02,-0.92,29.28,1.37,1.71,0.95
39171,0.29,0.01,-0.93,29.14,1.53,1.29,0.98
39275,0.29,0.01,-0.91,29.14,1.15,1.74,0.85
39379,0.29,0.01,-0.92,28.95,1.44,1.33,0.87
39485,0.29,0.02,-0.92,29.14,1.64,1.49,0.79
39589,0.29,0.01,-0.92,29.09,1.50,1.55,0.63
39694,0.29,0.02,-0.92,29.19,1.44,1.52,0.81
39798,0.29,0.01,-0.92,29.14,1.49,1.34,0.81
39903,0.28,0.02,-0.92,29.14,1.31,1.66,0.79
40007,0.29,0.01,-0.92,29.09,1.48,1.76,0.85
40112,0.29,0.01,-0.91,29.09,1.71,1.22,0.82
40216,0.29,0.02,-0.92,29.24,1.51,1.30,0.98
40321,0.29,0.01,-0.92,29.14,1.51,1.53,0.73
40426,0.29,0.01,-0.92,29.19,1.25,1.81,0.82
40530,0.29,0.01,-0.92,29.09,1.44,1.34,0.63
40635,0.28,0.01,-0.91,29.24,1.34,1.73,0.82
40739,0.29,0.01,-0.92,29.14,1.39,1.85,0.83
40844,0.29,0.02,-0.92,29.14,1.39,1.82,0.73
40948,0.28,0.01,-0.92,29.19,1.42,1.24,0.95
41053,0.29,0.01,-0.91,29.09,1.46,1.33,0.79
41157,0.30,0.01,-0.92,29.19,1.15,1.41,0.82
41263,0.29,0.02,-0.93,29.14,1.47,1.60,0.79
41367,0.29,0.01,-0.92,29.14,1.47,1.08,0.85
41472,0.29,0.01,-0.91,29.14,1.33,1.26,0.78
41576,0.29,0.01,-0.92,29.19,1.40,1.30,0.67
41680,0.29,0.02,-0.93,29.19,1.50,1.41,0.79
41785,0.29,0.01,-0.92,29.19,1.33,1.69,0.89
41889,0.29,0.01,-0.92,29.09,1.34,1.70,0.66
41994,0.29,0.01,-0.92,29.14,1.50,1.46,0.92
42098,0.29,0.02,-0.92,29.14,1.63,1.58,0.79
42204,0.29,0.01,-0.93,29.14,1.31,1.11,0.73
42308,0.29,0.01,-0.91,29.05,1.29,1.18,0.86
42413,0.28,0.01,-0.92,29.19,1.52,1.47,0.76
42517,0.29,0.02,-0.91,29.09,1.50,1.70,0.79
42621,0.29,0.02,-0.92,29.09,1.26,1.58,0.99
42726,0.29,0.02,-0.92,29.05,1.44,1.26,0.86
42830,0.29,0.01,-0.92,29.05,1.50,1.37,0.84
42935,0.29,0.02,-0.91,29.14,1.22,1.65,0.63
43040,0.28,0.01,-0.94,29.05,1.37,1.88,0.85
43145,0.30,0.01,-0.91,29.19,1.46,1.36,0.69
43249,0.30,0.02,-0.92,29.19,1.40,1.75,0.92
43354,0.30,0.02,-0.91,29.19,1.45,1.66,0.85
43458,0.29,0.01,-0.92,29.14,1.32,1.33,0.85
43563,0.29,0.01,-0.91,29.14,1.34,1.15,0.74
43667,0.29,0.02,-0.91,29.05,1.29,1.27,0.81
43771,0.29,0.01,-0.92,29.14,1.39,1.20,0.81
43876,0.29,0.01,-0.91,29.00,1.39,1.33,0.92
43981,0.29,0.02,-0.92,29.09,1.42,1.34,0.75
44086,0.28,0.01,-0.91,29.14,1.47,1.74,0.97
44190,0.29,0.02,-0.92,29.24,1.20,1.47,0.85
44295,0.29,0.01,-0.92,29.19,1.29,1.40,0.98
44399,0.30,0.01,-0.91,29.19,1.44,1.37,0.84
44504,0.30,0.02,-0.92,29.09,1.32,1.32,0.90
44608,0.29,0.01,-0.91,29.19,1.36,1.46,0.83
44712,0.29,0.01,-0.92,29.14,1.51,1.47,0.98
