X,Y,Z
-6257.640069312505,478.2191876875001,676.9551091250004
-6284.540449687505,477.6205875625001,681.2318963750004
-6311.4408300625055,476.01085700000004,685.3293136875003
-6338.341210437506,473.50789475000005,689.2473610625003
-6365.049305937506,470.3217486875,692.9257266875003
-6391.565116562506,466.654440625,696.1216996250004
-6418.080927187506,462.80341937500003,698.7097964375004
-6444.596737812506,458.95239812500006,700.5703120000004
-6471.360221312506,455.1013768750001,701.7236678750004
-6498.371377687506,451.2503556250001,702.2775165000004
-6525.382534062505,447.39933437500014,702.5766015000004
-6552.551659500005,443.54831312500016,702.8756865000004
-6579.878754000006,439.6972918750002,703.1747715000004
-6607.205848500006,436.0063521875002,703.4738565000004
-6634.355272000006,432.4754940625002,703.7729415000003
-6660.970603812506,428.9446359375002,704.0720265000003
-6686.706989500006,425.4137778125002,704.6358293750003
-6711.476043562506,421.8829196875002,705.6832505625003
-6735.506379750005,418.3520615625002,706.9495721875004
-6758.951256187505,414.5904069375002,708.2158938125004
-6781.933559625006,410.2760788125002,709.4822154375005
-6804.744838125006,405.1530065000002,710.7485370625005
-6827.556116625006,399.24583950000016,712.0148586875006
-6850.367395125007,392.7918681250002,713.2811803125006
-6873.178673625007,385.83410006250017,714.3336780000006
-6895.989952125007,378.2524448750002,714.9965910000006
-6918.8012306250075,370.02956000000023,715.4837432500007
-6941.612509125008,361.23185806250024,715.9708955000007
-6964.423787625008,351.85435081250023,716.4580477500007
-6986.997888625008,341.94687618750027,716.9452000000007
-7009.334812125008,331.4197947500003,717.4323522500007
-7031.671735625008,320.1832465000003,717.9195045000007
-7054.008659125008,308.38173743750025,718.5729672500007
-7076.345582625008,296.1693808750003,719.6824096250008
-7098.448253500008,283.60423306250027,721.4208604375008
-7120.023337187508,270.87545743750024,723.4986505625008
-7140.904508562508,258.1466818125002,725.7584411875007
-7161.010138500009,245.41790618750022,728.2002323125007
-7180.341492125009,232.91596212500022,730.6420234375007
-7198.717487125009,220.95683437500023,732.9251307500007
-7216.1219141250085,209.4932881875002,734.8796335625007
-7232.785936812508,198.44629006250022,736.3315551250007
-7248.788470312508,187.88376412500023,737.0110199375008
-7264.454396937508,177.81160293750023,736.9942333125008
-7280.120323562508,168.19392531250023,736.5417398750009
-7295.978906937508,159.09582787500023,735.9099948750008
-7312.030147062508,150.30567087500023,735.2782498750008
-7328.336107750008,141.51551387500024,734.6465048750008
-7344.896789000008,132.72535687500024,734.2177681250008
-7361.628963437508,124.11921043750024,734.2010301250009
-7378.706286937508,115.87947750000023,734.557874875001
-7395.957266312507,107.82214750000023,735.2840299375009
-7413.208245687507,99.94521681250022,736.214903062501
-7430.271835375006,92.47967343750021,737.145776187501
-7447.148035375006,85.62291618750021,738.0766493125011
-7463.754119562505,79.42690787500021,739.0075224375012
-7479.854343375006,73.92833568750021,739.9383955625012
-7495.4813392500055,69.1617883125002,740.8692686875013
-7510.870851750005,64.7127804375002,741.8001418125014
-7526.031287937505,60.5568913125002,742.7310149375014
-7540.803555500005,56.694120937500195,743.6618880625015
-7555.416730750005,52.83135056250019,744.5927611875015
-7570.029906000004,48.96858018750019,745.5236343125016
-7584.643081250004,45.10580981250018,746.4545074375017
-7599.2562565000035,41.092568562500176,747.3853805625017
-7613.605426500003,36.92885643750017,748.3162536875018
-7627.481000062503,32.76514431250017,749.2471268125018
-7641.146982437503,28.601432187500166,750.0150893125019
-7654.812964812502,24.437720062500162,750.6201411875019
-7668.249129625002,20.27400793750016,751.2251930625018
-7681.139907062502,16.110295812500155,751.8302449375018
-7693.715114687502,11.946583687500153,752.4352968125017
-7706.290322312502,7.782871562500151,753.0403486875017
-7718.865529937502,3.6191594375001497,753.6454005625017
-7731.440737562502,-0.5445526874998521,754.2504524375016
-7744.015945187502,-4.708264812499854,754.8555043125016
-7756.5911528125025,-8.871976937499856,755.4605561875015
-7769.360001000003,-13.035689062499857,756.0656080625015
-7782.732877000003,-16.909434374999858,756.6706599375015
-7796.890424250004,-20.01373168749986,757.2757118125014
-7811.758850125004,-22.10687043749986,757.6421198750014
-7827.140387937504,-23.27274256249986,757.5993772500015
-7842.698443062503,-23.817621562499863,757.2184203125015
-7858.256498187503,-23.860506937499864,756.6697559375015
-7873.543888875002,-23.390173874999864,756.1210915625014
-7888.2521457500025,-22.683212124999866,755.5724271875014
-7902.311351312503,-21.976250374999868,755.0237628125013
-7915.560022625003,-21.42875037499987,754.4750984375013
-7927.821725125003,-21.299168749999872,753.9264340625012
-7939.230854187503,-21.61346462499987,753.3777696875012
-7950.066112437503,-22.113181374999872,753.1011643125012
-7960.495683250003,-22.612898124999873,753.4270558750012
-7970.757880500003,-23.265105687499876,754.3911921875011
-7981.020077750003,-24.244876499999876,755.9880477500011
-7991.282275000003,-25.39971974999988,757.9098157500011
-8001.544472250003,-26.55456299999988,760.0055571250011
-8011.958612375003,-27.941508187499885,762.2752718750012
-8022.524695375003,-29.733772874999886,764.5449866250012
-8033.258719125002,-31.94884787499989,766.8147013750013
-8044.160683625002,-34.67318618749989,769.3193885000013
-8055.062648125002,-37.65719506249989,772.3300505625014
-8065.964612625002,-40.64120393749989,775.9759508125013
-8076.866577125002,-43.62521281249989,780.3448163750014
-8087.7685416250015,-46.60922168749989,785.4581420625015
-8098.670506125001,-49.38748868749989,791.4279886250015
-8109.572470625001,-51.80521231249989,798.3324732500015
-8120.474435125001,-54.06813443749989,806.0445035000015
-8131.376399625001,-56.331056562499896,814.2840080625015
-8142.278364125001,-58.5939786874999,822.7072889375015
-8153.180328625001,-60.8569008124999,830.9314414375016
-8164.082293125,-63.119822937499904,838.9564655625015
-8174.984257625,-65.38274506249991,846.9814896875015
-8185.7259445625,-67.64566718749991,855.0065138125015
-8195.9832848125,-69.90858931249991,863.0315379375014
-8205.675722750002,-72.17151143749992,871.0565620625014
-8214.867296187502,-74.43443356249992,879.0815861875013
-8223.564123875001,-76.69735568749992,887.1066103125013
-8231.8105511875,-78.96027781249992,895.2979363750012
-8239.671501625,-81.22319993749993,903.6555643750012
-8247.052831375,-83.48612206249993,912.2212525000011
