Timestamp,aX (g),aY (g),aZ (g),Temp (C),gX (°/s),gY (°/s),gZ (°/s)
8903,-48.00,-420.00,-15564.00,25.14,170.00,186.00,-225.00
9009,-488.00,-392.00,-15748.00,25.14,216.00,175.00,473.00
9114,-424.00,-396.00,-15888.00,25.14,161.00,173.00,2.00
9219,-476.00,-2052.00,-15184.00,25.14,181.00,135.00,55.00
9324,312.00,-1064.00,-15320.00,25.14,150.00,126.00,-282.00
9428,284.00,48.00,-15596.00,25.09,145.00,191.00,-141.00
9534,-124.00,-532.00,-15428.00,25.19,147.00,182.00,142.00
9638,-336.00,-1316.00,-15512.00,25.09,209.00,160.00,201.00
9744,-328.00,-836.00,-15548.00,25.14,180.00,194.00,-407.00
9849,-144.00,-24.00,-15652.00,25.14,191.00,170.00,-49.00
9954,212.00,-372.00,-15592.00,25.05,180.00,156.00,326.00
10059,-60.00,-1084.00,-15392.00,25.05,167.00,160.00,308.00
10164,4.00,-568.00,-15732.00,25.05,182.00,186.00,128.00
10269,-404.00,-324.00,-15672.00,25.14,136.00,181.00,-371.00
10374,-384.00,-268.00,-15564.00,25.19,154.00,165.00,-168.00
10479,136.00,-24.00,-15524.00,25.24,160.00,192.00,-282.00
10585,-156.00,452.00,-15512.00,25.14,141.00,136.00,-196.00
10689,-220.00,368.00,-15460.00,25.14,182.00,133.00,-97.00
10795,-240.00,-684.00,-15524.00,25.14,207.00,174.00,355.00
10899,-248.00,200.00,-15320.00,25.09,213.00,187.00,114.00
11004,-96.00,-12.00,-15540.00,25.14,156.00,174.00,-526.00
11110,-124.00,96.00,-15372.00,25.24,169.00,152.00,123.00
11214,-52.00,-80.00,-15600.00,25.14,238.00,155.00,527.00
11320,-160.00,-100.00,-15492.00,25.05,176.00,168.00,353.00
11424,-220.00,-128.00,-15504.00,25.19,163.00,147.00,122.00
11530,-264.00,-140.00,-15420.00,25.00,189.00,172.00,126.00
11634,-200.00,-192.00,-15520.00,25.05,172.00,164.00,132.00
11740,-200.00,-208.00,-15520.00,25.19,184.00,157.00,96.00
11845,-184.00,-228.00,-15636.00,25.09,207.00,159.00,119.00
11950,-244.00,-268.00,-15476.00,25.19,186.00,177.00,116.00
12055,-200.00,-216.00,-15348.00,25.14,191.00,167.00,117.00
12160,-176.00,-232.00,-15512.00,25.09,177.00,190.00,112.00
12265,-164.00,-192.00,-15460.00,25.09,161.00,155.00,122.00
12370,344.00,-200.00,-15520.00,25.14,209.00,170.00,269.00
12475,-60.00,-96.00,-15488.00,25.14,199.00,152.00,712.00
12580,232.00,-84.00,-15560.00,25.14,136.00,178.00,-275.00
12685,-172.00,-52.00,-15424.00,25.19,171.00,152.00,92.00
12790,76.00,-332.00,-15416.00,25.19,169.00,184.00,9.00
12895,-1220.00,-300.00,-15432.00,25.24,185.00,201.00,324.00
13000,-272.00,-260.00,-15436.00,25.14,174.00,193.00,-64.00
13106,-256.00,-320.00,-15368.00,25.14,185.00,171.00,-33.00
