X,Y,Z
8973.777206250004,0.0,-14138.359003124999
9278.006765625003,0.0,-14617.442615625
9587.254753125002,0.0,-15104.441671875
9901.518103125001,0.0,-15599.374565625001
10220.79375,0.0,-16102.262756250002
10545.078628125,0.0,-16613.124637500005
10874.37886875,0.0,-17131.978603125004
11208.703668749999,0.0,-17658.836915625005
11548.059159374998,0.0,-18193.702640625004
11892.454537499998,0.0,-18736.575778125007
12241.898999999998,0.0,-19287.453262500007
12596.395612499997,0.0,-19846.328962500007
12955.944374999997,0.0,-20413.19981250001
13320.545287499997,0.0,-20988.06581250001
13690.198349999997,0.0,-21570.933093750013
14064.906628124996,0.0,-22161.81698437501
14444.676253124995,0.0,-22760.73281250001
14829.507224999996,0.0,-23367.689775000006
15219.396478124996,0.0,-23982.690937500003
15614.350143749996,0.0,-24605.7363
16014.380484374997,0.0,-25236.825862499998
16419.496696874994,0.0,-25875.956559374998
16829.698781249994,0.0,-26523.119193749997
17244.977540624994,0.0,-27178.298437499998
17665.323778124995,0.0,-27841.475896874996
18090.734428124997,0.0,-28512.636243749996
18521.209490625,0.0,-29191.770281249996
18956.748965625,0.0,-29878.874943749997
19397.352853125,0.0,-30573.947165624995
19843.0180875,0.0,-31276.983881249995
20293.741603125,0.0,-31987.988156249994
20749.52953125,0.0,-32706.963056249995
21210.388003124997,0.0,-33433.911646875
21676.317018749996,0.0,-34168.843125
22147.316578124995,0.0,-34911.7666875
22623.380549999994,0.0,-35662.6854
23104.499737499995,0.0,-36421.60232812501
23590.674140624993,0.0,-37188.52360312501
24081.909890624996,0.0,-37963.452290625006
24578.210053125,0.0,-38746.39452187501
25079.574628125003,0.0,-39537.35949375001
25586.003615625006,0.0,-40336.341075000004
26097.49701562501,0.0,-41143.323937500005
26614.05789375001,0.0,-41958.30195000001
27135.69238125001,0.0,-42781.272046875005
27662.40354375001,0.0,-43612.228096875006
28194.18831562501,0.0,-44451.167034375
28731.03750000001,0.0,-45298.088859375
29272.94496562501,0.0,-46152.993571875
29819.913778125014,0.0,-47015.887303125
30371.950068750015,0.0,-47886.785381249996
30929.059968750014,0.0,-48765.70006875
31491.246543750014,0.0,-49652.63443125
32058.509793750014,0.0,-50547.58846875
32630.852784375013,0.0,-51450.559115625
33208.28471250001,0.0,-52361.537175000005
33790.81477500001,0.0,-53280.513450000006
