Timestamp,aX (g),aY (g),aZ (g),Temp (C),gX (°/s),gY (°/s),gZ (°/s)
2813,732.00,9196.00,-12536.00,25.52,183.00,163.00,85.00
2919,688.00,9216.00,-12500.00,25.57,164.00,200.00,113.00
3023,748.00,9332.00,-12584.00,25.61,166.00,186.00,106.00
3129,748.00,9260.00,-12452.00,25.52,161.00,196.00,94.00
3233,764.00,9260.00,-12456.00,25.47,202.00,204.00,104.00
3339,656.00,9316.00,-12552.00,25.61,186.00,179.00,124.00
3444,684.00,9304.00,-12508.00,25.66,166.00,180.00,97.00
3549,788.00,9324.00,-12492.00,25.52,185.00,178.00,91.00
3654,680.00,9288.00,-12444.00,25.52,179.00,170.00,108.00
3759,716.00,9252.00,-12592.00,25.57,166.00,167.00,82.00
3864,696.00,9280.00,-12720.00,25.61,193.00,162.00,101.00
3970,800.00,9316.00,-12552.00,25.57,168.00,194.00,111.00
4074,724.00,9256.00,-12632.00,25.57,180.00,181.00,107.00
4179,724.00,9176.00,-12700.00,25.57,214.00,188.00,103.00
4285,764.00,9312.00,-12600.00,25.52,176.00,201.00,111.00
4389,736.00,9268.00,-12564.00,25.66,187.00,211.00,113.00
4495,652.00,9180.00,-12424.00,25.52,192.00,162.00,90.00
4599,708.00,9312.00,-12464.00,25.57,166.00,169.00,80.00
4705,808.00,9124.00,-12360.00,25.57,179.00,184.00,101.00
4810,688.00,9296.00,-12664.00,25.61,178.00,183.00,118.00
4915,760.00,9212.00,-12304.00,25.52,151.00,185.00,120.00
5020,764.00,9004.00,-12616.00,25.66,174.00,173.00,108.00
5125,732.00,9416.00,-12576.00,25.61,179.00,178.00,115.00
5230,688.00,9232.00,-12524.00,25.57,194.00,164.00,89.00
5336,748.00,9288.00,-12620.00,25.47,189.00,179.00,100.00
5440,708.00,9320.00,-12488.00,25.52,205.00,164.00,102.00
5545,760.00,9360.00,-12504.00,25.52,197.00,204.00,84.00
5650,688.00,9228.00,-12572.00,25.57,187.00,146.00,114.00
5755,664.00,9232.00,-12636.00,25.57,162.00,161.00,98.00
5861,672.00,9308.00,-12604.00,25.61,156.00,218.00,87.00
5965,620.00,9388.00,-12380.00,25.52,210.00,209.00,127.00
6071,692.00,9204.00,-12652.00,25.61,188.00,194.00,89.00
6175,820.00,9236.00,-12664.00,25.71,181.00,190.00,114.00
6281,716.00,9224.00,-12508.00,25.57,210.00,180.00,112.00
6386,636.00,9216.00,-12456.00,25.61,188.00,176.00,118.00
6491,760.00,9344.00,-12496.00,25.61,179.00,144.00,111.00
6596,844.00,9300.00,-12584.00,25.61,184.00,183.00,97.00
6701,716.00,9264.00,-12588.00,25.66,182.00,168.00,104.00
6806,720.00,9184.00,-12556.00,25.61,170.00,171.00,95.00
6912,616.00,9260.00,-12576.00,25.52,185.00,159.00,97.00
7016,720.00,9216.00,-12716.00,25.57,196.00,182.00,92.00
7121,656.00,9304.00,-12696.00,25.57,188.00,185.00,86.00
7226,756.00,9172.00,-12480.00,25.57,191.00,191.00,100.00
7331,800.00,9296.00,-12444.00,25.66,194.00,187.00,89.00
7436,688.00,9224.00,-12536.00,25.61,175.00,154.00,107.00
7541,684.00,9184.00,-12604.00,25.52,181.00,194.00,102.00
7647,716.00,9248.00,-12520.00,25.57,199.00,182.00,81.00
7751,880.00,9300.00,-12376.00,25.57,162.00,203.00,102.00
7857,672.00,9400.00,-12504.00,25.57,192.00,172.00,113.00
7961,740.00,9432.00,-12700.00,25.66,182.00,205.00,113.00
8067,764.00,9272.00,-12268.00,25.61,183.00,198.00,78.00
8172,756.00,9188.00,-12456.00,25.66,163.00,181.00,94.00
8276,776.00,9292.00,-12624.00,25.61,179.00,169.00,107.00
8382,712.00,9180.00,-12332.00,25.61,165.00,180.00,117.00
8486,736.00,9132.00,-12488.00,25.57,178.00,171.00,97.00
8592,716.00,9236.00,-12544.00,25.52,170.00,180.00,93.00
8697,648.00,9140.00,-12384.00,25.47,160.00,188.00,91.00
8802,672.00,9228.00,-12596.00,25.61,171.00,173.00,111.00
8907,704.00,9316.00,-12512.00,25.61,220.00,195.00,126.00
9012,752.00,9180.00,-12524.00,25.57,189.00,196.00,114.00
9117,772.00,9356.00,-12408.00,25.57,202.00,214.00,84.00
9223,720.00,9344.00,-12456.00,25.52,194.00,183.00,102.00
9327,732.00,9404.00,-12492.00,25.57,204.00,201.00,116.00
9433,668.00,9292.00,-12548.00,25.57,166.00,196.00,96.00
9537,672.00,9296.00,-12708.00,25.57,185.00,179.00,114.00
9643,676.00,9216.00,-12444.00,25.57,193.00,169.00,105.00
9748,604.00,9256.00,-12612.00,25.57,180.00,161.00,86.00
9852,724.00,9296.00,-12432.00,25.52,175.00,180.00,105.00
9958,724.00,9308.00,-12564.00,25.57,190.00,182.00,101.00
10062,804.00,9208.00,-12556.00,25.61,187.00,174.00,95.00
10168,732.00,9396.00,-12524.00,25.57,182.00,198.00,112.00
10273,684.00,9300.00,-12416.00,25.66,167.00,197.00,84.00
10378,684.00,9268.00,-12492.00,25.57,166.00,177.00,92.00
10483,792.00,9264.00,-12560.00,25.52,184.00,157.00,120.00
10589,784.00,9248.00,-12608.00,25.61,194.00,217.00,109.00
10693,636.00,9236.00,-12644.00,25.47,189.00,167.00,112.00
10799,752.00,9288.00,-12736.00,25.57,201.00,181.00,103.00
10904,708.00,9192.00,-12528.00,25.57,188.00,165.00,101.00
11009,656.00,9328.00,-12568.00,25.61,167.00,202.00,104.00
11114,740.00,9180.00,-12556.00,25.61,165.00,170.00,100.00
11219,716.00,9212.00,-12604.00,25.57,156.00,213.00,93.00
11324,640.00,9220.00,-12584.00,25.57,185.00,178.00,102.00
11429,684.00,9364.00,-12488.00,25.57,161.00,183.00,105.00
11534,832.00,9224.00,-12472.00,25.57,182.00,202.00,108.00
11639,688.00,9340.00,-12568.00,25.61,198.00,182.00,115.00
11745,740.00,9200.00,-12500.00,25.71,180.00,177.00,105.00
11849,668.00,9276.00,-12580.00,25.61,197.00,181.00,104.00
11955,732.00,9332.00,-12568.00,25.61,186.00,180.00,107.00
