Timestamp,aX (g),aY (g),aZ (g),Temp (C),gX (°/s),gY (°/s),gZ (°/s)
4282,768.00,-904.00,-15420.00,25.57,177.00,192.00,105.00
4387,804.00,-968.00,-15548.00,25.57,187.00,169.00,100.00
4492,808.00,-920.00,-15540.00,25.66,182.00,167.00,104.00
4597,744.00,-952.00,-15528.00,25.61,194.00,174.00,84.00
4702,852.00,-956.00,-15540.00,25.57,179.00,178.00,114.00
4807,736.00,-972.00,-15584.00,25.61,165.00,186.00,108.00
4912,788.00,-960.00,-15596.00,25.66,176.00,163.00,104.00
5017,720.00,-1064.00,-15476.00,25.52,162.00,181.00,90.00
5123,796.00,-920.00,-15624.00,25.47,175.00,176.00,93.00
5227,720.00,-964.00,-15540.00,25.57,174.00,194.00,102.00
5332,732.00,-980.00,-15736.00,25.71,196.00,191.00,102.00
5437,772.00,-948.00,-15468.00,25.47,180.00,190.00,100.00
5542,712.00,-1060.00,-15580.00,25.61,202.00,144.00,106.00
5647,796.00,-956.00,-15508.00,25.61,178.00,185.00,131.00
5752,792.00,-936.00,-15432.00,25.47,172.00,152.00,98.00
5858,828.00,-988.00,-15508.00,25.61,168.00,184.00,114.00
5962,844.00,-924.00,-15656.00,25.57,188.00,185.00,107.00
6068,820.00,-936.00,-15484.00,25.47,195.00,162.00,120.00
6172,792.00,-888.00,-15520.00,25.57,184.00,160.00,121.00
6278,816.00,-972.00,-15660.00,25.61,205.00,183.00,117.00
6382,812.00,-1020.00,-15500.00,25.47,190.00,173.00,100.00
6488,760.00,-960.00,-15544.00,25.57,188.00,160.00,81.00
6593,728.00,-1024.00,-15460.00,25.52,174.00,196.00,106.00
6697,724.00,-936.00,-15528.00,25.66,158.00,194.00,114.00
6803,740.00,-964.00,-15620.00,25.52,175.00,174.00,77.00
6907,788.00,-936.00,-15616.00,25.57,174.00,185.00,122.00
7013,864.00,-928.00,-15516.00,25.52,195.00,193.00,94.00
7117,868.00,-1004.00,-15480.00,25.57,167.00,180.00,100.00
7223,816.00,-940.00,-15628.00,25.52,198.00,166.00,108.00
7328,884.00,-1024.00,-15528.00,25.57,182.00,165.00,80.00
7433,820.00,-1028.00,-15476.00,25.57,205.00,178.00,103.00
7538,668.00,-1044.00,-15520.00,25.61,180.00,188.00,85.00
7643,908.00,-908.00,-15472.00,25.57,180.00,177.00,109.00
7748,736.00,-896.00,-15484.00,25.61,172.00,158.00,114.00
7854,904.00,-1024.00,-15512.00,25.47,177.00,210.00,81.00
7958,800.00,-972.00,-15616.00,25.61,173.00,171.00,88.00
8064,716.00,-940.00,-15464.00,25.57,183.00,183.00,102.00
8168,744.00,-920.00,-15604.00,25.52,160.00,190.00,107.00
8273,736.00,-964.00,-15600.00,25.57,182.00,173.00,105.00
8378,820.00,-888.00,-15528.00,25.61,207.00,194.00,133.00
8483,748.00,-1028.00,-15404.00,25.57,173.00,193.00,98.00
8589,792.00,-1020.00,-15536.00,25.61,191.00,184.00,106.00
8693,740.00,-948.00,-15512.00,25.61,172.00,165.00,98.00
8799,832.00,-976.00,-15560.00,25.61,177.00,179.00,94.00
8903,760.00,-996.00,-15456.00,25.57,197.00,176.00,83.00
9009,840.00,-932.00,-15384.00,25.57,182.00,176.00,91.00
9113,788.00,-928.00,-15612.00,25.61,164.00,179.00,101.00
9219,876.00,-984.00,-15504.00,25.52,190.00,207.00,104.00
9323,844.00,-960.00,-15504.00,25.52,203.00,172.00,99.00
9428,856.00,-1020.00,-15508.00,25.57,193.00,183.00,104.00
9534,788.00,-808.00,-15624.00,25.66,197.00,195.00,107.00
9638,792.00,-880.00,-15576.00,25.61,182.00,162.00,99.00
9744,924.00,-992.00,-15580.00,25.57,181.00,197.00,94.00
9848,824.00,-956.00,-15464.00,25.61,177.00,177.00,103.00
9954,776.00,-988.00,-15568.00,25.57,222.00,180.00,121.00
10058,844.00,-972.00,-15716.00,25.52,171.00,203.00,98.00
10164,876.00,-956.00,-15508.00,25.57,178.00,170.00,118.00
10269,776.00,-1004.00,-15628.00,25.66,190.00,179.00,92.00
10374,788.00,-900.00,-15516.00,25.52,182.00,183.00,120.00
10479,856.00,-920.00,-15628.00,25.52,181.00,174.00,102.00
10584,836.00,-1000.00,-15560.00,25.57,160.00,172.00,92.00
10689,764.00,-956.00,-15600.00,25.57,163.00,167.00,102.00
10795,876.00,-972.00,-15560.00,25.52,182.00,215.00,112.00
10899,880.00,-1004.00,-15532.00,25.52,154.00,187.00,95.00
11004,808.00,-968.00,-15760.00,25.61,146.00,195.00,95.00
11109,828.00,-868.00,-15496.00,25.52,194.00,185.00,95.00
11214,920.00,-964.00,-15628.00,25.61,198.00,214.00,102.00
11320,768.00,-960.00,-15320.00,25.61,187.00,182.00,94.00
11424,888.00,-956.00,-15364.00,25.47,197.00,162.00,108.00
11530,788.00,-1012.00,-15508.00,25.57,177.00,170.00,98.00
11634,688.00,-1040.00,-15624.00,25.52,190.00,159.00,97.00
11740,756.00,-964.00,-15464.00,25.57,165.00,192.00,117.00
11845,800.00,-964.00,-15540.00,25.57,165.00,199.00,84.00
11950,808.00,-892.00,-15544.00,25.61,189.00,167.00,100.00
12055,832.00,-1048.00,-15632.00,25.57,202.00,193.00,114.00
12161,688.00,-980.00,-15384.00,25.57,187.00,179.00,82.00
12265,816.00,-1024.00,-15292.00,25.61,202.00,177.00,110.00
12370,860.00,-1016.00,-15532.00,25.61,173.00,179.00,106.00
12475,812.00,-924.00,-15468.00,25.52,201.00,182.00,119.00
12580,684.00,-880.00,-15608.00,25.57,179.00,193.00,86.00
12686,856.00,-908.00,-15556.00,25.57,189.00,181.00,123.00
12790,788.00,-860.00,-15572.00,25.61,180.00,172.00,95.00
12896,828.00,-992.00,-15472.00,25.57,176.00,189.00,100.00
13000,844.00,-1012.00,-15556.00,25.57,198.00,223.00,75.00
13106,884.00,-952.00,-15552.00,25.52,186.00,182.00,94.00
