Timestamp,aX (g),aY (g),aZ (g),Temp (C),gX (°/s),gY (°/s),gZ (°/s)
4808,688.00,14632.00,-6116.00,25.66,198.00,188.00,99.00
4914,508.00,14672.00,-6028.00,25.57,194.00,203.00,108.00
5019,560.00,14712.00,-5980.00,25.57,212.00,186.00,107.00
5124,600.00,14760.00,-6048.00,25.52,176.00,193.00,100.00
5229,700.00,14620.00,-6116.00,25.42,189.00,169.00,105.00
5334,696.00,14784.00,-6000.00,25.57,172.00,180.00,103.00
5439,680.00,14656.00,-5920.00,25.61,178.00,188.00,104.00
5544,504.00,14776.00,-6052.00,25.57,174.00,200.00,88.00
5649,608.00,14688.00,-5968.00,25.57,195.00,193.00,115.00
5754,580.00,14696.00,-5992.00,25.61,178.00,171.00,105.00
5859,620.00,14676.00,-5960.00,25.61,181.00,178.00,97.00
5964,608.00,14712.00,-5916.00,25.47,199.00,187.00,104.00
6070,656.00,14712.00,-6144.00,25.52,164.00,151.00,126.00
6174,604.00,14640.00,-6108.00,25.66,178.00,186.00,109.00
6280,620.00,14820.00,-5932.00,25.66,188.00,157.00,133.00
6384,716.00,14724.00,-5976.00,25.57,190.00,205.00,98.00
6490,568.00,14752.00,-6112.00,25.61,178.00,183.00,110.00
6595,532.00,14728.00,-6108.00,25.57,180.00,183.00,89.00
6700,696.00,14696.00,-5992.00,25.52,171.00,144.00,107.00
6805,568.00,14624.00,-5960.00,25.61,184.00,201.00,87.00
6909,568.00,14668.00,-5996.00,25.57,207.00,202.00,93.00
7015,536.00,14656.00,-6092.00,25.71,177.00,166.00,109.00
7120,608.00,14576.00,-6160.00,25.66,185.00,184.00,114.00
7225,556.00,14676.00,-6124.00,25.57,173.00,172.00,109.00
7330,612.00,14612.00,-6084.00,25.61,174.00,197.00,110.00
7435,660.00,14572.00,-5964.00,25.57,199.00,161.00,92.00
7540,616.00,14692.00,-5900.00,25.52,201.00,163.00,80.00
7646,476.00,14708.00,-6168.00,25.47,190.00,157.00,123.00
7750,620.00,14728.00,-5888.00,25.57,186.00,153.00,103.00
7856,588.00,14616.00,-6032.00,25.61,172.00,196.00,91.00
7960,588.00,14740.00,-5972.00,25.57,164.00,183.00,133.00
8066,604.00,14636.00,-6108.00,25.57,199.00,156.00,112.00
8171,640.00,14636.00,-6004.00,25.52,184.00,211.00,107.00
8275,700.00,14740.00,-5976.00,25.61,163.00,185.00,85.00
8381,520.00,14676.00,-5996.00,25.57,193.00,189.00,104.00
8485,644.00,14728.00,-6160.00,25.52,209.00,189.00,113.00
8591,516.00,14700.00,-6188.00,25.57,150.00,189.00,124.00
8696,664.00,14648.00,-6068.00,25.57,194.00,178.00,116.00
8801,528.00,14752.00,-6076.00,25.61,165.00,180.00,79.00
8906,600.00,14660.00,-5944.00,25.57,164.00,186.00,112.00
9011,548.00,14656.00,-5880.00,25.61,163.00,178.00,103.00
9116,584.00,14636.00,-5900.00,25.61,149.00,188.00,94.00
9222,584.00,14680.00,-5980.00,25.57,150.00,173.00,114.00
9326,616.00,14772.00,-5996.00,25.61,151.00,181.00,129.00
9432,640.00,14624.00,-5972.00,25.57,180.00,192.00,99.00
9536,632.00,14700.00,-6152.00,25.52,222.00,175.00,87.00
9641,580.00,14932.00,-5904.00,25.47,240.00,201.00,117.00
9747,568.00,14688.00,-6008.00,25.47,234.00,183.00,104.00
9851,704.00,15012.00,-5628.00,25.52,266.00,-91.00,126.00
9957,1008.00,14152.00,-7168.00,25.61,69.00,505.00,167.00
10061,632.00,14736.00,-5852.00,25.52,131.00,75.00,91.00
10167,684.00,14616.00,-6136.00,25.61,110.00,188.00,100.00
10272,580.00,14644.00,-6124.00,25.52,206.00,211.00,97.00
10377,556.00,14640.00,-6008.00,25.61,185.00,181.00,108.00
10482,660.00,14672.00,-5996.00,25.66,196.00,200.00,142.00
10588,700.00,14648.00,-5972.00,25.57,179.00,206.00,106.00
10692,556.00,14656.00,-6136.00,25.66,174.00,162.00,102.00
10798,548.00,14692.00,-5980.00,25.57,206.00,148.00,112.00
