Timestamp,aX (g),aY (g),aZ (g),Temp (C),gX (°/s),gY (°/s),gZ (°/s)
3761,660.00,10820.00,-11416.00,25.52,178.00,194.00,85.00
3866,668.00,10724.00,-11396.00,25.52,173.00,171.00,102.00
3971,688.00,10836.00,-11328.00,25.52,179.00,192.00,76.00
4076,680.00,10896.00,-11240.00,25.52,183.00,180.00,98.00
4180,684.00,10844.00,-11244.00,25.52,217.00,197.00,88.00
4286,700.00,10840.00,-11324.00,25.57,187.00,194.00,103.00
4391,704.00,10752.00,-11356.00,25.57,197.00,161.00,106.00
4496,688.00,10812.00,-11360.00,25.52,193.00,169.00,88.00
4601,736.00,10764.00,-11192.00,25.52,171.00,204.00,114.00
4707,664.00,10796.00,-11268.00,25.47,189.00,192.00,110.00
4811,648.00,10848.00,-11404.00,25.57,188.00,184.00,91.00
4917,692.00,10828.00,-11256.00,25.52,139.00,174.00,106.00
5022,688.00,10824.00,-11264.00,25.52,169.00,196.00,100.00
5127,716.00,10764.00,-11212.00,25.61,191.00,177.00,81.00
5232,704.00,10732.00,-11328.00,25.66,189.00,197.00,94.00
5337,712.00,10864.00,-11440.00,25.57,181.00,180.00,114.00
5442,732.00,10824.00,-11236.00,25.57,197.00,204.00,95.00
5548,576.00,10808.00,-11348.00,25.52,179.00,201.00,104.00
5652,700.00,10880.00,-11424.00,25.52,179.00,177.00,104.00
5757,736.00,10848.00,-11416.00,25.61,173.00,162.00,105.00
5863,776.00,10744.00,-11324.00,25.57,164.00,177.00,100.00
5967,636.00,10808.00,-11200.00,25.57,169.00,196.00,109.00
6073,672.00,10756.00,-11360.00,25.57,187.00,188.00,93.00
6178,776.00,10688.00,-11148.00,25.61,193.00,159.00,93.00
6283,708.00,10836.00,-11288.00,25.52,199.00,187.00,121.00
6388,620.00,10740.00,-11200.00,25.57,192.00,186.00,97.00
6493,700.00,10876.00,-11300.00,25.57,169.00,186.00,104.00
6598,748.00,10816.00,-11372.00,25.47,196.00,177.00,93.00
6704,664.00,10804.00,-11332.00,25.47,159.00,154.00,76.00
6808,708.00,10844.00,-11352.00,25.52,182.00,202.00,92.00
6914,640.00,10784.00,-11232.00,25.66,163.00,167.00,88.00
7019,680.00,10892.00,-11484.00,25.47,180.00,159.00,119.00
7123,648.00,10888.00,-11136.00,25.47,201.00,169.00,115.00
7229,692.00,10696.00,-11236.00,25.57,156.00,191.00,99.00
7334,760.00,10884.00,-11288.00,25.52,200.00,196.00,69.00
7439,792.00,10748.00,-11316.00,25.57,162.00,199.00,127.00
7544,788.00,10800.00,-11512.00,25.47,156.00,195.00,130.00
7649,724.00,10812.00,-11212.00,25.57,190.00,184.00,106.00
7754,672.00,10692.00,-11392.00,25.52,176.00,176.00,85.00
7860,588.00,10704.00,-11404.00,25.47,163.00,161.00,95.00
7964,688.00,10828.00,-11356.00,25.57,193.00,191.00,118.00
8070,780.00,10744.00,-11256.00,25.66,185.00,193.00,110.00
8175,804.00,10876.00,-11416.00,25.61,176.00,166.00,100.00
8280,648.00,10872.00,-11444.00,25.42,183.00,181.00,103.00
8385,668.00,10800.00,-11448.00,25.61,158.00,207.00,98.00
8491,748.00,10868.00,-11336.00,25.57,162.00,190.00,92.00
8595,744.00,10828.00,-11192.00,25.71,172.00,183.00,102.00
8700,668.00,10808.00,-11252.00,25.61,195.00,180.00,117.00
8806,700.00,10784.00,-11188.00,25.57,192.00,185.00,105.00
8910,720.00,10808.00,-11408.00,25.57,192.00,213.00,108.00
9016,736.00,10800.00,-11324.00,25.57,194.00,206.00,98.00
9120,760.00,10796.00,-11276.00,25.57,181.00,184.00,79.00
9226,672.00,10800.00,-11220.00,25.61,148.00,196.00,111.00
9331,552.00,10836.00,-11280.00,25.52,185.00,149.00,97.00
9436,620.00,10796.00,-11408.00,25.57,170.00,173.00,88.00
9541,700.00,10720.00,-11524.00,25.57,201.00,178.00,110.00
9647,572.00,10744.00,-11344.00,25.57,154.00,204.00,102.00
9751,740.00,10792.00,-11360.00,25.52,181.00,198.00,123.00
9857,668.00,10800.00,-11244.00,25.61,195.00,189.00,87.00
9962,712.00,10824.00,-11396.00,25.61,201.00,192.00,128.00
10066,716.00,10764.00,-11348.00,25.66,192.00,171.00,128.00
10172,784.00,10768.00,-11356.00,25.61,164.00,191.00,97.00
10277,720.00,10848.00,-11148.00,25.52,169.00,175.00,101.00
10382,660.00,10768.00,-11456.00,25.61,165.00,189.00,94.00
10487,796.00,10816.00,-11380.00,25.57,211.00,197.00,85.00
10593,668.00,10768.00,-11304.00,25.47,160.00,200.00,115.00
10697,704.00,10836.00,-11304.00,25.42,180.00,187.00,67.00
10803,692.00,10732.00,-11196.00,25.66,178.00,186.00,116.00
10908,644.00,10800.00,-11396.00,25.57,195.00,182.00,84.00
11013,792.00,10880.00,-11324.00,25.57,203.00,182.00,98.00
11118,748.00,10756.00,-11328.00,25.66,201.00,181.00,99.00
