Timestamp,aX (g),aY (g),aZ (g),Temp (C),gX,gY,gZ 
133068,0.03,0.99,0.09,29.38,2.15,1.21,0.90
133174,0.03,1.01,0.03,29.38,0.27,0.67,0.90
133278,0.03,1.00,0.05,29.38,1.88,1.25,0.95
133383,0.02,1.01,0.11,29.42,0.85,1.02,0.87
133487,0.02,0.99,-0.03,29.38,1.06,0.88,1.24
133592,0.03,0.99,0.10,29.28,1.94,1.26,0.92
133696,0.03,1.00,0.01,29.28,0.41,0.87,1.06
133800,0.02,1.00,0.08,29.38,2.21,1.12,0.92
133906,0.02,1.00,0.04,29.24,0.45,0.74,0.95
134010,0.01,1.00,0.04,29.47,2.24,1.21,0.89
134115,0.02,1.01,0.08,29.33,0.95,0.87,0.88
134219,0.01,0.99,-0.01,29.42,1.25,1.15,1.33
134324,0.02,1.00,0.09,29.38,1.64,0.95,0.99
134428,0.03,1.00,-0.03,29.38,0.34,0.78,1.16
134533,0.03,0.99,0.09,29.38,2.01,1.00,0.81
134638,0.03,1.00,-0.00,29.33,0.32,0.56,1.08
134743,0.02,1.00,0.08,29.33,2.29,1.21,0.87
134847,0.01,1.01,0.06,29.52,0.82,0.78,1.02
134951,0.01,0.99,0.01,29.38,1.48,1.22,0.91
135056,0.02,1.01,0.10,29.38,1.57,1.05,1.00
135160,0.01,0.99,-0.03,29.28,0.85,0.98,0.94
135265,0.03,1.00,0.11,29.38,2.02,1.10,0.92
135370,0.03,1.00,-0.01,29.28,0.29,0.48,1.09
135475,0.03,0.99,0.09,29.38,2.02,1.13,0.79
135579,0.01,1.00,0.08,29.33,0.29,0.84,1.17
135684,0.01,0.99,0.00,29.33,1.67,1.38,1.02
135788,0.02,1.00,0.10,29.33,1.21,0.95,1.10
135892,0.02,1.00,-0.03,29.38,0.84,1.18,1.02
135997,0.03,1.00,0.10,29.38,2.00,0.97,1.02
136102,0.04,1.00,0.01,29.28,0.27,0.73,0.90
136207,0.03,1.00,0.09,29.24,2.37,1.07,0.94
136311,0.03,1.00,0.06,29.28,0.56,0.53,0.69
136416,0.02,1.00,0.04,29.38,2.02,1.08,0.92
136520,0.01,1.00,0.09,29.38,1.07,0.83,0.90
136625,0.01,0.99,-0.02,29.33,1.10,0.98,1.02
136729,0.03,1.00,0.10,29.24,1.69,1.11,0.99
136835,0.03,0.99,-0.04,29.33,0.24,0.81,0.90
136939,0.03,1.00,0.10,29.28,2.29,1.18,0.76
137043,0.02,1.01,0.01,29.33,0.35,0.76,1.02
137148,0.03,1.00,0.07,29.28,2.24,1.25,0.86
137252,0.02,1.01,0.09,29.42,1.00,0.86,1.06
137357,0.01,0.99,-0.02,29.28,1.72,1.51,1.02
137462,0.02,1.00,0.10,29.42,1.62,0.97,1.04
137567,0.03,1.00,-0.02,29.28,0.55,0.92,1.03
137671,0.03,1.00,0.09,29.24,2.19,1.05,0.98
137776,0.03,1.00,-0.01,29.28,0.30,0.68,0.95
137880,0.03,0.99,0.06,29.33,2.28,1.21,0.97
137985,0.02,1.01,0.04,29.33,0.66,0.81,1.13
138089,0.02,0.99,0.03,29.38,1.49,1.21,0.89
138194,0.01,1.01,0.10,29.38,1.40,0.90,0.97
138299,0.01,0.99,-0.02,29.38,0.69,0.89,1.05
138403,0.02,1.00,0.11,29.28,2.02,0.85,1.04
138508,0.03,1.00,0.02,29.28,0.07,0.67,1.09
138612,0.02,0.99,0.07,29.33,2.17,1.21,0.80
138717,0.02,1.01,0.05,29.28,0.39,0.70,1.05
138821,0.02,0.99,0.03,29.28,1.92,1.33,0.98
138927,0.01,1.01,0.09,29.38,1.31,1.05,0.92
139031,0.01,1.00,-0.02,29.33,1.13,1.08,1.03
139136,0.02,1.01,0.11,29.38,1.98,0.94,1.14
139240,0.02,0.99,-0.03,29.28,0.30,0.85,1.18
139344,0.02,1.00,0.08,29.28,2.42,1.21,0.69
139449,0.02,1.00,0.06,29.38,0.32,0.55,1.08
139553,0.01,0.99,0.03,29.33,2.01,1.16,0.90
139659,0.01,1.01,0.09,29.24,1.20,1.00,1.16
139763,0.01,0.99,-0.02,29.33,1.29,1.14,1.02
139868,0.03,0.99,0.09,29.24,1.63,0.98,1.02
139972,0.03,0.99,-0.04,29.28,0.56,0.69,1.05
140077,0.03,1.00,0.09,29.33,2.34,1.11,0.95
140181,0.03,1.00,0.01,29.28,0.27,0.69,0.96
140286,0.02,1.00,0.08,29.33,2.40,1.34,1.05
140391,0.02,1.00,0.06,29.28,0.81,0.72,0.92
140495,0.01,0.99,0.02,29.38,1.55,1.18,0.98
140600,0.02,1.01,0.10,29.38,1.43,0.96,1.23
140704,0.03,1.00,-0.02,29.33,0.71,0.95,1.08
140809,0.03,1.00,0.10,29.33,2.08,0.92,0.92
140913,0.03,1.01,0.02,29.42,0.21,0.56,0.84
141019,0.02,1.00,0.07,29.33,2.46,1.20,0.88
141123,0.02,1.00,0.07,29.24,0.74,0.88,0.89
141228,0.01,1.00,0.00,29.33,1.60,1.14,1.05
141332,0.02,1.00,0.10,29.38,1.66,1.13,0.98
141436,0.01,0.98,-0.03,29.38,1.04,1.34,1.06
141541,0.03,1.00,0.10,29.38,2.08,0.94,0.94
141645,0.03,1.00,-0.01,29.28,0.35,0.64,0.98
141751,0.02,0.99,0.09,29.28,2.34,0.95,0.80
141855,0.02,1.01,0.05,29.38,0.33,0.55,0.93
141960,0.01,0.99,0.02,29.38,1.83,1.19,0.85
142064,0.02,1.00,0.09,29.28,1.15,0.76,1.06
142169,0.01,0.99,-0.03,29.28,1.19,1.19,1.07
142273,0.03,1.00,0.10,29.33,1.91,1.13,0.92
142377,0.03,0.99,-0.02,29.33,0.40,0.82,1.00
142483,0.03,0.99,0.09,29.33,2.45,1.15,0.89
142587,0.03,1.00,0.03,29.28,0.52,0.56,1.02
142692,0.02,0.99,0.06,29.33,2.02,1.23,0.83
142796,0.02,1.01,0.07,29.28,0.83,0.74,1.04
142901,0.02,1.00,-0.03,29.33,1.31,1.27,1.17
143005,0.03,0.99,0.10,29.38,1.71,0.95,1.02
143111,0.03,0.99,-0.02,29.24,0.47,1.02,0.94
143215,0.03,0.99,0.09,29.38,2.14,0.93,0.84
143320,0.03,1.01,0.02,29.33,0.36,0.55,1.08
143424,0.02,1.00,0.06,29.28,2.08,1.18,0.63
143528,0.02,1.00,0.07,29.28,0.85,0.89,1.01
143633,0.02,0.99,0.01,29.38,1.55,1.13,0.98
143737,0.01,1.01,0.10,29.28,1.50,1.03,0.96
143843,0.02,0.99,-0.04,29.38,0.70,0.69,0.89
143947,0.02,1.00,0.10,29.24,2.15,1.10,0.85
144052,0.02,1.00,-0.00,29.24,0.51,0.67,1.21
144156,0.02,1.00,0.09,29.42,2.16,1.29,0.81
144261,0.03,1.00,0.04,29.24,0.75,0.27,0.86
144365,0.02,0.99,0.05,29.28,1.75,1.58,0.75
144470,0.02,0.99,0.08,29.28,1.23,0.49,0.85
144575,0.02,0.99,-0.02,29.28,0.74,1.23,1.06
144679,0.03,0.99,0.10,29.33,1.85,1.23,0.90
144784,0.03,1.00,-0.01,29.24,0.27,0.62,1.02
144888,0.03,0.99,0.08,29.19,2.14,1.25,0.93
144993,0.02,1.00,0.04,29.33,0.51,0.66,0.90
145097,0.02,1.00,0.05,29.28,2.23,1.40,1.02
145202,0.02,1.00,0.08,29.19,1.27,0.89,1.03
145307,0.01,0.99,-0.01,29.38,1.18,1.02,1.05
145412,0.02,1.01,0.10,29.33,1.94,1.04,1.02
145516,0.02,0.99,-0.02,29.33,0.39,0.78,1.02
145620,0.03,0.99,0.10,29.28,2.20,1.23,0.69
145725,0.03,1.00,-0.00,29.38,0.26,0.54,0.94
145829,0.02,0.99,0.06,29.28,1.92,1.18,0.92
145934,0.01,1.00,0.09,29.42,0.82,0.71,0.95
146039,0.01,0.99,-0.03,29.28,1.50,1.30,0.93
146144,0.03,1.00,0.11,29.19,1.63,1.02,1.06
146248,0.03,1.00,-0.01,29.33,0.77,1.04,1.15
146353,0.04,1.00,0.10,29.33,2.18,1.10,0.92
146457,0.02,1.01,0.02,29.38,0.51,0.57,0.95
146562,0.02,1.00,0.07,29.19,2.27,1.18,0.89
146667,0.01,1.00,0.07,29.38,0.96,0.82,0.95
146771,0.01,1.00,-0.00,29.24,1.54,1.17,0.96
146876,0.02,1.00,0.10,29.33,1.33,0.97,1.01
146980,0.01,1.00,-0.04,29.19,0.67,0.94,1.08
147085,0.03,1.00,0.10,29.24,2.11,1.16,0.91
147189,0.02,0.99,-0.02,29.19,0.22,0.57,1.05
147294,0.02,1.00,0.06,29.24,2.28,1.13,1.02
147399,0.02,1.01,0.07,29.19,0.63,0.79,1.05
147504,0.01,1.00,0.01,29.24,1.92,1.31,0.80
147608,0.02,1.01,0.10,29.33,1.40,1.16,1.08
147713,0.01,1.00,-0.03,29.28,1.10,1.13,0.89
147817,0.03,0.99,0.09,29.28,1.86,1.01,1.06
147921,0.03,1.00,-0.02,29.24,0.32,0.49,0.98
148026,0.03,0.99,0.07,29.33,2.07,1.13,0.81
148131,0.02,1.00,0.03,29.28,0.50,0.70,1.02
148236,0.02,0.99,0.06,29.28,2.17,1.11,1.02
148340,0.02,1.01,0.08,29.24,0.95,1.02,1.11
148445,0.01,1.00,0.00,29.33,1.15,0.95,0.89
148549,0.02,1.00,0.11,29.28,1.84,1.00,1.03
148654,0.02,0.99,-0.03,29.28,0.55,0.97,1.02
148758,0.03,0.99,0.10,29.19,2.15,0.92,1.01
148864,0.02,1.00,0.05,29.24,0.37,0.46,1.08
148968,0.01,0.99,0.03,29.28,2.22,1.26,0.91
149072,0.01,1.00,0.08,29.28,0.79,0.83,0.99
149177,0.01,1.00,-0.03,29.28,1.63,1.24,1.16
149281,0.02,1.00,0.11,29.24,1.64,1.04,0.89
149386,0.03,1.00,-0.03,29.24,0.63,0.94,1.05
149491,0.03,1.00,0.12,29.28,2.08,1.11,0.76
149596,0.03,1.00,0.01,29.24,0.38,0.63,0.87
149700,0.03,1.00,0.07,29.24,2.08,1.15,0.92
149805,0.02,1.01,0.06,29.28,0.64,0.66,1.15
149909,0.01,1.00,0.02,29.19,1.49,1.16,1.18
150013,0.02,1.00,0.08,29.33,1.28,0.56,1.17
150118,0.01,0.99,-0.03,29.24,0.98,1.12,0.98
150223,0.03,1.00,0.09,29.28,2.12,1.07,0.95
150328,0.02,1.00,-0.03,29.19,0.28,0.65,1.03
150432,0.02,1.00,0.06,29.24,2.32,1.14,0.98
150537,0.02,1.00,0.06,29.28,0.72,0.69,1.05
150641,0.02,1.00,0.01,29.24,1.72,1.53,0.95
150746,0.01,1.00,0.09,29.33,1.27,0.56,1.07
150850,0.01,0.99,-0.04,29.33,0.99,1.66,0.93
150956,0.02,0.99,0.10,29.28,1.71,0.98,0.89
151060,0.03,0.99,-0.02,29.24,0.36,0.76,1.02
151164,0.02,0.99,0.10,29.24,2.40,1.36,0.92
151269,0.03,1.01,0.03,29.28,0.62,0.53,0.97
151373,0.01,1.01,0.05,29.33,1.99,1.41,0.89
151478,0.02,1.01,0.07,29.28,1.27,0.65,1.07
151583,0.01,0.99,0.02,29.28,1.37,1.61,0.92
151688,0.03,1.00,0.10,29.24,1.83,1.03,1.05
151792,0.02,1.00,-0.02,29.28,0.50,0.79,0.95
151897,0.02,0.99,0.09,29.28,2.11,1.15,0.98
152001,0.03,1.00,0.03,29.33,0.29,0.20,1.24
152105,0.02,0.99,0.04,29.28,1.91,1.17,0.83
152210,0.02,1.00,0.06,29.38,0.79,0.59,0.98
152315,0.01,0.99,-0.01,29.24,1.57,1.20,0.95
152420,0.02,1.00,0.11,29.24,1.63,0.97,1.02
152524,0.02,0.99,-0.03,29.28,0.67,0.85,1.05
152629,0.03,1.00,0.10,29.28,1.97,1.02,0.92
152733,0.03,1.00,0.00,29.24,0.36,0.55,1.07
152838,0.02,1.00,0.09,29.24,2.27,1.08,0.94
152942,0.02,1.01,0.05,29.28,0.50,0.63,1.05
153048,0.01,0.99,-0.01,29.19,1.65,1.20,1.01
153152,0.02,1.00,0.10,29.24,1.31,0.85,0.96
153256,0.01,0.99,-0.04,29.38,0.82,1.11,0.85
153361,0.02,1.00,0.10,29.33,1.80,1.09,0.84
153465,0.03,1.00,-0.02,29.38,0.31,0.78,0.98
153570,0.03,1.00,0.09,29.28,2.23,1.04,0.88
153674,0.02,1.00,0.04,29.33,0.55,0.64,1.11
153780,0.02,0.99,0.05,29.28,1.97,1.45,0.84
153884,0.02,1.01,0.08,29.28,1.15,0.78,1.06
153989,0.01,0.98,-0.03,29.28,1.08,1.44,1.15
154093,0.02,1.00,0.09,29.28,1.77,1.02,1.06
154198,0.03,0.99,-0.01,29.24,0.38,0.91,1.11
154302,0.02,1.00,0.08,29.33,2.28,0.95,0.99
154407,0.03,1.01,0.04,29.28,0.35,0.45,1.24
154512,0.02,1.00,0.04,29.19,2.21,1.19,0.85
154616,0.01,1.01,0.08,29.33,1.00,0.67,1.05
154721,0.01,1.00,0.01,29.33,1.41,1.31,0.95
154825,0.02,1.00,0.11,29.19,1.63,1.19,1.22
154930,0.02,1.00,-0.03,29.33,0.66,0.79,1.15
155034,0.04,0.99,0.09,29.33,2.14,1.15,0.98
155140,0.03,1.00,-0.01,29.19,0.24,0.53,1.09
155244,0.03,1.00,0.07,29.28,2.22,1.28,0.91
155348,0.03,1.01,0.05,29.28,0.90,0.69,1.05
155453,0.01,0.99,0.03,29.28,1.52,1.44,0.85
155557,0.02,1.00,0.10,29.24,1.64,0.67,1.12
155662,0.03,0.99,-0.03,29.28,0.66,1.00,1.04
155766,0.02,1.00,0.11,29.28,2.04,1.31,0.87
155872,0.03,1.00,0.02,29.24,0.24,0.53,1.03
155976,0.02,0.99,0.06,29.33,2.15,1.36,0.97
156081,0.01,1.01,0.07,29.33,0.58,0.55,1.08
156185,0.01,0.99,0.00,29.28,1.65,1.37,0.86
156290,0.01,1.01,0.11,29.28,1.25,0.83,1.05
156394,0.01,0.99,-0.03,29.28,0.98,1.15,1.07
156499,0.03,1.00,0.11,29.33,2.08,1.00,0.92
156604,0.02,0.99,-0.01,29.14,0.63,0.66,1.02
156708,0.03,1.00,0.09,29.28,2.28,1.35,0.76
156813,0.02,1.01,0.03,29.19,0.55,0.54,0.97
156917,0.02,0.99,0.04,29.24,1.73,1.27,1.09
157022,0.01,1.00,0.08,29.24,1.10,0.60,0.89
157126,0.00,1.00,-0.01,29.28,0.96,1.31,1.10
157232,0.02,1.00,0.10,29.28,1.63,1.22,1.01
157336,0.02,0.99,-0.03,29.38,0.51,1.03,0.99
157441,0.03,1.00,0.07,29.33,2.14,1.14,0.92
157545,0.02,1.00,0.04,29.28,0.60,0.50,1.02
157649,0.02,0.99,0.03,29.28,2.18,1.48,0.86
157754,0.01,1.00,0.10,29.19,0.93,0.76,1.05
157858,0.01,1.00,-0.02,29.19,1.52,1.34,1.08
157964,0.02,1.00,0.10,29.24,1.70,0.91,0.82
158068,0.03,0.99,-0.02,29.24,0.50,0.92,1.04
158173,0.03,1.00,0.09,29.33,2.18,1.21,0.92
158277,0.03,1.00,0.01,29.28,0.36,0.50,0.88
158382,0.02,1.00,0.07,29.28,2.18,1.09,0.86
158486,0.02,1.01,0.07,29.28,0.68,0.60,1.05
158590,0.01,0.99,0.00,29.28,1.28,1.26,1.01
158696,0.01,1.01,0.10,29.38,1.44,0.84,0.92
158800,0.02,1.00,-0.02,29.24,0.76,1.24,1.11
158905,0.02,1.00,0.10,29.24,1.84,1.02,1.05
159009,0.03,0.99,-0.00,29.24,0.37,0.47,0.95
159114,0.03,0.99,0.10,29.28,2.34,1.34,0.76
159218,0.02,1.00,0.05,29.28,0.73,0.60,1.09
159323,0.02,1.00,0.02,29.28,1.98,1.37,1.02
159428,0.02,1.01,0.09,29.28,1.47,0.87,1.00
159533,0.01,0.99,-0.01,29.33,1.08,1.38,1.02
159637,0.02,1.00,0.10,29.33,1.96,1.12,0.93
159741,0.02,1.00,-0.03,29.24,0.41,0.72,1.08
159846,0.03,1.00,0.10,29.24,2.18,1.21,0.83
159950,0.04,1.00,0.01,29.28,0.47,0.08,0.93
160056,0.02,0.99,0.04,29.28,2.02,1.09,0.92
160160,0.02,1.01,0.06,29.28,0.92,0.73,1.01
160265,0.00,0.99,-0.00,29.28,1.14,1.24,1.05
160369,0.01,1.00,0.10,29.28,1.76,1.18,0.95
160474,0.03,1.00,-0.00,29.28,0.50,0.86,1.13
160578,0.03,1.00,0.09,29.28,2.34,1.08,0.94
160683,0.03,1.01,0.03,29.42,0.41,0.69,1.02
160788,0.02,1.00,0.05,29.19,2.18,1.37,0.91
160892,0.02,1.01,0.07,29.33,0.63,0.76,1.01
160997,0.01,0.99,0.01,29.28,1.41,1.24,1.02
161101,0.01,1.01,0.10,29.33,1.43,1.14,0.96
161206,0.02,0.99,-0.03,29.28,0.67,0.76,0.97
161310,0.03,1.00,0.08,29.33,1.93,1.05,1.03
161415,0.03,1.00,0.02,29.38,0.37,0.69,1.05
161520,0.02,0.99,0.06,29.33,2.08,1.18,0.92
161625,0.01,1.00,0.07,29.19,0.76,0.66,0.92
161729,0.01,0.99,0.02,29.24,1.70,1.29,0.81
161833,0.02,1.00,0.10,29.28,1.43,1.20,1.08
161938,0.01,0.99,-0.02,29.33,0.95,1.22,1.04
162042,0.02,1.00,0.11,29.38,1.90,1.09,0.92
162147,0.03,1.00,0.01,29.33,0.23,0.64,0.89
162252,0.03,1.00,0.07,29.19,2.34,1.08,0.91
162357,0.02,1.00,0.05,29.24,0.50,0.69,1.01
162461,0.02,0.99,0.02,29.38,1.80,1.24,0.85
162566,0.01,1.00,0.10,29.33,1.19,1.00,1.06
162670,0.01,1.00,-0.02,29.28,1.12,0.92,1.06
162775,0.02,1.00,0.10,29.24,1.84,0.89,0.84
162879,0.03,0.99,-0.02,29.28,0.53,0.69,1.01
162984,0.03,1.00,0.08,29.33,2.31,1.19,0.92
163089,0.02,1.00,0.06,29.19,0.38,0.56,1.09
163193,0.01,0.99,0.03,29.24,1.96,1.16,0.82
163298,0.01,1.00,0.08,29.28,0.73,0.85,0.98
163402,0.01,1.00,-0.02,29.33,1.38,1.11,1.00
163507,0.02,1.01,0.10,29.28,1.68,0.98,1.12
163611,0.02,1.00,-0.02,29.33,0.76,0.63,0.95
163717,0.03,0.99,0.11,29.28,1.96,1.01,0.73
163821,0.02,1.00,-0.01,29.38,0.38,0.66,1.03
163926,0.02,1.00,0.05,29.28,2.19,1.11,0.87
164030,0.02,1.00,0.08,29.24,0.74,0.76,0.89
164134,0.01,0.99,-0.00,29.19,1.46,1.08,0.93
164239,0.02,1.01,0.11,29.28,1.31,1.05,1.06
164343,0.02,0.99,-0.02,29.24,0.72,0.95,1.18
164449,0.03,1.00,0.09,29.28,2.10,1.13,0.80
164553,0.03,0.99,-0.00,29.28,0.26,0.66,0.97
164658,0.03,1.00,0.08,29.38,2.24,1.19,0.71
164762,0.02,1.01,0.06,29.28,0.66,0.57,0.95
164867,0.01,1.00,0.04,29.33,1.86,1.27,0.98
164971,0.02,1.01,0.09,29.33,1.15,0.70,1.04
165076,0.01,0.99,-0.02,29.33,0.91,1.15,1.05
165181,0.02,0.99,0.10,29.24,1.78,1.08,0.91
165285,0.02,1.00,-0.02,29.14,0.33,0.53,1.01
165390,0.04,0.99,0.10,29.28,2.37,1.02,0.90
165494,0.03,1.01,0.01,29.28,0.26,0.61,1.03
165599,0.02,1.00,0.06,29.28,2.08,1.21,0.85
165703,0.02,1.00,0.06,29.28,1.05,0.82,1.11
165809,0.02,0.99,-0.03,29.33,1.08,1.26,0.89
165913,0.03,1.00,0.09,29.33,1.86,0.97,1.11
166018,0.03,0.99,-0.01,29.28,0.56,0.82,1.02
166122,0.03,0.99,0.09,29.28,2.18,0.98,0.88
166226,0.03,1.01,0.04,29.28,0.31,0.70,1.02
166331,0.01,0.99,0.03,29.38,1.88,1.31,1.11
166435,0.01,1.00,0.08,29.33,0.80,0.98,0.91
166541,0.01,0.99,-0.02,29.33,1.24,1.56,0.94
166645,0.02,1.00,0.11,29.33,1.73,1.05,1.03
166750,0.02,0.99,-0.02,29.33,0.76,1.15,1.02
166854,0.03,1.00,0.10,29.33,2.24,1.11,0.72
166959,0.03,1.00,0.03,29.38,0.38,0.63,0.92
167063,0.02,1.00,0.06,29.28,2.24,1.17,0.95
167169,0.02,1.01,0.07,29.28,0.82,0.72,0.85
167273,0.01,0.99,0.01,29.33,1.51,1.22,1.01
167377,0.02,1.00,0.10,29.33,1.36,0.85,1.01
167482,0.02,0.99,-0.02,29.28,0.76,1.09,1.09
167586,0.02,1.01,0.11,29.28,1.95,1.10,0.88
167691,0.03,1.00,0.04,29.33,0.24,0.57,1.09
167795,0.02,0.99,0.06,29.42,2.36,1.05,0.88
167901,0.01,1.00,0.07,29.28,0.58,0.78,1.09
168005,0.01,1.00,0.01,29.28,2.11,1.21,0.94
168110,0.02,1.01,0.10,29.33,1.34,1.02,1.03
168214,0.01,0.99,-0.01,29.38,1.12,1.05,1.03
168318,0.02,0.99,0.10,29.28,1.92,1.05,1.16
168423,0.03,0.99,-0.03,29.33,0.32,0.76,1.11
168527,0.03,0.99,0.08,29.33,2.27,1.26,1.01
168633,0.03,1.00,0.03,29.33,0.46,0.54,1.08
168737,0.03,1.00,0.06,29.38,1.98,1.34,0.83
168842,0.02,1.01,0.06,29.38,0.92,0.78,1.08
168946,0.01,0.99,0.01,29.28,1.30,1.16,1.05
169051,0.03,0.99,0.11,29.24,1.82,1.10,0.85
169155,0.03,1.00,-0.00,29.28,0.60,0.83,1.22
169260,0.03,1.00,0.08,29.28,2.21,1.15,0.85
169365,0.02,1.01,0.04,29.33,0.47,0.59,1.02
169469,0.01,0.99,0.04,29.24,2.24,1.16,0.87
169574,0.01,1.01,0.07,29.38,0.79,0.73,1.00
169678,0.01,1.00,-0.01,29.38,1.34,1.27,0.84
169783,0.02,1.00,0.11,29.19,1.57,1.11,0.92
169887,0.02,0.99,-0.03,29.24,0.57,0.84,1.04
169993,0.03,0.99,0.10,29.33,1.99,1.05,0.92
170097,0.03,1.00,0.01,29.38,0.28,0.56,1.10
170202,0.02,1.00,0.07,29.38,2.23,1.11,0.74
170306,0.02,1.01,0.06,29.28,0.56,0.63,0.99
170411,0.01,0.99,0.03,29.38,1.60,1.34,1.01
170515,0.01,1.01,0.08,29.24,1.37,0.96,0.98
170619,0.01,0.99,-0.02,29.28,0.80,1.18,1.04
170725,0.04,1.00,0.10,29.33,2.09,1.13,1.09
170829,0.03,1.00,0.01,29.28,0.37,0.67,1.07
170934,0.02,0.99,0.08,29.24,2.31,1.09,0.89
171038,0.02,1.01,0.05,29.28,0.58,0.66,1.00
171143,0.01,1.00,0.03,29.38,1.91,1.09,0.85
171247,0.02,1.01,0.09,29.38,1.08,0.85,0.99
171352,0.01,0.99,-0.02,29.24,0.94,1.21,0.90
171457,0.02,1.00,0.10,29.24,1.57,1.02,1.04
171561,0.03,0.99,-0.03,29.38,0.27,0.64,0.95
171666,0.03,1.00,0.09,29.28,2.22,1.26,0.86
171770,0.03,1.01,0.02,29.28,0.43,0.50,0.91
171875,0.02,1.00,0.06,29.33,2.08,1.16,0.93
171979,0.02,1.01,0.07,29.24,0.95,0.71,0.87
172084,0.01,0.99,0.01,29.33,1.47,1.21,1.08
172189,0.02,1.00,0.10,29.33,1.76,1.08,1.16
172294,0.02,1.00,-0.02,29.28,0.50,0.82,1.12
172398,0.03,1.00,0.10,29.28,2.02,1.14,0.94
172503,0.03,1.00,-0.01,29.38,0.16,0.53,1.06
172607,0.01,0.99,0.03,29.33,1.95,1.15,0.80
172711,0.02,1.00,0.09,29.24,0.66,0.90,1.11
172816,0.01,1.00,-0.02,29.33,1.58,1.33,0.99
172921,0.02,1.00,0.09,29.28,1.64,0.99,1.05
173026,0.02,1.00,-0.02,29.38,0.89,1.02,1.19
173130,0.03,0.99,0.09,29.28,2.08,0.98,1.08
173235,0.03,1.01,0.02,29.24,0.55,0.73,0.98
173339,0.02,0.99,0.05,29.24,2.24,1.08,0.90
173444,0.02,1.01,0.06,29.28,0.54,0.79,1.04
173548,0.02,0.99,0.01,29.28,1.66,1.33,0.75
173654,0.02,1.00,0.09,29.33,1.31,0.74,1.01
173758,0.01,0.99,-0.02,29.28,0.83,1.17,1.11
173862,0.02,1.00,0.10,29.33,1.92,1.15,1.08
173967,0.03,0.99,-0.03,29.28,0.19,0.60,1.02
174071,0.03,1.00,0.06,29.33,2.24,0.99,0.92
174176,0.02,1.00,0.06,29.33,0.47,0.56,0.81
174281,0.02,0.99,0.03,29.33,1.84,1.36,0.85
174386,0.01,1.00,0.10,29.28,1.24,0.81,1.05
174490,0.01,0.98,-0.03,29.28,1.04,1.50,0.94
174595,0.02,1.00,0.11,29.28,1.92,1.05,0.93
174699,0.02,0.99,-0.03,29.33,0.47,0.92,1.08
174803,0.03,1.00,0.09,29.38,2.12,1.15,0.90
174908,0.03,1.00,0.01,29.24,0.56,0.55,1.01
175013,0.02,1.00,0.07,29.38,2.16,1.18,0.89
175118,0.02,1.00,0.09,29.28,1.01,0.70,1.11
175222,0.01,1.00,-0.01,29.24,1.31,1.19,1.11
175327,0.02,1.00,0.11,29.28,1.56,1.12,1.03
175431,0.02,1.00,-0.01,29.19,0.58,1.05,0.98
175536,0.03,1.00,0.09,29.24,2.25,1.05,1.02
175640,0.04,1.00,0.00,29.33,0.14,0.50,0.97
175746,0.02,0.99,0.07,29.24,2.37,1.31,0.72
175850,0.02,1.01,0.07,29.28,0.92,0.65,1.10
175954,0.01,1.00,0.02,29.28,1.79,1.16,0.89
176059,0.02,1.00,0.08,29.33,1.53,1.00,1.08
176163,0.01,0.99,-0.02,29.24,0.69,1.03,0.99
176268,0.03,1.00,0.11,29.28,1.98,1.01,1.11
176372,0.03,0.99,-0.02,29.19,0.25,0.52,1.00
176478,0.02,1.00,0.06,29.28,2.12,1.05,0.81
176582,0.02,1.00,0.06,29.24,0.36,0.61,1.13
176687,0.01,0.99,0.00,29.38,1.81,1.26,0.95
176791,0.02,1.00,0.09,29.28,1.30,1.02,1.01
176896,0.02,0.99,-0.02,29.28,1.08,1.27,0.88
177000,0.02,1.00,0.10,29.28,1.85,0.95,1.07
177105,0.03,1.00,-0.01,29.38,0.53,0.58,1.13
177210,0.03,1.00,0.09,29.33,2.37,1.05,0.92
177314,0.02,1.00,0.03,29.24,0.37,0.67,0.98
177419,0.01,0.99,0.04,29.28,1.92,1.15,0.78
177523,0.02,1.01,0.08,29.24,0.97,0.94,0.98
177628,0.01,1.00,0.00,29.24,1.20,1.13,0.98
177732,0.02,1.00,0.10,29.28,1.92,1.10,0.85
177838,0.02,1.00,-0.02,29.28,0.50,0.69,1.12
177942,0.03,1.00,0.10,29.28,2.27,1.19,0.96
178046,0.03,1.00,0.00,29.28,0.39,0.74,1.15
178151,0.03,1.00,0.08,29.28,2.24,1.20,0.86
178255,0.01,1.00,0.09,29.33,0.89,0.62,1.15
178360,0.02,0.99,-0.01,29.24,1.75,1.23,0.93
178464,0.02,1.00,0.11,29.19,1.50,0.82,1.05
178570,0.03,0.99,-0.02,29.38,0.65,0.79,1.06
178674,0.03,1.00,0.09,29.28,1.99,0.98,0.89
178779,0.02,1.00,0.03,29.38,0.27,0.55,1.10
178883,0.02,0.99,0.05,29.28,2.15,1.31,0.82
178988,0.01,1.01,0.07,29.28,0.66,0.59,0.98
179092,0.02,0.99,0.01,29.19,1.69,1.47,1.04
179196,0.01,1.00,0.10,29.24,1.34,0.82,1.03
179302,0.03,0.99,-0.03,29.33,0.82,1.02,1.08
179406,0.03,1.00,0.11,29.24,2.02,1.08,0.85
179511,0.03,1.00,-0.00,29.33,0.43,0.60,1.00
179615,0.03,1.00,0.08,29.28,2.11,1.24,0.83
